# Time 0.00098
# eta = 0.002
# length = -0.000145204
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82662e-05             101325            1.12532        2.82662e-05            301.687                  0                  0                  0        4.64721e-11        2.25848e-07        3.30198e-17        5.24317e-14           0.222453        5.20934e-12        8.38261e-05        6.10939e-08        2.20779e-16        1.15012e-17         8.1372e-07           0.044603        8.95415e-06        8.97233e-05         1.7263e-16        6.16098e-07        2.57208e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82093e-05             101325            1.12305        2.82093e-05            302.295                  0        0.000825176        4.76342e-07            30.9119        3.17735e-07        5.84276e-17        5.84686e-14             0.2224        7.12598e-12        0.000114263        8.26849e-08         3.9429e-16        2.05877e-17         1.1101e-06          0.0445888        1.26878e-05        0.000121638        3.10965e-16        8.56074e-07        4.65396e-20            0.73276
2        6.27961e-05        2.51184e-05        2.81348e-05             101325            1.12009        2.81348e-05            303.094                  0         0.00107908        6.56372e-07            52.2008        4.53088e-07         1.0668e-16        5.46283e-14           0.222331        9.71221e-12        0.000154601        1.10554e-07        7.28087e-16        3.81417e-17        1.50389e-06          0.0445699        1.83026e-05        0.000163016        5.82131e-16        1.19616e-06        8.76128e-20            0.73276
3        8.79145e-05        2.51184e-05        2.80294e-05             101325            1.11589        2.80294e-05            304.232                  0          0.0014546        9.55725e-07            93.7356        6.62759e-07         2.0264e-16        4.46883e-14           0.222232        1.35061e-11         0.00021246        1.49817e-07        1.38895e-15        7.31021e-17         2.0693e-06          0.0445427        2.71297e-05        0.000221301        1.13026e-15        1.70852e-06        1.71748e-19            0.73276
4        0.000113033        2.51184e-05        2.78832e-05             101325            1.11007        2.78832e-05            305.824                  0         0.00198765         1.4495e-06            173.216        9.78912e-07        3.96058e-16        3.20102e-14           0.222093        1.90283e-11        0.000293908        2.04349e-07        2.69383e-15        1.42692e-16        2.86514e-06          0.0445044         4.0618e-05        0.000301884        2.23928e-15        2.46197e-06        3.45875e-19            0.73276
5        0.000138151        2.51184e-05        2.76844e-05             101325            1.10216        2.76844e-05            308.016                  0         0.00273095        2.27969e-06            324.133        1.44611e-06        7.90215e-16        2.00276e-14           0.221901        2.70801e-11        0.000406787        2.79278e-07        5.26221e-15        2.81167e-16        3.96678e-06          0.0444511        6.08044e-05          0.0004115        4.48596e-15        3.54934e-06        7.11097e-19            0.73276
6         0.00016327        2.51184e-05        2.74192e-05             101325             1.0916        2.74192e-05            310.989                  0         0.00375125        3.71043e-06            607.236         2.1246e-06        1.60288e-15        1.09244e-14           0.221639        3.89453e-11        0.000560999        3.81376e-07        1.03109e-14        5.57302e-16        5.46856e-06          0.0443782        9.04832e-05         0.00055835        9.05593e-15        5.09284e-06        1.49187e-18            0.73276
7        0.000188388        2.51184e-05        2.70722e-05             101325            1.07778        2.70722e-05            314.965                  0         0.00513147        6.24643e-06            1130.28        3.09404e-06        3.30538e-15        5.20554e-15           0.221288          5.677e-11        0.000768827        5.19689e-07        2.02617e-14        1.11166e-15        7.48624e-06          0.0442796        0.000133399        0.000752217        1.84362e-14        7.24998e-06        3.20674e-18            0.73276
8        0.000213507        2.51184e-05        2.66276e-05             101325            1.06008        2.66276e-05            320.212                  0         0.00697269        1.08801e-05            2080.42        4.45695e-06        6.95338e-15         2.2346e-15           0.220822        8.42876e-11          0.0010452         7.0646e-07        4.00311e-14         2.2386e-15        1.01589e-05          0.0441482        0.000194442         0.00100451        3.79868e-14        1.02187e-05        7.11161e-18            0.73276
9        0.000238625        2.51184e-05        2.60703e-05             101325            1.03789        2.60703e-05            327.038                  0         0.00939563        1.96259e-05            3776.45        6.34154e-06        1.50031e-14        1.03549e-15           0.220214        1.28178e-10         0.00140781        9.58501e-07        7.98181e-14        4.57079e-15        1.36499e-05          0.0439755        0.000279807         0.00132823        7.96053e-14        1.42409e-05         1.6406e-17            0.73276
