# Time 0.000875
# eta = 0.002
# length = 6.02288e-07
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82947e-05             101325            1.12646        2.82947e-05            301.382                  0                  0                  0        6.77941e+06        1.51756e-07         2.7482e-17        1.81459e-13            0.22248         4.2107e-12        6.79695e-05        5.18858e-08        1.44052e-16        7.49372e-18         6.5528e-07          0.0446106         5.7585e-06        7.48151e-05        1.09418e-16        4.46047e-07        1.66576e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82464e-05             101325            1.12453        2.82464e-05            301.898                  0        0.000678658        3.73596e-07             21.322        2.16796e-07        4.76635e-17        2.04366e-13           0.222435        5.82084e-12        9.35088e-05        7.07957e-08        2.63172e-16        1.37191e-17        9.03203e-07          0.0445987        8.29847e-06         0.00010241        2.01594e-16        6.27889e-07        3.07814e-20            0.73276
2        6.27959e-05        2.51184e-05        2.81806e-05             101325            1.12191        2.81806e-05            302.602                  0        0.000896457        5.17477e-07            36.6505        3.17154e-07        8.49605e-17        1.94354e-13           0.222375        8.08184e-12        0.000128627        9.60711e-08        5.04824e-16        2.63952e-17        1.24617e-06          0.0445823        1.23076e-05        0.000139647        3.91963e-16         8.9702e-07        6.00746e-20            0.73276
3        8.79143e-05        2.51184e-05         2.8085e-05             101325             1.1181         2.8085e-05            303.631                  0         0.00122928        7.62996e-07            67.9398        4.77676e-07        1.58877e-16        1.62664e-13           0.222286        1.14872e-11        0.000180287        1.32544e-07        1.00678e-15        5.28665e-17        1.75246e-06          0.0445582        1.88251e-05         0.00019357        7.95352e-16        1.31473e-06        1.22828e-19            0.73276
4        0.000113033        2.51184e-05        2.79495e-05             101325            1.11271        2.79495e-05            305.101                  0         0.00171424        1.17616e-06            130.499         7.2667e-07        3.10387e-16        1.19586e-13           0.222158         1.6547e-11        0.000254523        1.84184e-07        2.04268e-15         1.0791e-16        2.48163e-06          0.0445234        2.90872e-05        0.000269826        1.64772e-15        1.94493e-06        2.58114e-19            0.73276
5        0.000138151        2.51184e-05        2.77618e-05             101325            1.10524        2.77618e-05             307.16                  0         0.00240504        1.88293e-06            254.271        1.10447e-06        6.28316e-16        7.68832e-14           0.221979        2.40453e-11        0.000359215        2.56248e-07        4.16456e-15        2.21829e-16        3.51107e-06          0.0444742        4.48854e-05        0.000375538        3.44359e-15        2.87581e-06        5.52401e-19            0.73276
6        0.000163269        2.51184e-05        2.75073e-05             101325            1.09511        2.75073e-05            309.997                  0         0.00337042        3.12133e-06            495.372         1.6671e-06        1.30562e-15        4.30321e-14           0.221731        3.52359e-11        0.000504407        3.55675e-07        8.48507e-15        4.57025e-16        4.93874e-06          0.0444058        6.87512e-05        0.000519448        7.22614e-15        4.22601e-06        1.20205e-18            0.73276
7        0.000188388        2.51184e-05        2.71698e-05             101325            1.08167        2.71698e-05             313.84                  0         0.00469641        5.35319e-06            956.143         2.4905e-06        2.76846e-15        2.08833e-14           0.221393        5.22136e-11        0.000702647        4.91696e-07        1.72651e-14        9.43682e-16        6.88603e-06          0.0443122        0.000104172        0.000712023        1.52312e-14        6.15145e-06        2.66957e-18            0.73276
8        0.000213506        2.51184e-05        2.67321e-05             101325            1.06424        2.67321e-05            318.967                  0         0.00648848        9.49955e-06            1818.43        3.67472e-06        5.98726e-15        8.83611e-15           0.220941        7.86337e-11        0.000969265        6.76739e-07        3.51744e-14        1.95928e-15        9.49957e-06           0.044186        0.000155819         0.00096548        3.23686e-14        8.85152e-06        6.09557e-18            0.73276
9        0.000238625        2.51184e-05        2.61781e-05             101325            1.04219        2.61781e-05            325.701                  0         0.00887287        1.74551e-05            3397.53         5.3475e-06        1.32547e-14        3.43288e-15           0.220344        1.21074e-10          0.0013225        9.27777e-07        7.20472e-14        4.10964e-15        1.29519e-05          0.0440184        0.000229753         0.00129366        6.97248e-14        1.25736e-05        1.44371e-17            0.73276
10        0.000263743        2.51184e-05         2.5495e-05             101325            1.01499         2.5495e-05            334.405                  0          0.0119967        3.32364e-05            6228.13        7.66619e-06        3.01764e-14        1.67016e-15           0.219568        1.91628e-10         0.00178344        1.26828e-06        1.48965e-13        8.74725e-15        1.74398e-05          0.0437991        0.000333561         0.00171174        1.53017e-13        1.76141e-05        3.57541e-17            0.73276
11        0.000288861        2.51184e-05        2.46756e-05             101325           0.982373        2.46756e-05            345.476                  0          0.0160266        6.55932e-05            11199.7        1.08169e-05        7.08786e-14        2.11198e-15           0.218576        3.12809e-10         0.00237565        1.73099e-06        3.11658e-13        1.89395e-14        2.31813e-05          0.0435165        0.000476366         0.00223578        3.43238e-13        2.43146e-05        9.30406e-17            0.73276
12         0.00031398        2.51184e-05        2.37214e-05             101325           0.944386        2.37214e-05            359.326                  0          0.0211446        0.000133996            19768.6        1.50103e-05        1.71695e-13         5.6936e-15           0.217326        5.26621e-10         0.00312448        2.36156e-06         6.5955e-13        4.16822e-14        3.04091e-05          0.0431584        0.000668653         0.00288216        7.87064e-13        3.30515e-05        2.54347e-16            0.73276
13        0.000339098        2.51184e-05        2.26437e-05             101325           0.901481        2.26437e-05            376.364                  0          0.0275427        0.000282303            34289.8        2.04728e-05        4.27155e-13         1.9315e-14           0.215776        9.10757e-10         0.00405612        3.22319e-06        1.40696e-12         9.2826e-14        3.93641e-05          0.0427118        0.000921899         0.00366683        1.83868e-12        4.42207e-05        7.26025e-16            0.73276
14        0.000364216        2.51184e-05        2.14637e-05             101325             0.8545        2.14637e-05            396.972                  0          0.0354156          0.0006094            58539.5        2.74356e-05        1.08359e-12        7.29582e-14           0.213886        1.60602e-09         0.00519642        4.40211e-06        3.00687e-12        2.07579e-13        5.02881e-05          0.0421641         0.00124802         0.00460473        4.34808e-12        5.82164e-05        2.14017e-15            0.73276
15        0.000389335        2.51184e-05        2.02102e-05             101325           0.804599        2.02102e-05            421.478                  0          0.0449518         0.00133577            98542.2         3.6122e-05        2.78235e-12        2.96327e-13           0.211618        2.85921e-09         0.00656974        6.01354e-06        6.38837e-12        4.61634e-13         6.3418e-05           0.041503         0.00165873         0.00570924        1.03241e-11        7.54107e-05        6.42824e-15            0.73276
16        0.000414453        2.51184e-05        1.89168e-05             101325           0.753105        1.89168e-05            450.147                  0          0.0563266         0.00294125             163901        4.67356e-05         7.2036e-12         1.2589e-12           0.208937        5.08451e-09         0.00819805        8.20785e-06        1.33897e-11          1.011e-12        7.89841e-05          0.0407178         0.00216495         0.00699195        2.44173e-11         9.6135e-05        1.94448e-14            0.73276
17        0.000439572        2.51184e-05         1.7617e-05             101325           0.701358         1.7617e-05            483.166                  0          0.0696967         0.00643332             269962        5.94532e-05         1.8837e-11        5.45741e-12           0.205813          8.945e-09          0.0101004        1.11765e-05        2.75276e-11        2.16333e-12        9.72125e-05           0.039799         0.00277633         0.00846262        5.71902e-11        0.000120668        5.89226e-14            0.73276
18         0.00046469        2.51184e-05         1.6341e-05             101325            0.65056         1.6341e-05            520.647                  0          0.0851974          0.0138365             441436         7.4421e-05        5.01499e-11        2.36979e-11           0.202221        1.54668e-08           0.012293         1.5157e-05         5.5443e-11        4.50754e-12        0.000118332          0.0387385         0.00350107          0.0101295        1.32464e-10        0.000149229        1.79766e-13            0.73276
19        0.000489808        2.51184e-05        1.51132e-05             101325           0.601681        1.51132e-05            562.633                  0           0.102944          0.0290483             718777        9.17566e-05        1.37371e-10         1.0173e-10           0.198139        2.62582e-08          0.0147893        2.04371e-05        1.10157e-10        9.18569e-12        0.000142585          0.0375296         0.00434592          0.0119995        3.04888e-10        0.000181981        5.60587e-13            0.73276
20        0.000514927        2.51184e-05        1.39511e-05             101325           0.555416        1.39511e-05            609.116                  0           0.123036          0.0594054        1.17087e+06        0.000111553        3.89565e-10        4.27445e-10           0.193549        4.41291e-08          0.0176008        2.73556e-05        2.20321e-10        1.86178e-11        0.000170242          0.0361664         0.00531632          0.0140792        7.05996e-10        0.000219027        1.81723e-12            0.73276
21        0.000540045        2.51184e-05        1.28655e-05             101325           0.512195        1.28655e-05            660.045                  0           0.145559           0.119187        1.92479e+06        0.000133886        1.13898e-09         1.7418e-09           0.188435        7.51147e-08          0.0207375        3.62988e-05        4.60354e-10        3.87902e-11        0.000201618          0.0346438         0.00641669          0.0163744        1.67488e-09        0.000260416        6.15014e-12            0.73276
22        0.000565163        2.51184e-05        1.18615e-05             101325           0.472223        1.18615e-05            715.343                  0           0.170592           0.239868        3.24576e+06        0.000158817        3.38284e-09        6.81638e-09           0.182783        1.34999e-07          0.0242082        4.76853e-05        1.05071e-09        8.67622e-11        0.000237095          0.0329573         0.00765063          0.0188911        4.14187e-09        0.000306141        2.13989e-11            0.73276
23        0.000590282        2.51184e-05        1.09399e-05             101325           0.435533        1.09399e-05             774.92                  0           0.198209           0.504785        5.76267e+06        0.000186399        1.00051e-08        2.53628e-08           0.176578        2.69094e-07           0.028021        6.19269e-05        2.67733e-09        2.14354e-10        0.000277161          0.0311026         0.00902107          0.0216349        1.07385e-08         0.00035613        7.44941e-11            0.73276
24          0.0006154        2.51184e-05        1.00985e-05             101325           0.402035        1.00985e-05            838.671                  0           0.228479            1.16668        1.10918e+07        0.000216679        2.89355e-08        8.89458e-08           0.169811        6.07861e-07          0.0321825        7.93446e-05        7.43925e-09         5.7775e-10         0.00032246          0.0290758          0.0105302          0.0246111        2.88419e-08        0.000410242        2.52794e-10            0.73276
