# Time 5e-05
# eta = 0.002
# length = 0.000968068
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25563e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0                  0                  0                  0        1.01689e-17        7.99566e-27        1.02605e-17           0.222598        8.92735e-17        3.88729e-14        6.13497e-17        2.59894e-26        5.89681e-28        2.34556e-16          0.0446421        3.12491e-16        4.69685e-14        1.80554e-26        3.21305e-17        1.83255e-30            0.73276
1        3.76688e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        3.93215e-13         6.6889e-12        4.89969e-06        5.82054e-17        7.89141e-26        5.44589e-17           0.222598        4.79972e-16        2.19858e-13        3.55299e-16        2.64303e-25        7.17496e-27        1.33902e-15          0.0446421        1.79513e-15         2.6558e-13        1.80879e-25         1.8949e-16        2.07861e-29            0.73276
2        6.27813e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        2.21848e-12        3.58745e-11        2.62787e-05        3.70094e-16        8.44263e-25        3.20769e-16           0.222598         2.8632e-15        1.38144e-12        2.28149e-15        2.91256e-24        9.38074e-26        8.49076e-15          0.0446421        1.14512e-14        1.66832e-12         1.9601e-24        1.23853e-15        2.54997e-28            0.73276
3        8.78939e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        1.39409e-11        2.14056e-10        0.000156802        2.30059e-15        8.97448e-24         1.8321e-15           0.222598        1.65762e-14        8.47758e-12        1.43072e-14         3.1981e-23         1.2272e-24        5.26192e-14          0.0446421        7.14062e-14        1.02354e-11        2.10899e-23        7.91511e-15        3.13732e-27            0.73276
4        0.000113006        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        8.55356e-11        1.23918e-09         0.00090775        1.39051e-14         9.4342e-23         1.0069e-14           0.222598        9.23937e-14        5.05226e-11        8.71254e-14        3.48931e-22        1.60524e-23        3.16978e-13          0.0446421        4.32879e-13        6.09814e-11        2.24369e-22        4.91982e-14        3.86884e-26            0.73276
5        0.000138119        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        5.09643e-10         6.9064e-09         0.00505947        8.15259e-14        1.05393e-21         5.3013e-14           0.222598        4.96615e-13        2.91657e-10        5.13823e-13         4.0175e-21        2.09961e-22        1.84895e-12          0.0446421        2.54501e-12         3.5193e-10        2.52973e-21        2.96711e-13        4.87097e-25            0.73276
6        0.000163231        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        2.94138e-09        3.71187e-08          0.0271951        4.62478e-13        1.35634e-20        2.65999e-13           0.222598        2.56104e-12        1.62642e-09        2.92576e-12        5.20537e-20        2.74359e-21         1.0419e-11          0.0446421        1.44727e-11        1.96191e-09        3.27217e-20        1.73162e-12        6.36121e-24            0.73276
7        0.000188344        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        1.63984e-08        1.91402e-07           0.140269          2.531e-12        1.79308e-19        1.26387e-12           0.222598         1.2574e-11        8.73355e-09        1.60283e-11        6.86534e-19        3.56341e-20         5.6584e-11          0.0446421        7.93645e-11        1.05315e-08        4.33157e-19        9.74958e-12        8.28274e-23            0.73276
8        0.000213457        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05            300.001                  0        8.80318e-08         9.3963e-07           0.689127        1.33184e-11        2.27664e-18        5.64094e-12           0.222598         5.8395e-11        4.49955e-08        8.41325e-11        8.77218e-18         4.5704e-19        2.95136e-10           0.044642        4.18209e-10        5.42386e-08        5.53482e-18        5.27733e-11        1.06319e-21            0.73276
9        0.000238569        2.51125e-05        2.84182e-05             101325            1.13163        2.84182e-05            300.005                  0        4.53404e-07        4.36349e-06            3.20696        6.71265e-11        2.80887e-17        2.34037e-11           0.222598        2.54161e-10         2.2148e-07        4.21057e-10        1.09655e-16        5.72398e-18        1.47283e-09           0.044642        2.10905e-09        2.66869e-07        6.92577e-17        2.73516e-10          1.336e-20            0.73276
10        0.000263682        2.51125e-05        2.84165e-05             101325            1.13157        2.84165e-05            300.023                  0        2.23102e-06        1.89956e-05            14.0485        3.22608e-10         3.3101e-16        8.89903e-11           0.222596        1.02522e-09        1.03643e-06        1.99739e-09        1.31654e-15        6.87691e-17        6.99948e-09          0.0446416        1.01308e-08        1.24828e-06        8.33626e-16        1.35095e-09        1.61604e-19            0.73276
11        0.000288794        2.51125e-05        2.84091e-05             101325            1.13127        2.84091e-05            300.101                  0        1.04363e-05        7.67296e-05            57.8369        1.47061e-09        3.60883e-15        3.03885e-10            0.22259        3.77495e-09        4.58386e-06        8.91649e-09        1.47591e-14        7.72355e-16        3.15035e-08            0.04464        4.60912e-08        5.51816e-06        9.38641e-15        6.32366e-09        1.83941e-18            0.73276
12        0.000313907        2.51125e-05        2.83791e-05             101325            1.13008        2.83791e-05            300.418                  0        4.61387e-05        0.000284326            226.883        6.31762e-09        3.51348e-14        9.03229e-10           0.222564         1.2415e-08        1.90235e-05        3.71155e-08        1.48902e-13         7.8226e-15        1.33379e-07          0.0446335        1.97254e-07        2.28888e-05        9.54431e-14        2.78623e-08        1.91302e-17            0.73276
13        0.000339019        2.51125e-05        2.82672e-05             101325            1.12562        2.82672e-05            301.607                  0        0.000191408        0.000959261            893.604        2.53606e-08        2.90948e-13        2.21766e-09           0.222468        3.52588e-08        7.33933e-05        1.42279e-07        1.28259e-12        6.79363e-14        5.26502e-07          0.0446088        7.87027e-07        8.82537e-05        8.34502e-13        1.14537e-07        1.75452e-16            0.73276
14        0.000364132        2.51125e-05        2.78931e-05             101325            1.11072        2.78931e-05            305.652                  0        0.000738335         0.00298114             3848.9        9.39168e-08        1.91684e-12        4.09579e-09           0.222138        8.17153e-08        0.000259635         4.9289e-07        8.69771e-12        4.69155e-13        1.91246e-06          0.0445244        2.88922e-06        0.000312002        5.83616e-12        4.33546e-07        1.36327e-15            0.73276
15        0.000389244        2.51125e-05        2.68308e-05             101325            1.06842        2.68308e-05             317.75                  0         0.00261354         0.00892912            17909.3        3.13715e-07        9.14229e-12         4.8243e-09           0.221141        1.40149e-07        0.000822733        1.49495e-06        4.05509e-11        2.27884e-12         6.2483e-06          0.0442691        9.53936e-06        0.000987969        2.90934e-11        1.47726e-06        8.60903e-15            0.73276
16        0.000414357        2.51125e-05        2.45161e-05             101325           0.976249        2.45161e-05            347.745                  0         0.00830559          0.0255984            72484.3        9.09018e-07        2.80213e-11        2.98292e-09           0.218626        1.54001e-07         0.00224347        3.77735e-06        1.05197e-10        6.43106e-12        1.76356e-05          0.0436242        2.72373e-05         0.00269194        8.67563e-11        4.35883e-06        4.29711e-14            0.73276
17        0.000439469        2.51125e-05        2.10447e-05             101325           0.838014        2.10447e-05            405.092                  0          0.0228212          0.0555999             194235        2.18495e-06        5.41024e-11         1.1642e-09           0.213696        1.02566e-07         0.00502989        7.61638e-06        1.34282e-10        9.30755e-12        4.09748e-05          0.0423578         6.4371e-05         0.00603018         1.4066e-10        1.06485e-05        1.86355e-13            0.73276
18        0.000464582        2.51125e-05        1.74143e-05             101325           0.693451        1.74143e-05            489.512                  0          0.0518222          0.0706767             337044        4.34068e-06        1.11449e-10        6.27132e-10           0.206217        6.04739e-08         0.00925879        1.25795e-05        1.45716e-10        1.14234e-11         7.7896e-05           0.040433        0.000125889          0.0110892         2.1761e-10        2.14119e-05        9.39989e-13            0.73276
19        0.000489694        2.51125e-05        1.43503e-05             101325           0.571439        1.43503e-05            593.979                  0          0.0964736          0.0727693             597446        7.43936e-06         3.8734e-10        1.17748e-09           0.196659        6.63168e-08          0.0146653        1.82606e-05        3.17032e-10        2.63619e-11        0.000126772          0.0379688        0.000213127           0.017545        6.37669e-10        3.69332e-05        5.05245e-12           0.732759
20        0.000514807        2.51125e-05        1.19924e-05             101325           0.477546        1.19924e-05            710.687                  0           0.153521           0.142601        1.34441e+06        1.14863e-05        1.43167e-09        3.99715e-09           0.185621        1.29574e-07           0.020912        2.44769e-05        9.83291e-10        8.11943e-11        0.000184967          0.0351176        0.000326085          0.0249876        2.22562e-09        5.70375e-05        2.31412e-11           0.732758
21         0.00053992        2.51125e-05         1.0231e-05             101325           0.407405         1.0231e-05            832.933                  0           0.218666           0.426358         3.2036e+06        1.64633e-05        4.46284e-09        1.37053e-08           0.173673        2.77064e-07          0.0276758        3.11497e-05         2.9365e-09         2.3549e-10        0.000249755          0.0320259        0.000464255          0.0330247         6.8501e-09        8.11945e-05         8.7761e-11           0.732757
22        0.000565032        2.51125e-05        8.91718e-06             101325           0.355089        8.91718e-06            955.508                  0           0.288044            1.17995        7.14212e+06        2.23371e-05        1.16384e-08        4.17069e-08           0.161328          5.864e-07          0.0346686        3.82052e-05        8.08376e-09          6.275e-10        0.000318619          0.0288246        0.000626815          0.0413079        1.82422e-08        0.000108556        2.85256e-10           0.732756
