# Time 0.00067
# eta = 0.002
# length = 0.000282019
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25591e-05        2.51182e-05        2.83543e-05             101325            1.12883        2.83543e-05            300.748                  0                  0                  0         5.0262e-12        5.01344e-08        3.34002e-17        1.25149e-12           0.222535        2.19591e-12        3.60778e-05        3.09089e-08        3.88543e-17        2.01581e-18        3.36653e-07          0.0446255        1.69625e-06        4.15722e-05        2.78153e-17        1.77496e-07        4.42589e-21            0.73276
1        3.76773e-05        2.51182e-05        2.83248e-05             101325            1.12766        2.83248e-05            301.062                  0        0.000368672        1.82956e-07            6.83011        7.48298e-08        5.47272e-17        1.44851e-12           0.222508        3.14621e-12        5.12866e-05        4.33705e-08        7.67294e-17        3.98601e-18        4.80649e-07          0.0446185        2.56114e-06        5.88931e-05        5.53296e-17        2.60099e-07        8.80558e-21            0.73276
2        6.27956e-05        2.51182e-05        2.82798e-05             101325            1.12587        2.82798e-05             301.54                  0        0.000504659        2.59449e-07            12.4183         1.1745e-07         8.7367e-17         1.4503e-12           0.222467        4.64015e-12        7.46028e-05        6.18093e-08         1.6663e-16         8.6745e-18        7.03952e-07          0.0446077        4.09004e-06        8.51703e-05        1.21551e-16        3.96866e-07        1.93589e-20            0.73276
3        8.79138e-05        2.51182e-05        2.82093e-05             101325            1.12306        2.82093e-05            302.293                  0        0.000733352        3.99802e-07            25.4207        1.91126e-07        1.39254e-16        1.30104e-12           0.222403        7.06116e-12         0.00011143        9.02485e-08        3.81421e-16        1.99235e-17        1.05952e-06          0.0445907        6.78252e-06        0.000126296        2.82341e-16         6.2581e-07         4.5162e-20            0.73276
4        0.000113032        2.51182e-05        2.81031e-05             101325            1.11883        2.81031e-05            303.434                  0         0.00109211         6.4828e-07            54.8874        3.13848e-07        2.28062e-16        1.03934e-12           0.222305        1.08784e-11         0.00016754        1.32724e-07        8.86048e-16        4.65102e-17        1.60522e-06          0.0445647        1.13514e-05        0.000188315        6.67701e-16        9.95058e-07        1.07906e-19            0.73276
5         0.00013815        2.51182e-05        2.79478e-05             101325            1.11265        2.79478e-05            305.119                  0         0.00163525        1.09159e-06            120.481        5.13323e-07         4.0214e-16        7.32128e-13           0.222161        1.68227e-11        0.000250771        1.94698e-07        2.04925e-15        1.08328e-16        2.42023e-06           0.044526        1.89201e-05         0.00027923        1.57829e-15        1.57558e-06        2.59962e-19            0.73276
6        0.000163268        2.51182e-05        2.77269e-05             101325            1.10386        2.77269e-05            307.547                  0         0.00243541        1.90078e-06            262.996         8.3109e-07        7.87328e-16        4.50163e-13           0.221951        2.60691e-11        0.000371474        2.83469e-07        4.68275e-15        2.50004e-16        3.60965e-06          0.0444698        3.12128e-05        0.000409273        3.70467e-15        2.46919e-06        6.29459e-19            0.73276
7        0.000188387        2.51182e-05         2.7421e-05             101325            1.09168         2.7421e-05            310.973                  0         0.00358695        3.42343e-06            563.874        1.32772e-06        1.69239e-15         2.3895e-13           0.221655        4.05795e-11         0.00054294         4.0876e-07        1.05606e-14        5.71533e-16        5.30875e-06          0.0443898        5.08022e-05         0.00059109         8.6369e-15        3.81792e-06        1.53816e-18            0.73276
8        0.000213505        2.51182e-05        2.70092e-05             101325            1.07528        2.70092e-05            315.709                  0         0.00520878        6.38449e-06            1179.55        2.08881e-06        3.86568e-15        1.08797e-13           0.221243        6.37962e-11        0.000781719        5.83566e-07        2.35748e-14        1.29924e-15          7.686e-06           0.044278        8.14106e-05        0.000839712         2.0088e-14        5.81378e-06        3.82666e-18            0.73276
9        0.000238623        2.51182e-05        2.64709e-05             101325            1.05385        2.64709e-05            322.118                  0          0.0074457        1.23408e-05             2399.3        3.23114e-06        9.15863e-15        4.25246e-14           0.220683         1.0199e-10         0.00110774        8.25408e-07          5.235e-14         2.9538e-15        1.09434e-05           0.044125        0.000128235         0.00117225        4.69102e-14        8.70729e-06        9.79702e-18            0.73276
10        0.000263741        2.51182e-05        2.57894e-05             101325            1.02672        2.57894e-05            330.614                  0          0.0104676        2.47293e-05            4739.03        4.90766e-06        2.23137e-14        1.47652e-14           0.219937        1.66932e-10         0.00154411        1.15823e-06        1.16247e-13        6.75533e-15        1.53136e-05          0.0439195        0.000198245         0.00160725        1.10714e-13        1.28123e-05        2.60782e-17            0.73276
11         0.00028886        2.51182e-05        2.49554e-05             101325           0.993516        2.49554e-05            341.639                  0          0.0144657        5.13453e-05            9088.79        7.30968e-06        5.58454e-14          5.888e-15           0.218962        2.81052e-10         0.00211657        1.61512e-06        2.59082e-13        1.56004e-14        2.10525e-05           0.043649        0.000300366         0.00216375        2.65305e-13        1.85044e-05        7.26559e-17            0.73276
12        0.000313978        2.51182e-05        2.39702e-05             101325           0.954296        2.39702e-05            355.645                  0          0.0196457        0.000110232            16941.2        1.06645e-05        1.43402e-13        6.66653e-15           0.217714         4.8723e-10         0.00285252        2.24214e-06        5.79964e-13        3.63866e-14         2.8429e-05          0.0433001         0.00044546         0.00286011        6.46231e-13        2.62104e-05        2.12012e-16            0.73276
13        0.000339096        2.51182e-05         2.2848e-05             101325            0.90962         2.2848e-05            373.062                  0          0.0262181        0.000243624            30744.5        1.52271e-05         3.7599e-13        1.99837e-14            0.21615        8.66658e-10         0.00377974        3.10312e-06        1.30029e-12        8.53698e-14        3.77119e-05           0.042859         0.00064602          0.0037129        1.59517e-12        3.63888e-05        6.43795e-16            0.73276
14        0.000364214        2.51182e-05        2.16149e-05             101325           0.860528        2.16149e-05            394.273                  0          0.0343873        0.000550255            54454.7        2.12668e-05        9.98417e-13        7.60441e-14           0.214227        1.56927e-09         0.00492502        4.28545e-06        2.90203e-12        1.99882e-13        4.91581e-05          0.0423124        0.000915584         0.00473601        3.96338e-12        4.95022e-05        2.00906e-15            0.73276
15        0.000389332        2.51182e-05         2.0306e-05             101325           0.808416         2.0306e-05             419.59                  0          0.0443413         0.00125732            94413.4        2.90509e-05        2.66311e-12        3.12768e-13           0.211907        2.86175e-09         0.00631288        5.90638e-06        6.39705e-12        4.62334e-13        6.30053e-05          0.0416481         0.00126795         0.00594019        9.82634e-12        6.59887e-05         6.3462e-15            0.73276
16        0.000414451        2.51182e-05        1.89601e-05             101325           0.754835        1.89601e-05             449.24                  0          0.0562438         0.00287237             160771        3.88278e-05         7.1062e-12          1.341e-12           0.209158        5.19517e-09         0.00796475        8.11938e-06        1.38186e-11        1.04568e-12        7.94698e-05          0.0408551         0.00171634         0.00733316        2.41045e-11        8.62358e-05        2.00274e-14            0.73276
17        0.000439569        2.51182e-05        1.76152e-05             101325           0.701291        1.76152e-05            483.361                  0          0.0702309         0.00648167             269829        5.08156e-05        1.90107e-11         5.8549e-12           0.205953        9.29229e-09         0.00989863        1.11201e-05        2.90879e-11        2.29433e-12        9.87526e-05          0.0399244         0.00227274         0.00892018        5.81618e-11        0.000110563         6.2771e-14            0.73276
18        0.000464687        2.51182e-05        1.63036e-05             101325           0.649075        1.63036e-05            522.014                  0           0.086412          0.0142935             447945        6.51951e-05        5.15195e-11         2.5588e-11           0.202269        1.62653e-08          0.0121293        1.51515e-05        5.96235e-11        4.86906e-12        0.000121051          0.0388483         0.00294744          0.0107049        1.37906e-10        0.000139215        1.96425e-13            0.73276
