# Time 0.000565
# eta = 0.002
# length = 0.000423483
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0         1.2559e-05        2.51181e-05        2.83828e-05             101325            1.12997        2.83828e-05            300.445                  0                  0                  0          4.821e-12        2.21608e-08         3.4378e-17         2.5207e-12           0.222561        1.31874e-12        2.12855e-05        1.98839e-08        1.34726e-17        6.98023e-19        1.93275e-07          0.0446323        7.00054e-07        2.49363e-05        9.38251e-18        8.73588e-08        1.52374e-21            0.73276
1        3.76771e-05        2.51181e-05        2.83632e-05             101325            1.12919        2.83632e-05            300.653                  0        0.000219252        1.06633e-07             2.7097        3.41957e-08        5.81582e-17        2.98459e-12           0.222543        1.94455e-12        3.12378e-05        2.86707e-08        2.84779e-17        1.47664e-18        2.85156e-07          0.0446278        1.09215e-06        3.65075e-05        1.99445e-17        1.32461e-07        3.23776e-21            0.73276
2        6.27952e-05        2.51181e-05        2.83307e-05             101325             1.1279        2.83307e-05            300.997                  0        0.000310582        1.54614e-07            5.15848        5.64654e-08        9.66675e-17        3.12693e-12           0.222514        3.00492e-12        4.78198e-05        4.27346e-08        6.84851e-17        3.55701e-18        4.40082e-07          0.0446201        1.83289e-06        5.56682e-05        4.83921e-17        2.13063e-07        7.85941e-21            0.73276
3        8.79133e-05        2.51181e-05         2.8277e-05             101325            1.12576         2.8277e-05            301.569                  0        0.000475665        2.46954e-07            11.4409        9.68937e-08        1.56047e-16         2.9888e-12           0.222465        4.81095e-12         7.5453e-05        6.55223e-08        1.74603e-16         9.0929e-18        7.00644e-07          0.0446074        3.20177e-06        8.74158e-05        1.24804e-16         3.5512e-07        2.03391e-20            0.73276
4        0.000113031        2.51181e-05         2.8192e-05             101325            1.12238         2.8192e-05            302.477                  0        0.000749295        4.15557e-07            27.0707        1.67441e-07        2.43672e-16        2.58116e-12           0.222388         7.7862e-12        0.000119527        1.00956e-07         4.4959e-16        2.35097e-17        1.12009e-06          0.0445871        5.63644e-06        0.000137711        3.26076e-16        5.95258e-07        5.35948e-20            0.73276
5        0.000138149        2.51181e-05        2.80621e-05             101325            1.11721        2.80621e-05            303.876                  0         0.00118366        7.23971e-07            65.1026        2.87534e-07        3.81075e-16         1.9861e-12           0.222269        1.26068e-11        0.000187672        1.54483e-07        1.14402e-15        6.01881e-17        1.77479e-06          0.0445557        9.86651e-06        0.000214838        8.45261e-16        9.90241e-07        1.41208e-19            0.73276
6        0.000163268        2.51181e-05        2.78696e-05             101325            1.10954        2.78696e-05            305.973                  0         0.00185183        1.30082e-06            154.975        4.87889e-07        6.41944e-16        1.33989e-12            0.22209        2.03751e-11        0.000290321        2.33519e-07        2.85438e-15        1.51497e-16        2.77061e-06          0.0445082        1.70771e-05        0.000329875        2.15968e-15        1.62552e-06        3.70825e-19            0.73276
7        0.000188386        2.51181e-05        2.75928e-05             101325            1.09852        2.75928e-05             309.04                  0         0.00285249        2.41619e-06            360.152        8.15747e-07        1.24597e-15        7.80473e-13           0.221826         3.2951e-11        0.000441265        3.48032e-07        6.97634e-15        3.74941e-16        4.24919e-06          0.0444383        2.91419e-05        0.000497038        5.44153e-15        2.62593e-06        9.75479e-19            0.73276
8        0.000213504        2.51181e-05        2.72073e-05             101325            1.08317        2.72073e-05            313.415                  0         0.00431415        4.65494e-06            811.231        1.34153e-06         2.7823e-15        3.87525e-13           0.221449        5.36043e-11        0.000658054         5.1135e-07         1.6751e-14        9.15989e-16        6.39277e-06          0.0443375        4.89334e-05        0.000733754        1.35825e-14        4.16796e-06        2.59528e-18            0.73276
9        0.000238622        2.51181e-05        2.66881e-05             101325            1.06251        2.66881e-05            319.504                  0         0.00639725        9.31891e-06            1764.54        2.16644e-06        6.78736e-15        1.62984e-13           0.220922        8.83459e-11        0.000962125        7.41343e-07         3.9717e-14        2.22246e-15        9.42591e-06          0.0441958           8.07e-05         0.00106029        3.38177e-14        6.49181e-06        7.06813e-18            0.73276
10         0.00026374        2.51181e-05        2.60144e-05             101325            1.03568        2.60144e-05            327.767                  0         0.00929317        1.93865e-05             3700.2        3.42999e-06        1.73493e-14        5.86101e-14           0.220203        1.48617e-10         0.00137851        1.06223e-06        9.35152e-14        5.39002e-15        1.36122e-05          0.0440012        0.000130468         0.00149885        8.45961e-14        9.91056e-06        1.99383e-17            0.73276
11        0.000288858        2.51181e-05        2.51735e-05             101325            1.00221        2.51735e-05            338.697                  0          0.0132187        4.18488e-05            7478.76        5.31524e-06        4.56774e-14         1.9488e-14           0.219246        2.56619e-10           0.001935        1.50725e-06        2.19623e-13        1.31267e-14        1.92446e-05          0.0437401        0.000206379         0.00207209        2.13798e-13        1.48125e-05        5.87275e-17            0.73276
