# Time 0.00012
# eta = 0.002
# length = 0.000934456
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0         1.2557e-05         2.5114e-05        2.84203e-05             101325            1.13165        2.84203e-05                300                  0                  0                  0                  0        1.36573e-13         2.1433e-24        2.65536e-14           0.222598        1.07968e-13        4.09985e-10        7.71865e-13                  0                  0        3.04954e-12          0.0446421         4.2297e-12        4.93094e-10                  0        5.94029e-13                  0            0.73276
1         3.7671e-05         2.5114e-05        2.84203e-05             101325            1.13165        2.84203e-05                300                  0        4.17392e-09        8.16229e-09         0.00598239        4.58068e-13        1.33339e-22        7.57372e-14           0.222598        3.16695e-13        1.34833e-09        2.53217e-12        2.78918e-22        1.38285e-23        1.00688e-11          0.0446421        1.41452e-11        1.62129e-09        1.77282e-22        2.01601e-12        2.82661e-26            0.73276
2        6.27849e-05         2.5114e-05        2.84203e-05             101325            1.13165        2.84203e-05                300                  0        1.36323e-08        2.37604e-08          0.0174166        1.77506e-12        2.41102e-21        2.48507e-13           0.222598        1.07322e-12        5.12408e-09        9.58124e-12        5.81577e-21        3.03177e-22        3.84242e-11          0.0446421        5.46388e-11           6.16e-09         3.6238e-21        7.89464e-12        6.55482e-25            0.73276
3        8.78989e-05         2.5114e-05        2.84202e-05             101325            1.13165        2.84202e-05                300                  0          5.185e-08        8.06061e-08          0.0590983        6.74952e-12        2.43439e-20        7.90171e-13           0.222598        3.53957e-12        1.90907e-08         3.5462e-11        6.02729e-20        3.15306e-21        1.43825e-10          0.0446421        2.07003e-10        2.29448e-08        3.75822e-20        3.03134e-11        6.81915e-24            0.73276
4        0.000113013         2.5114e-05        2.84201e-05             101325            1.13165        2.84201e-05            300.002                  0        1.93127e-07        2.65803e-07            0.19497        2.48185e-11        2.34708e-19         2.3795e-12           0.222598        1.11104e-11        6.86685e-08         1.2638e-10        5.94921e-19        3.06565e-20        5.20119e-10           0.044642        7.57965e-10        8.25109e-08        3.72867e-19        1.12509e-10        6.64444e-23            0.73276
5        0.000138127         2.5114e-05        2.84198e-05             101325            1.13163        2.84198e-05            300.005                  0        6.94426e-07        8.34128e-07           0.612612        8.80058e-11        2.05502e-18        6.73091e-12           0.222598        3.30151e-11        2.37726e-07        4.32119e-10        5.38334e-18        2.77008e-19        1.81174e-09           0.044642        2.67477e-09        2.85568e-07        3.38202e-18        4.02507e-10         6.0107e-22            0.73276
6        0.000163241         2.5114e-05        2.84186e-05             101325            1.13159        2.84186e-05            300.017                  0        2.40311e-06        2.47846e-06            1.82675        3.00281e-10        1.63782e-17        1.77286e-11           0.222597        9.22096e-11        7.90101e-07        1.41317e-09        4.45102e-17        2.29918e-18        6.06409e-09          0.0446417         9.0766e-09        9.48822e-07        2.80169e-17        1.38489e-09         4.9897e-21            0.73276
7        0.000188355         2.5114e-05        2.84151e-05             101325            1.13145        2.84151e-05            300.055                  0        7.98349e-06        6.92617e-06            5.15715        9.83594e-10        1.17645e-16        4.29809e-11           0.222594        2.39983e-10        2.51419e-06        4.40518e-09         3.3463e-16        1.72988e-17        1.94527e-08          0.0446409        2.95489e-08        3.01824e-06        2.11273e-16        4.57168e-09        3.76397e-20            0.73276
8        0.000213469         2.5114e-05        2.84046e-05             101325            1.13103        2.84046e-05            300.166                  0        2.53924e-05        1.80738e-05            13.8439        3.08512e-09        7.47495e-16        9.43853e-11           0.222585        5.75785e-10        7.63668e-06         1.3038e-08        2.24443e-15        1.16156e-16        5.96292e-08          0.0446386        9.20532e-08         9.1642e-06        1.42289e-15        1.44414e-08        2.54065e-19            0.73276
9        0.000238583         2.5114e-05        2.83751e-05             101325            1.12985        2.83751e-05            300.477                  0        7.70882e-05        4.37456e-05            36.0637        9.23952e-09        4.10912e-15        1.83397e-10           0.222559        1.25514e-09        2.20644e-05        3.64716e-08        1.31615e-14        6.82604e-16        1.74075e-07          0.0446321        2.73651e-07        2.64663e-05        8.39506e-15        4.35238e-08        1.50929e-18            0.73276
10        0.000263697         2.5114e-05        2.82975e-05             101325            1.12676        2.82975e-05            301.302                  0        0.000222611        9.77869e-05            95.3972        2.63303e-08        1.89939e-14        3.04356e-10           0.222491        2.43587e-09        6.03871e-05        9.58982e-08        6.56781e-14        3.42219e-15         4.8198e-07          0.0446147        7.73728e-07        7.23977e-05        4.23132e-14        1.24705e-07        7.74053e-18            0.73276
11        0.000288811         2.5114e-05        2.81068e-05             101325            1.11917        2.81068e-05            303.345                  0        0.000608954        0.000202411            270.233        7.10784e-08        7.12141e-14        4.08802e-10           0.222323        4.08955e-09        0.000155712        2.35392e-07        2.68829e-13        1.41383e-14          1.259e-06          0.0445714        2.07196e-06        0.000186569        1.76304e-13         3.3812e-07        3.35384e-17            0.73276
12        0.000313925         2.5114e-05         2.7679e-05             101325            1.10214         2.7679e-05            308.032                  0          0.0015697        0.000392465             821.07        1.80605e-07        2.07903e-13        4.11345e-10           0.221934        5.71242e-09        0.000375502        5.34712e-07        8.57337e-13        4.59521e-14        3.07977e-06          0.0444715        5.22416e-06        0.000449589        5.80982e-13        8.61911e-07        1.20116e-16            0.73276
13        0.000339039         2.5114e-05        2.68255e-05             101325            1.06815        2.68255e-05            317.831                  0         0.00378557        0.000715775            2507.58        4.28035e-07        4.59838e-13         2.8386e-10           0.221115        6.35672e-09        0.000838326        1.11262e-06        2.00623e-12        1.11447e-13         6.9835e-06           0.044261        1.22981e-05         0.00100283        1.44294e-12        2.04658e-06        3.52491e-16            0.73276
14        0.000364153         2.5114e-05         2.5364e-05             101325            1.00996         2.5364e-05             336.14                  0         0.00845772         0.00118007            7283.01        9.35442e-07        8.00824e-13        1.29642e-10           0.219571        5.56982e-09         0.00171168        2.10138e-06        3.35343e-12        1.98082e-13        1.44975e-05          0.0438634        2.67434e-05         0.00204529        2.67454e-12        4.47345e-06        9.00423e-16            0.73276
15        0.000389267         2.5114e-05        2.32807e-05             101325           0.927001        2.32807e-05            366.211                  0          0.0172974         0.00164664            20012.8        1.86639e-06        1.37746e-12        4.30869e-11           0.217003        4.42717e-09         0.00316471        3.59496e-06        4.67806e-12        3.03797e-13        2.72715e-05          0.0432012        5.32222e-05         0.00377632          4.438e-12        8.90561e-06        2.63243e-15            0.73276
16        0.000414381         2.5114e-05        2.08155e-05             101325           0.828842        2.08155e-05            409.564                  0          0.0320558         0.00210768            51673.5        3.39194e-06        3.61915e-12        1.40634e-11           0.213242        4.93448e-09         0.00529344        5.62706e-06        8.62222e-12        6.28752e-13        4.64239e-05          0.0422299        9.67329e-05         0.00630595         1.0449e-11        1.60982e-05        1.18854e-14            0.73276
17        0.000439495         2.5114e-05        1.83155e-05             101325           0.729296        1.83155e-05             465.44                  0          0.0537357         0.00376541             121908        5.65888e-06        1.38102e-11        1.30926e-11           0.208306        9.28948e-09         0.00808978        8.21272e-06        2.37174e-11        1.89363e-12        7.22089e-05           0.040952        0.000161788         0.00961826        3.61495e-11        2.66205e-05        6.51023e-14            0.73276
18        0.000464609         2.5114e-05        1.60356e-05             101325           0.638512        1.60356e-05            531.574                  0          0.0822158          0.0109269             263216        8.78503e-06        5.28812e-11        4.19501e-11           0.202338        2.05013e-08          0.0114722        1.13964e-05         6.9375e-11        5.86331e-12        0.000104226          0.0394035        0.000252299           0.013609        1.28555e-10        4.08216e-05        3.23784e-13            0.73276
19        0.000489723         2.5114e-05        1.40828e-05             101325           0.560754        1.40828e-05            605.222                  0           0.116557          0.0347908             538075        1.28719e-05        1.80461e-10         1.6616e-10           0.195537        4.26946e-08          0.0153305        1.52652e-05        1.84629e-10        1.60904e-11        0.000141798          0.0376337        0.000371912          0.0181391        4.08816e-10        5.88816e-05        1.35899e-12           0.732759
