# Time 0.000945
# eta = 0.002
# length = -9.65096e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82755e-05             101325            1.12569        2.82755e-05            301.588                  0                  0                  0         5.0262e-12        1.99783e-07        3.05481e-17        8.06948e-14           0.222462        4.88436e-12        7.86373e-05        5.81734e-08        1.94016e-16        1.01023e-17        7.62087e-07          0.0446055        7.81382e-06        8.49756e-05        1.50276e-16         5.5786e-07         2.2548e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82213e-05             101325            1.12353        2.82213e-05            302.166                  0        0.000777847        4.42288e-07            27.6313        2.82386e-07         5.3874e-17         9.0265e-14           0.222412        6.70226e-12        0.000107483        7.89224e-08        3.48827e-16        1.82043e-17        1.04283e-06           0.044592        1.11294e-05        0.000115528        2.72512e-16        7.78202e-07        4.10519e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81496e-05             101325            1.12068        2.81496e-05            302.935                  0         0.00102021        6.10316e-07            46.9095        4.05862e-07        9.80999e-17        8.47994e-14           0.222345        9.18528e-12        0.000146142        1.05991e-07        6.51493e-16        3.41082e-17        1.42049e-06           0.044574        1.61928e-05        0.000155623        5.15963e-16        1.09473e-06        7.81145e-20            0.73276
3        8.79144e-05        2.51184e-05        2.80472e-05             101325             1.1166        2.80472e-05            304.039                  0         0.00138223        8.91934e-07            85.0433        5.99087e-07        1.86396e-16        6.98545e-14           0.222249        1.28574e-11        0.000202027        1.44409e-07        1.25954e-15        6.62428e-17        1.96742e-06          0.0445478         2.4238e-05        0.000212584        1.01521e-15        1.57608e-06        1.55075e-19            0.73276
4        0.000113033        2.51184e-05        2.79043e-05             101325            1.11091        2.79043e-05            305.593                  0         0.00190026        1.35937e-06            159.001        8.93049e-07        3.65791e-16        5.04298e-14           0.222114         1.8236e-11        0.000281197        1.98084e-07        2.47644e-15        1.31065e-16        2.74271e-06          0.0445105        3.66481e-05        0.000291882         2.0388e-15        2.28964e-06        3.16344e-19            0.73276
5        0.000138151        2.51184e-05         2.7709e-05             101325            1.10313         2.7709e-05            307.744                  0         0.00262736        2.14956e-06            301.209        1.33105e-06        7.35062e-16        3.18074e-14           0.221926        2.61171e-11        0.000391509        2.72185e-07        4.90088e-15        2.61604e-16        3.82245e-06          0.0444585        5.53855e-05        0.000400378        4.13745e-15        3.32691e-06        6.58369e-19            0.73276
6         0.00016327        2.51184e-05         2.7447e-05             101325            1.09271         2.7447e-05            310.675                  0         0.00363092        3.51849e-06            571.065        1.97213e-06        1.50417e-15        1.74773e-14           0.221668         3.7775e-11        0.000542911        3.73539e-07        9.71787e-15        5.24675e-16        5.30211e-06           0.044387        8.31669e-05        0.000546433        8.45191e-15        4.80919e-06        1.39672e-18            0.73276
7        0.000188388        2.51184e-05        2.71029e-05             101325              1.079        2.71029e-05            314.611                  0         0.00499481        5.95751e-06             1074.8        2.89493e-06        3.13025e-15        8.36006e-15           0.221321        5.53394e-11        0.000747768        5.11244e-07        1.93003e-14        1.05766e-15         7.2992e-06            0.04429        0.000123664        0.000740037        1.73905e-14        6.89367e-06         3.0323e-18            0.73276
8        0.000213506        2.51184e-05        2.66602e-05             101325            1.06138        2.66602e-05            319.822                  0         0.00682143        1.04369e-05            1998.17        4.20138e-06        6.64222e-15        3.54606e-15            0.22086        8.25193e-11         0.00102113        6.97601e-07        3.84902e-14        2.14979e-15        9.95512e-06          0.0441603        0.000181707        0.000992835         3.6173e-14        9.77898e-06        6.78491e-18            0.73276
9        0.000238625        2.51184e-05        2.61039e-05             101325            1.03923        2.61039e-05            326.621                  0         0.00923314        1.89341e-05            3659.19        6.01973e-06        1.44454e-14        1.50585e-15           0.220255        1.25963e-10         0.00138086        9.49464e-07         7.7377e-14        4.42561e-15        1.34359e-05          0.0439891        0.000263461         0.00131806        7.64454e-14        1.37089e-05        1.57786e-17            0.73276
10        0.000263743        2.51184e-05        2.54215e-05             101325            1.01207        2.54215e-05            335.362                  0          0.0123726        3.56031e-05            6592.26        8.50592e-06        3.23582e-14         1.0681e-15           0.219473        1.97833e-10         0.00184761        1.29022e-06        1.57379e-13        9.26481e-15        1.79311e-05          0.0437664        0.000376529         0.00173033        1.64917e-13         1.8973e-05        3.84239e-17            0.73276
11        0.000288862        2.51184e-05        2.46065e-05             101325           0.979622        2.46065e-05            346.434                  0          0.0164017        6.94125e-05            11680.9        1.18423e-05        7.48905e-14        1.96018e-15           0.218476         3.2064e-10         0.00244445         1.7525e-06        3.24525e-13        1.97652e-14        2.36514e-05          0.0434811         0.00052993         0.00224524        3.64236e-13        2.59025e-05        9.84182e-17            0.73276
12         0.00031398        2.51184e-05        2.36602e-05             101325           0.941948        2.36602e-05            360.241                  0          0.0214983        0.000140143            20366.2        1.62332e-05        1.78996e-13        5.66609e-15           0.217226        5.36154e-10         0.00319628        2.38184e-06        6.78037e-13        4.29255e-14        3.08232e-05          0.0431208        0.000733915         0.00287891        8.23496e-13        3.48609e-05        2.65037e-16            0.73276
13        0.000339098        2.51184e-05        2.25933e-05             101325           0.899471        2.25933e-05            377.187                  0          0.0278511        0.000291967            34974.3         2.1897e-05        4.40005e-13        1.92129e-14            0.21568        9.21222e-10         0.00412888        3.24121e-06        1.43014e-12        9.44662e-14        3.96829e-05           0.042673        0.000999596         0.00364732        1.89922e-12        4.62291e-05        7.45887e-16            0.73276
14        0.000364217        2.51184e-05        2.14258e-05             101325            0.85299        2.14258e-05            397.652                  0           0.035653        0.000623676              59231         2.9055e-05        1.10448e-12         7.2168e-14           0.213799        1.61451e-09         0.00526783        4.41641e-06        3.02646e-12        2.09051e-13        5.04701e-05          0.0421252         0.00133843          0.0045657        4.43975e-12        6.03867e-05        2.17017e-15            0.73276
15        0.000389335        2.51184e-05        2.01854e-05             101325           0.803611        2.01854e-05            421.969                  0          0.0450927         0.00135397            99076.9        3.79205e-05        2.81124e-12        2.91872e-13           0.211543        2.85829e-09         0.00663738        6.02195e-06        6.37649e-12        4.60774e-13        6.34225e-05          0.0414652          0.0017616         0.00564801        1.04358e-11        7.76923e-05        6.44305e-15            0.73276
16        0.000414454        2.51184e-05        1.89045e-05             101325           0.752615        1.89045e-05            450.408                  0          0.0563476         0.00295602             163973         4.8688e-05        7.22665e-12        1.23583e-12           0.208878        5.05829e-09         0.00825953         8.2072e-06        1.32734e-11        1.00173e-12        7.87737e-05          0.0406823         0.00227952         0.00690658        2.44706e-11         9.8467e-05        1.92971e-14            0.73276
17        0.000439572        2.51184e-05        1.76156e-05             101325           0.701304        1.76156e-05            483.166                  0          0.0695779         0.00641884             269029        6.15263e-05        1.87893e-11        5.34315e-12           0.205774        8.86382e-09          0.0101535        1.11622e-05        2.71411e-11        2.13117e-12        9.67549e-05           0.039767         0.00290137         0.00835205        5.69103e-11        0.000122983        5.79993e-14            0.73276
18        0.000464691        2.51184e-05        1.63486e-05             101325            0.65086        1.63486e-05            520.365                  0           0.084924          0.0137242             438544        7.65761e-05        4.97827e-11        2.31483e-11           0.202204        1.52804e-08          0.0123358         1.5123e-05        5.44397e-11        4.42141e-12        0.000117601           0.038711         0.00363496         0.00999348        1.31064e-10        0.000151457        1.75797e-13            0.73276
19        0.000489809        2.51184e-05        1.51274e-05             101325           0.602245        1.51274e-05            562.059                  0           0.102506          0.0286819             712262        9.39511e-05        1.35768e-10        9.91642e-11           0.198147        2.58856e-08            0.01482        2.03752e-05        1.07828e-10        8.98206e-12        0.000141561          0.0375075         0.00448674          0.0118387        3.00285e-10        0.000184052        5.45423e-13            0.73276
20        0.000514927        2.51184e-05        1.39699e-05             101325            0.55616        1.39699e-05            608.247                  0           0.122428          0.0584618        1.15778e+06        0.000113743         3.8345e-10        4.15925e-10           0.193583        4.34347e-08          0.0176181        2.72555e-05        2.15124e-10        1.81628e-11         0.00016891          0.0361506         0.00546196          0.0138947        6.92738e-10        0.000220875        1.76144e-12            0.73276
21        0.000540046        2.51184e-05         1.2887e-05             101325           0.513049         1.2887e-05            658.888                  0           0.144782           0.117014        1.89956e+06        0.000136026        1.11722e-09        1.69268e-09           0.188497        7.38302e-08          0.0207403        3.61483e-05        4.48451e-10        3.77676e-11        0.000199967           0.034635         0.00656492          0.0161681        1.63834e-09        0.000261981        5.94704e-12            0.73276
22        0.000565164        2.51184e-05        1.18843e-05             101325           0.473129        1.18843e-05            713.911                  0           0.169648           0.235041        3.19682e+06        0.000160863        3.31008e-09        6.61995e-09           0.182873        1.32468e-07          0.0241957        4.74705e-05        1.02126e-09        8.43198e-11        0.000235119          0.0329561         0.00779919           0.018665        4.04169e-09        0.000307369        2.06698e-11            0.73276
23        0.000590283        2.51184e-05        1.09629e-05             101325           0.436449        1.09629e-05            773.228                  0           0.197104            0.49365        5.66302e+06        0.000188309        9.77728e-09        2.46339e-08           0.176696        2.63495e-07          0.0279926        6.16335e-05        2.59789e-09        2.08019e-10        0.000274853          0.0311094         0.00916771          0.0213914        1.04624e-08        0.000356977        7.19573e-11            0.73276
24        0.000615401        2.51184e-05         1.0121e-05             101325           0.402931         1.0121e-05            836.739                  0           0.227221            1.13844        1.08738e+07        0.000218414        2.82686e-08        8.64521e-08           0.169957        5.94074e-07          0.0321379        7.89609e-05        7.21392e-09        5.60339e-10         0.00031981           0.029091          0.0106727          0.0243527        2.80849e-08        0.000410672        2.44378e-10            0.73276
25        0.000640519        2.51184e-05        9.35464e-06             101325           0.372422        9.35464e-06            904.328                  0           0.260061            2.94165        2.29614e+07        0.000251218        7.89927e-08         2.8441e-07           0.162645        1.47576e-06          0.0366361        9.95285e-05        2.07936e-08        1.57706e-09        0.000370859          0.0268979          0.0123154          0.0275533        7.62603e-08        0.000468228        7.94658e-10            0.73276
26        0.000665638        2.51184e-05        8.65901e-06             101325           0.344728        8.65901e-06            975.858                  0           0.295669             8.2487        5.25218e+07        0.000286747        2.11989e-07        8.74943e-07            0.15476        3.82484e-06          0.0414876        0.000122885        5.94329e-08        4.43047e-09        0.000429098          0.0245287          0.0140952          0.0309949        2.03841e-07        0.000529273        2.44655e-09            0.73276
27        0.000690756        2.51184e-05         8.0289e-06             101325           0.319642         8.0289e-06            1051.14                  0           0.334055            23.6976        1.25498e+08        0.000324979        5.45138e-07        2.51876e-06           0.146313         9.8763e-06          0.0466836        0.000147617        1.63533e-07         1.2037e-08        0.000495509          0.0219858           0.016008          0.0346751        5.24455e-07        0.000593146        7.08426e-09            0.73276
