# Time 0.00087
# eta = 0.002
# length = 7.52305e-06
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82962e-05             101325            1.12651        2.82962e-05            301.367                  0                  0                  0        2.43389e-06        1.48557e-07        2.73728e-17        1.91743e-13           0.222481         4.1616e-12        6.71954e-05        5.14151e-08        1.40702e-16        7.31894e-18        6.47508e-07          0.0446109        5.62399e-06        7.40575e-05        1.06721e-16        4.38353e-07        1.62642e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82482e-05             101325             1.1246        2.82482e-05            301.878                  0        0.000671365        3.68689e-07            20.8892        2.12402e-07        4.73926e-17        2.16061e-13           0.222437        5.75643e-12        9.24927e-05        7.01858e-08        2.57384e-16        1.34163e-17        8.93013e-07          0.0445992        8.11202e-06         0.00010143        1.96878e-16        6.17501e-07        3.00909e-20            0.73276
2        6.27959e-05        2.51184e-05        2.81829e-05             101325              1.122        2.81829e-05            302.577                  0        0.000887336        5.10848e-07            35.9422        3.11153e-07        8.42702e-17        2.05672e-13           0.222377        8.00075e-12        0.000127349         9.5323e-08        4.94779e-16        2.58675e-17        1.23337e-06          0.0445829        1.20489e-05        0.000138446        3.83606e-16         8.8325e-07        5.88466e-20            0.73276
3        8.79143e-05        2.51184e-05        2.80878e-05             101325            1.11822        2.80878e-05            303.601                  0         0.00121796        7.53766e-07            66.7447        4.69363e-07        1.57234e-16        1.72351e-13           0.222288        1.13859e-11        0.000178692        1.31643e-07        9.89183e-16        5.19365e-17        1.73657e-06          0.0445589        1.84599e-05        0.000192131        7.80296e-16        1.29634e-06          1.206e-19            0.73276
4        0.000113033        2.51184e-05        2.79528e-05             101325            1.11284        2.79528e-05            305.064                  0         0.00170038        1.16299e-06            128.477        7.15134e-07        3.06787e-16        1.26891e-13           0.222161        1.64211e-11        0.000252555        1.83119e-07        2.01196e-15        1.06272e-16        2.46216e-06          0.0445243          2.857e-05        0.000268141        1.62048e-15        1.92043e-06        2.54027e-19            0.73276
5        0.000138151        2.51184e-05        2.77657e-05             101325            1.10539        2.77657e-05            307.116                  0         0.00238837        1.86363e-06            250.886        1.08856e-06        6.20991e-16        8.17044e-14           0.221983        2.38896e-11        0.000356818        2.55015e-07        4.11153e-15        2.18969e-16        3.48763e-06          0.0444753        4.41576e-05        0.000373623        3.39448e-15         2.8434e-06        5.44848e-19            0.73276
6        0.000163269        2.51184e-05        2.75118e-05             101325            1.09529        2.75118e-05            309.945                  0         0.00335075        3.09236e-06            489.819        1.64542e-06         1.2915e-15        4.57999e-14           0.221735        3.50438e-11        0.000501532        3.54279e-07        8.39489e-15        4.52085e-16        4.91115e-06          0.0444072        6.77389e-05        0.000517344        7.13805e-15        4.18367e-06        1.18797e-18            0.73276
7        0.000188388        2.51184e-05        2.71748e-05             101325            1.08187        2.71748e-05            313.782                  0         0.00467372        5.30873e-06            947.291        2.46143e-06        2.74214e-15        2.22556e-14           0.221399        5.19758e-11        0.000699262        4.90152e-07         1.7114e-14        9.35241e-16        6.85436e-06          0.0443139        0.000102786        0.000709814        1.50739e-14        6.09702e-06        2.64301e-18            0.73276
8        0.000213506        2.51184e-05        2.67376e-05             101325            1.06446        2.67376e-05            318.902                  0           0.006463        9.42997e-06             1804.8        3.63644e-06        5.93885e-15        9.42193e-15           0.220947        7.83366e-11        0.000965357        6.75072e-07        3.49252e-14        1.94499e-15        9.46435e-06           0.044188        0.000153957        0.000963293        3.20881e-14        8.78286e-06        6.04451e-18            0.73276
9        0.000238625        2.51184e-05        2.61838e-05             101325            1.04242        2.61838e-05             325.63                  0         0.00884514        1.73444e-05            3377.37        5.29813e-06        1.31657e-14        3.64831e-15           0.220351        1.20698e-10         0.00131809         9.2602e-07         7.1642e-14        4.08568e-15        1.29141e-05          0.0440206        0.000227302         0.00129167        6.92238e-14        1.24888e-05        1.43367e-17            0.73276
