# Time 5e-06
# eta = 0.002
# length = 0.000987645
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0          1.256e-05          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0                  0                  0       9.38725e-323        7.15443e-25        6.57344e-28        2.16947e-24           0.222598        2.71332e-23        3.35399e-21         2.0966e-24         1.2543e-27        6.99896e-30        6.05466e-24          0.0446421        1.96737e-23        4.08607e-21        8.51786e-28        5.67725e-25        1.85692e-29            0.73276
1          3.768e-05          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0         3.5722e-20        2.13496e-18        2.91347e-12        7.65928e-24        6.83918e-27        2.29651e-23           0.222598        2.88164e-22        3.58072e-20        2.28753e-23        1.29861e-26        8.36515e-29        6.56807e-23          0.0446421        2.10839e-22        4.36202e-20        8.85818e-27        6.33132e-24        1.93387e-28            0.73276
2           6.28e-05          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        3.79072e-19         2.2543e-17        3.05741e-11        8.78599e-23        7.53395e-26        2.60425e-22           0.222598        3.27865e-21        4.09604e-19        2.67419e-22        1.41987e-25        1.07187e-27        7.63542e-22          0.0446421        2.42119e-21        4.98944e-19         9.7405e-26        7.55767e-23        2.13023e-27            0.73276
3        8.79199e-05          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        4.33709e-18        2.56617e-16        3.44306e-10        1.00212e-21        8.09755e-25        2.93355e-21           0.222598        3.70645e-20        4.65797e-18         3.1122e-21        1.50822e-24        1.37469e-26        8.83491e-21          0.0446421        2.76495e-20        5.67352e-18        1.04297e-24        8.98408e-22        2.28654e-26            0.73276
4         0.00011304          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        4.93079e-17        2.90129e-15        3.82519e-09        1.13424e-20        8.39266e-24        3.27524e-20           0.222598        4.15423e-19        5.25514e-17        3.59946e-20         1.5333e-23         1.7637e-25        1.01574e-19          0.0446421        3.13381e-19        6.40038e-17        1.07324e-23         1.0618e-20        2.36163e-25            0.73276
5         0.00013816          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        5.56141e-16        3.25233e-14        4.17359e-08        1.27243e-19        8.22961e-23         3.6192e-19           0.222598        4.60993e-18        5.87486e-16        4.13349e-19        1.45368e-22        2.26489e-24        1.15925e-18          0.0446421         3.5212e-18        7.15451e-16        1.03838e-22        1.24663e-19        2.29856e-24            0.73276
6         0.00016328          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        6.21546e-15           3.61e-13        4.44651e-07        1.41271e-18        7.33522e-22        3.95086e-18           0.222598        5.05576e-17        6.49755e-15         4.7078e-18        1.20947e-21        2.90996e-23         1.3119e-17          0.0446421        3.91654e-17        7.91203e-15        9.00074e-22        1.45253e-18        2.01545e-23            0.73276
7          0.0001884          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        6.87218e-14        3.96059e-12        4.58281e-06        1.54909e-17        5.12088e-21        4.24985e-17           0.222598        5.46693e-16        7.09449e-14        5.31112e-17        6.73736e-21        3.73567e-22        1.46954e-16          0.0446421        4.30388e-16        8.63793e-14          5.764e-21         1.6775e-17        1.33028e-22            0.73276
8         0.00021352          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        7.50112e-13        4.28497e-11        4.45533e-05        1.67465e-16        5.98421e-20        4.49414e-16           0.222598         5.8244e-15        7.63295e-13        5.90805e-16        7.62483e-20        4.90381e-21        1.61944e-15          0.0446421        4.66443e-15        9.29239e-13        6.66894e-20        1.91778e-16        1.68044e-21            0.73276
9         0.00023864          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        8.06772e-12        4.56927e-10        0.000494248        1.78111e-15        7.56038e-19        4.65904e-15           0.222598        6.09211e-14        8.07453e-12        6.48347e-15        9.58847e-19        6.43894e-20        1.75898e-14          0.0446421        4.97595e-14         9.8286e-12         8.4345e-19        2.16718e-15        2.19629e-20            0.73276
10         0.00026376          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        8.53139e-11        4.78548e-09         0.00554722        1.85882e-14        9.83616e-18        4.71803e-14           0.222598        6.23313e-13         8.3754e-11        7.00551e-14        1.24959e-17        8.45474e-19         1.8816e-13          0.0446421        5.21223e-13        1.01931e-10        1.10015e-17        2.41638e-14        2.88348e-19            0.73276
11         0.00028888          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        8.84584e-10        4.90553e-08          0.0625891        1.89725e-13        1.23964e-16        4.64486e-13           0.222598        6.21776e-12        8.48864e-10        7.43654e-13        1.53545e-16        1.11016e-17        1.97191e-12          0.0446421        5.34445e-12        1.03289e-09        1.36503e-16        2.65233e-13        3.75364e-18            0.73276
12           0.000314          2.512e-05        2.84271e-05             101325            1.13165        2.84271e-05                300                  0        8.96161e-09        4.90724e-07           0.699081        1.88579e-12          1.627e-15        4.41695e-12           0.222598        6.00887e-11        8.36863e-09        7.72695e-12        2.01471e-15        1.45771e-16        2.02242e-11          0.0446421         5.3432e-11        1.01805e-08        1.79129e-15        2.85793e-12        4.92833e-17            0.73276
13         0.00033912          2.512e-05        2.84269e-05             101325            1.13164        2.84269e-05            300.002                  0        8.83067e-08         4.7629e-06            7.94675        1.81513e-11        2.13752e-14        4.01988e-11           0.222598        5.58389e-10        7.97735e-08        7.82837e-11        2.64591e-14        1.91407e-15        2.02002e-10           0.044642        5.18214e-10         9.7016e-08        2.35243e-14        3.01217e-11         6.4713e-16            0.73276
14         0.00036424          2.512e-05        2.84254e-05             101325            1.13159        2.84254e-05            300.018                  0        8.41313e-07        4.45684e-05            91.1906        1.67926e-10        2.80715e-13        3.45321e-10           0.222597        4.93329e-09        7.29372e-07        7.69375e-10        3.47463e-13        2.51328e-14         1.9554e-09          0.0446417        4.84327e-09        8.86674e-07        3.08921e-13        3.09129e-10        8.49733e-15            0.73276
15         0.00038936          2.512e-05        2.84128e-05             101325            1.13108        2.84128e-05             300.15                  0        7.68714e-06        0.000398573            1060.77        1.47817e-09        3.68535e-12        2.73702e-09           0.222587        4.07299e-08        6.32571e-06        7.28936e-09        4.56192e-12        3.29989e-13        1.82278e-08          0.0446392        4.32435e-08        7.68587e-06        4.05612e-12        3.07167e-09        1.11582e-13            0.73276
16         0.00041448          2.512e-05        2.83141e-05             101325            1.12715        2.83141e-05            301.197                  0         6.6619e-05         0.00337849            12574.9        1.22093e-08         4.8327e-11        1.91935e-08           0.222507        3.05318e-07        5.12482e-05         6.6088e-08        5.98368e-11        4.32997e-12        1.62463e-07           0.044619        3.64836e-07        6.22191e-05        5.32245e-11        2.93545e-08        1.46551e-12            0.73276
17          0.0004396          2.512e-05        2.76337e-05             101325            1.10007        2.76337e-05            308.612                  0        0.000539438           0.027574             152730        9.26809e-08        6.28213e-10        1.09036e-07           0.221922        1.96599e-06        0.000379575        5.66311e-07        7.78288e-10        5.64613e-11        1.37533e-06          0.0444711        2.86985e-06        0.000460267        6.94182e-10        2.67488e-07        1.92303e-11            0.73276
18         0.00046472          2.512e-05        2.41678e-05             101325           0.962093        2.41678e-05            352.864                  0         0.00400569           0.253808        1.87257e+06         6.1823e-07        7.73384e-09        4.31361e-07           0.218199        9.52505e-06         0.00247256        4.32301e-06        9.52258e-09        7.00304e-10        1.09019e-05          0.0435269        2.04934e-05         0.00299217         8.6157e-09        2.25779e-06        2.47087e-10            0.73276
19         0.00048984          2.512e-05        1.67844e-05             101325           0.668168        1.67844e-05            508.043                  0          0.0267631            3.57262        2.01456e+07        2.78316e-06        6.30901e-08        1.11092e-06           0.203583        2.11127e-05          0.0107121        1.99806e-05         7.2423e-08        5.54879e-09        6.15017e-05          0.0397994        9.92859e-05          0.0129269        6.77365e-08        1.28653e-05         2.2733e-09           0.732757
20         0.00051496          2.512e-05        1.12252e-05             101325           0.446862        1.12252e-05            759.517                  0           0.137543              41.24        1.34826e+08        7.35808e-06        2.10712e-07         1.8192e-06           0.177486        2.94026e-05          0.0254541        3.86586e-05        2.76167e-07        2.08965e-08         0.00017655          0.0331025        0.000252989          0.0306663        2.14322e-07        3.70833e-05        1.20866e-08           0.732749
21         0.00054008          2.512e-05        8.26385e-06             101325           0.328975        8.26385e-06            1031.51                  0           0.372002            140.846        3.79891e+08        1.31176e-05        3.78117e-07         2.6843e-06           0.150522        3.89553e-05          0.0406924        4.99864e-05        5.93142e-07        4.46721e-08        0.000309451          0.0261678        0.000416668          0.0489877        4.02165e-07        6.40145e-05        2.86836e-08           0.732744
22          0.0005652          2.512e-05        5.46766e-06             101325           0.217662        5.46766e-06            1558.42                  0           0.608064             385.51        6.98474e+08        2.72794e-05        7.38379e-07        6.29227e-06           0.106998        8.80396e-05          0.0652646        3.82539e-05        1.77289e-06        1.32298e-07        0.000550736          0.0149731        0.000697372          0.0784962        9.38647e-07        0.000111579        9.35627e-08           0.732759
23         0.00059032          2.512e-05        4.92445e-06             101325           0.196037        4.92445e-06            1729.97                  0           0.718713            513.701        8.98941e+08        3.33109e-05        1.18155e-06        1.06399e-05          0.0874499        0.000148641          0.0762437        3.50666e-05        3.02157e-06        2.21636e-07        0.000602235          0.0100166        0.000845722          0.0917007        1.47533e-06        0.000135523        1.61249e-07           0.732769
24         0.00061544          2.512e-05        4.70049e-06             101325           0.187121        4.70049e-06             1812.2                  0           0.801079              600.4        1.08681e+09         3.6247e-05        1.68281e-06        1.63021e-05          0.0744263        0.000228164          0.0835184        3.25499e-05         4.3602e-06        3.14362e-07        0.000587089         0.00675581         0.00094454           0.100518        2.00482e-06        0.000148758        2.33224e-07           0.732772
25         0.00064056          2.512e-05        4.57956e-06             101325           0.182307        4.57956e-06            1859.95                  0           0.857986            632.795        1.20635e+09        3.69882e-05        2.11277e-06        2.28715e-05          0.0657644        0.000321738          0.0883127        2.93803e-05         5.4471e-06        3.88214e-07        0.000532789         0.00463279        0.000991061           0.106418           2.38e-06        0.000150059        2.91246e-07            0.73277
26         0.00066568          2.512e-05         4.4894e-06             101325           0.178718         4.4894e-06            1897.29                  0           0.897945            626.743        1.25093e+09        3.59079e-05        2.39301e-06        3.04447e-05          0.0595914        0.000432034          0.0916789        2.50753e-05        6.08842e-06        4.31823e-07        0.000452649         0.00317231        0.000988742           0.110669        2.52582e-06        0.000139691        3.25146e-07           0.732768
27          0.0006908          2.512e-05        4.40308e-06             101325           0.175282        4.40308e-06            1934.55                  0           0.928416            584.654        1.20722e+09        3.31986e-05        2.45589e-06        3.89126e-05           0.054869        0.000558599          0.0942037        1.97682e-05        6.11263e-06        4.34697e-07        0.000356187         0.00210635        0.000943609           0.113971        2.39529e-06        0.000119072        3.25915e-07           0.732766
28        0.000715919          2.512e-05        4.33659e-06             101325           0.172635        4.33659e-06            1964.32                  0           0.952054            494.891        1.05122e+09        2.98064e-05        2.33655e-06         4.7699e-05          0.0512935        0.000683537          0.0960791        1.46232e-05        5.49038e-06        3.91745e-07        0.000259741         0.00133671        0.000873218           0.116511        2.05573e-06        9.38693e-05        2.92336e-07           0.732765
29        0.000741039          2.512e-05        4.30302e-06             101325           0.171299        4.30302e-06            1979.74                  0           0.968218            377.469        8.42417e+08         2.6925e-05        2.14195e-06        5.52818e-05          0.0489343        0.000780731          0.0972975        1.08223e-05         4.5501e-06        3.24408e-07        0.000184149        0.000849405        0.000804092           0.118212        1.66894e-06         7.1768e-05        2.42103e-07           0.732763
30        0.000766159          2.512e-05        4.28597e-06             101325            0.17062        4.28597e-06            1987.69                  0           0.978909            268.651        6.42625e+08        2.46792e-05        1.93489e-06        6.11972e-05          0.0474157        0.000851039          0.0980717        8.13234e-06        3.62172e-06        2.57726e-07         0.00012997        0.000546233        0.000746154            0.11932        1.31767e-06        5.43206e-05        1.92636e-07           0.732762
31        0.000791279          2.512e-05        4.27668e-06             101325            0.17025        4.27668e-06            1992.08                  0           0.985758            185.181        4.81105e+08        2.29624e-05        1.74549e-06        6.55549e-05          0.0464482        0.000900368          0.0985592        6.25893e-06        2.83277e-06        2.01191e-07        9.26047e-05        0.000359108        0.000700356           0.120036        1.02853e-06        4.11726e-05        1.50641e-07           0.732762
32        0.000816399          2.512e-05        4.27065e-06             101325            0.17001        4.27065e-06            1994.95                  0            0.99017            126.813        3.58595e+08        2.15788e-05        1.57559e-06        6.87677e-05          0.0458134        0.000935898          0.0988748        4.90783e-06        2.17873e-06        1.54495e-07        6.63368e-05        0.000240568        0.000663205           0.120513        7.91496e-07        3.10508e-05        1.15846e-07           0.732761
33        0.000841519          2.512e-05        4.26571e-06             101325           0.169813        4.26571e-06             1997.3                  0           0.993163            86.6818        2.63981e+08        2.03628e-05        1.41725e-06        7.12452e-05          0.0453684        0.000963308          0.0990928        3.85874e-06        1.61557e-06        1.14439e-07        4.66821e-05         0.00016077        0.000630927           0.120854        5.87593e-07        2.27375e-05        8.58953e-08           0.732761
34        0.000866639          2.512e-05        4.26106e-06             101325           0.169628        4.26106e-06            1999.53                  0           0.995363            57.9886        1.86512e+08        1.92858e-05        1.27387e-06        7.31553e-05          0.0450447        0.000984921          0.0992492        3.02756e-06        1.13761e-06        8.05392e-08        3.16434e-05        0.000104911        0.000603111           0.121107        4.14137e-07        1.58775e-05        6.04797e-08            0.73276
35        0.000891759          2.512e-05        4.25769e-06             101325           0.169494        4.25769e-06            2001.14                  0            0.99696            37.5859         1.2585e+08        1.84604e-05        1.16113e-06         7.4558e-05          0.0448199         0.00100069          0.0993567        2.41808e-06        7.72009e-07         5.4639e-08        2.08642e-05        6.71729e-05        0.000581667           0.121284         2.8137e-07        1.07203e-05        4.10399e-08            0.73276
36        0.000916879          2.512e-05         4.2559e-06             101325           0.169423         4.2559e-06               2002                  0           0.998027            24.0035        8.34078e+07        1.79098e-05        1.08292e-06        7.55362e-05          0.0446734         0.00101124          0.0994264        2.00704e-06        5.18744e-07        3.67007e-08        1.36963e-05        4.30137e-05        0.000566766           0.121401        1.89461e-07        7.18871e-06         2.7574e-08            0.73276
37        0.000941999          2.512e-05        4.25497e-06             101325           0.169386        4.25497e-06            2002.46                  0            0.99871            15.3546        5.53867e+07        1.75548e-05         1.0311e-06        7.61862e-05          0.0445805         0.00101805          0.0994704        1.74003e-06         3.5131e-07        2.48449e-08        9.09461e-06        2.79279e-05        0.000556873           0.121475        1.28682e-07         4.8705e-06        1.86719e-08            0.73276
38        0.000967119          2.512e-05        4.25445e-06             101325           0.169365        4.25445e-06            2002.71                  0            0.99914            9.97187        3.73472e+07        1.73234e-05        9.96839e-07         7.6611e-05          0.0445217         0.00102243          0.0994981        1.56701e-06        2.41512e-07        1.70731e-08        6.14911e-06        1.85023e-05        0.000550324           0.121523        8.87636e-08         3.3556e-06        1.28346e-08            0.73276
39        0.000992239          2.512e-05         4.2541e-06             101325           0.169351         4.2541e-06            2002.88                  0           0.999416            6.59815        2.55968e+07        1.71629e-05        9.73168e-07        7.68947e-05          0.0444831         0.00102537          0.0995163        1.45035e-06        1.66921e-07        1.17958e-08        4.19376e-06        1.24017e-05        0.000545793           0.121554        6.15538e-08        2.32617e-06        8.86941e-09            0.73276
40         0.00101736          2.512e-05        4.25381e-06             101325            0.16934        4.25381e-06            2003.03                  0           0.999603            4.38157        1.75006e+07        1.70416e-05        9.55556e-07        7.70949e-05           0.044456         0.00102747          0.0995289        1.36597e-06        1.12762e-07        7.96641e-09        2.80565e-06        8.18769e-06        0.000542414           0.121576        4.16984e-08        1.57592e-06          5.991e-09            0.73276
41         0.00104248          2.512e-05        4.25355e-06             101325           0.169329        4.25355e-06            2003.15                  0            0.99974            2.82196        1.15055e+07        1.69499e-05        9.42546e-07        7.72341e-05           0.044437         0.00102898          0.0995378        1.30523e-06        7.37173e-08        5.20691e-09        1.82143e-06        5.26312e-06        0.000539924           0.121592         2.7323e-08        1.03294e-06        3.91618e-09            0.73276
42          0.0010676          2.512e-05        4.25338e-06             101325           0.169323        4.25338e-06            2003.23                  0           0.999833            1.78527        7.39763e+06        1.68875e-05        9.33726e-07        7.73264e-05          0.0444244         0.00102999          0.0995436        1.26452e-06         4.7517e-08        3.35569e-09        1.16772e-06        3.34631e-06        0.000538232           0.121602        1.76522e-08        6.67755e-07        2.52406e-09            0.73276
43         0.00109272          2.512e-05        4.25329e-06             101325           0.169319        4.25329e-06            2003.28                  0           0.999893            1.12767        4.74048e+06        1.68482e-05        9.28098e-07        7.73866e-05          0.0444164         0.00103063          0.0995474        1.23843e-06        3.07354e-08        2.17017e-09        7.51882e-07        2.13807e-06        0.000537138           0.121609         1.1447e-08        4.33454e-07        1.63245e-09            0.73276
44         0.00111784          2.512e-05        4.25324e-06             101325           0.169317        4.25324e-06             2003.3                  0           0.999931           0.721136        3.07334e+06         1.6824e-05        9.24572e-07        7.74249e-05          0.0444114         0.00103103          0.0995497        1.22204e-06        2.01953e-08        1.42568e-09        4.92076e-07        1.38874e-06        0.000536446           0.121613        7.54323e-09        2.86015e-07        1.07249e-09            0.73276
45         0.00114296          2.512e-05        4.25321e-06             101325           0.169316        4.25321e-06            2003.32                  0           0.999954           0.470884        2.03333e+06        1.68085e-05        9.22329e-07        7.74492e-05          0.0444082         0.00103129          0.0995511        1.21162e-06        1.35096e-08         9.5352e-10        3.28045e-07        9.19167e-07        0.000536002           0.121616        5.06166e-09        1.92207e-07        7.17341e-10            0.73276
46         0.00116808          2.512e-05        4.25319e-06             101325           0.169315        4.25319e-06            2003.33                  0           0.999969           0.312775        1.36665e+06        1.67981e-05        9.20822e-07        7.74652e-05          0.0444062         0.00103145          0.0995521        1.20467e-06        9.07032e-09        6.40084e-10        2.19645e-07        6.11593e-07        0.000535703           0.121617        3.40871e-09        1.29605e-07        4.81561e-10            0.73276
47          0.0011932          2.512e-05        4.25317e-06             101325           0.169314        4.25317e-06            2003.34                  0            0.99998           0.206612             911359        1.67903e-05        9.19744e-07         7.7476e-05          0.0444047         0.00103157          0.0995527        1.19978e-06        5.95954e-09        4.20502e-10        1.44025e-07        3.99077e-07        0.000535489           0.121619        2.24601e-09         8.5459e-08         3.1637e-10            0.73276
