# Time 7.5e-05
# eta = 0.002
# length = 0.000958134
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25564e-05        2.51128e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0                  0                  0       5.11713e-310          8.236e-16                  0        4.50442e-16           0.222598        3.02084e-15         2.8588e-12        5.14247e-15                  0                  0        1.95998e-14          0.0446421        2.57325e-14         3.4462e-12                  0         3.1244e-15                  0            0.73276
1        3.76693e-05        2.51128e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        2.89363e-11         2.2677e-10        0.000166125        3.75289e-15                  0        1.83859e-15           0.222598        1.25382e-14        1.28261e-11        2.33971e-14                  0                  0        8.84203e-14          0.0446421        1.17381e-13        1.54578e-11                  0        1.45457e-14                  0            0.73276
2        6.27821e-05        2.51128e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        1.29371e-10        9.37801e-10        0.000687013         1.9328e-14                  0         8.4762e-15           0.222598        5.88257e-14        6.50601e-11        1.20088e-13                  0                  0        4.50919e-13          0.0446421        6.04901e-13        7.83909e-11                  0        7.63716e-14                  0            0.73276
3         8.7895e-05        2.51128e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        6.56405e-10         4.4018e-09         0.00322471        9.72136e-14         6.8604e-23        3.77645e-14           0.222598        2.67841e-13        3.21975e-10        6.00593e-13        1.90442e-22        9.35883e-24        2.24388e-12          0.0446421        3.04303e-12        3.87853e-10        1.22189e-22        3.91418e-13        1.71521e-26            0.73276
4        0.000113008        2.51128e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        3.24779e-09        2.00399e-08          0.0146815        4.73641e-13        1.95877e-21        1.60655e-13           0.222598        1.17164e-12         1.5414e-09        2.90182e-12        6.57045e-21        3.39728e-22        1.08045e-11          0.0446421        1.48217e-11        1.85632e-09        4.09483e-21         1.9428e-12         7.4286e-25            0.73276
5        0.000138121        2.51128e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        1.55445e-08        8.76507e-08          0.0642225        2.22976e-12        2.43583e-20        6.48973e-13           0.222598        4.89075e-12        7.11896e-09        1.35031e-11        8.26042e-20        4.26544e-21         5.0221e-11          0.0446421        6.97142e-11        8.57106e-09        5.15325e-20        9.31474e-12        9.33802e-24            0.73276
6        0.000163233        2.51128e-05        2.84189e-05             101325            1.13165        2.84189e-05            300.001                  0         7.1773e-08        3.65822e-07           0.268118        1.01165e-11        2.91686e-19        2.47341e-12           0.222598        1.93764e-11        3.16302e-08        6.03189e-11        1.00271e-18        5.16472e-20        2.24745e-10           0.044642        3.15793e-10         3.8071e-08        6.26643e-19        4.30236e-11        1.13196e-22            0.73276
7        0.000188346        2.51128e-05        2.84187e-05             101325            1.13164        2.84187e-05            300.003                  0        3.18802e-07        1.44912e-06              1.063        4.41083e-11        3.29304e-18        8.82294e-12           0.222598        7.23891e-11        1.34773e-07        2.57694e-10         1.1551e-17        5.97507e-19        9.65429e-10           0.044642        1.37352e-09        1.62166e-07        7.22473e-18        1.90872e-10        1.31084e-21            0.73276
8        0.000213459        2.51128e-05        2.84178e-05             101325            1.13161        2.84178e-05            300.012                  0        1.35795e-06        5.41373e-06            3.98169        1.84214e-10        3.47267e-17        2.91502e-11           0.222597        2.52796e-10        5.48743e-07        1.04835e-09        1.25293e-16        6.49319e-18        3.96757e-09          0.0446418         5.7167e-09        6.60054e-07         7.8519e-17        8.10631e-10        1.42878e-20            0.73276
9        0.000238572        2.51128e-05        2.84146e-05             101325            1.13148        2.84146e-05            300.047                  0        5.52713e-06        1.89157e-05            14.0268         7.3427e-10        3.36109e-16         8.7947e-11           0.222594        8.16365e-10        2.12631e-06         4.0407e-09        1.25265e-15        6.49426e-17        1.55391e-08          0.0446411        2.26816e-08        2.55669e-06        7.87706e-16        3.28328e-09        1.43671e-19            0.73276
10        0.000263685        2.51128e-05        2.84028e-05             101325            1.13101        2.84028e-05            300.171                  0        2.14088e-05        6.12465e-05             46.573        2.78164e-09        2.89088e-15        2.37415e-10           0.222584          2.403e-09        7.80408e-06        1.46665e-08        1.12302e-14        5.83253e-16        5.77389e-08          0.0446385        8.54129e-08        9.37986e-06        7.09669e-15        1.26274e-08        1.30345e-18            0.73276
11        0.000288798        2.51128e-05        2.83634e-05             101325            1.12944        2.83634e-05            300.588                  0        7.85442e-05        0.000182101            148.813        9.96538e-09        2.14532e-14        5.55877e-10            0.22255        6.31696e-09        2.69768e-05        4.97583e-08        8.74851e-14        4.56033e-15        2.02445e-07          0.0446298        3.03708e-07        3.24094e-05         5.5729e-14        4.58791e-08        1.03985e-17            0.73276
12        0.000313911        2.51128e-05        2.82407e-05             101325            1.12455        2.82407e-05            301.894                  0        0.000271408        0.000495076            483.605        3.35467e-08        1.31816e-13        1.07313e-09           0.222444        1.43815e-08        8.71938e-05        1.56249e-07        5.66872e-13        2.97771e-14        6.65139e-07          0.0446025        1.01309e-06          0.0001047        3.66366e-13        1.56445e-07        7.08127e-17            0.73276
13        0.000339023        2.51128e-05        2.78947e-05             101325            1.11077        2.78947e-05            305.638                  0        0.000877066         0.00124405            1700.87         1.0513e-07         6.3461e-13        1.56946e-09           0.222136        2.70256e-08        0.000260824        4.47903e-07        2.86275e-12        1.52881e-13        2.02741e-06          0.0445238        3.14134e-06        0.000313009         1.9034e-12        4.96005e-07        3.98043e-16            0.73276
14        0.000364136        2.51128e-05        2.70434e-05             101325            1.07688        2.70434e-05            315.257                  0         0.00262449         0.00296579            6232.25        3.02189e-07        2.23246e-12        1.52357e-09            0.22134        3.89649e-08        0.000710659        1.14875e-06        1.02017e-11        5.64147e-13        5.64329e-06          0.0443195        8.92472e-06        0.000852272        7.18244e-12        1.44073e-06        1.78401e-15            0.73276
15        0.000389249        2.51128e-05        2.53269e-05             101325            1.00852        2.53269e-05            336.619                  0         0.00716255          0.0065752            20294.1        7.78818e-07        5.39577e-12        8.62299e-10            0.21955        3.94808e-08         0.00172231        2.56843e-06        2.25555e-11        1.33331e-12         1.4003e-05          0.0438599        2.27304e-05         0.00206385         1.7722e-11        3.74869e-06        6.28993e-15            0.73276
16        0.000414362        2.51128e-05        2.26747e-05             101325           0.902911        2.26747e-05            375.982                  0          0.0174269          0.0117054            51719.7        1.75544e-06        9.38826e-12        3.13691e-10           0.216194        2.78777e-08         0.00361991        4.91192e-06        2.97534e-11         1.9518e-12        3.01624e-05          0.0429967        5.06856e-05         0.00433354        2.82058e-11         8.5186e-06        1.98358e-14            0.73276
17        0.000439475        2.51128e-05        1.95729e-05             101325             0.7794        1.95729e-05            435.543                  0          0.0368603          0.0145996             110072        3.43312e-06        1.79666e-11        1.14868e-10           0.211002         1.8774e-08         0.00655613        8.12285e-06         3.4861e-11        2.60566e-12        5.59363e-05          0.0416595        9.82977e-05         0.00783947        4.47844e-11        1.67469e-05        8.23157e-14            0.73276
18        0.000464588        2.51128e-05        1.66308e-05             101325           0.662241        1.66308e-05            512.561                  0          0.0671937          0.0166404             234585        5.93254e-06        5.98805e-11        1.26073e-10           0.204118        2.30874e-08          0.0104515        1.20535e-05        7.26216e-11        6.01731e-12        9.11241e-05           0.039883        0.000168922          0.0124804        1.28937e-10        2.89706e-05        4.47669e-13            0.73276
19          0.0004897        2.51128e-05        1.41536e-05             101325             0.5636        1.41536e-05            602.216                  0           0.107533          0.0345384             517984        9.31464e-06         2.3436e-10        4.03358e-10           0.195881        4.66731e-08           0.015115        1.66308e-05        2.12837e-10        1.83204e-11        0.000134408           0.037753        0.000264415          0.0180219        4.65333e-10        4.53355e-05        2.25337e-12           0.732759
20        0.000514813        2.51128e-05        1.21804e-05             101325           0.485025        1.21804e-05            699.697                  0           0.155614           0.106786        1.14239e+06        1.36137e-05        8.12401e-10        1.51159e-09            0.18666        9.69006e-08          0.0203378        2.18585e-05        5.99059e-10        5.15533e-11        0.000184193          0.0353638        0.000386016          0.0242082        1.51176e-09        6.57282e-05        9.41846e-12           0.732759
21        0.000539926        2.51128e-05        1.06388e-05             101325           0.423638        1.06388e-05            800.979                  0           0.208993           0.302571        2.43607e+06        1.88547e-05        2.41596e-09         5.3327e-09           0.176797        1.87483e-07           0.025928        2.77749e-05        1.54837e-09        1.30203e-10        0.000238979          0.0328022        0.000534796          0.0308048        4.27794e-09        8.98261e-05        3.33605e-11           0.732758
22        0.000565039        2.51128e-05        9.43586e-06             101325           0.375738        9.43586e-06            902.948                  0           0.265524           0.730139        4.89296e+06        2.50597e-05        6.24039e-09        1.67494e-08           0.166587        3.49231e-07          0.0317185        3.44094e-05        3.78765e-09        3.07779e-10         0.00029748          0.0301436        0.000711791          0.0376075        1.07725e-08        0.000117122         1.0416e-10           0.732757
23        0.000590152        2.51128e-05        8.49054e-06             101325           0.338096        8.49054e-06             1003.3                  0           0.323432            1.57186        9.21402e+06        3.22465e-05        1.43025e-08        4.61126e-08           0.156287        6.50037e-07          0.0375648        4.17365e-05        8.94451e-09        7.01986e-10        0.000358621          0.0274536        0.000917936          0.0444396        2.45737e-08        0.000146969        2.95277e-10           0.732757
24        0.000615265        2.51128e-05        7.73984e-06             101325           0.308203        7.73984e-06            1100.39                  0           0.381248            3.17774        1.64744e+07         4.0429e-05        2.99304e-08        1.12629e-07           0.146113        1.22608e-06          0.0433453         4.9633e-05        2.04556e-08        1.55951e-09        0.000421526          0.0247869         0.00115405          0.0511527        5.14054e-08         0.00017867        7.73135e-10           0.732757
25        0.000640378        2.51128e-05        7.13685e-06             101325           0.284191        7.13685e-06            1193.09                  0           0.437796            6.22639         2.8474e+07        4.96287e-05         5.8838e-08        2.50275e-07           0.136225         2.3325e-06           0.048969        5.78506e-05        4.51741e-08        3.36999e-09        0.000485534          0.0221848         0.00142114          0.0576353        9.98444e-08        0.000211606        1.88858e-09           0.732757
26         0.00066549        2.51128e-05          6.647e-06             101325           0.264685          6.647e-06             1280.7                  0           0.492253            11.9701        4.83092e+07         5.9877e-05        1.10935e-07         5.1853e-07           0.126734        4.42882e-06          0.0543748        6.60077e-05        9.61246e-08        7.06048e-09        0.000550072          0.0196748         0.00172056          0.0638119        1.82658e-07        0.000245301        4.33407e-09           0.732757
