# Time 0.00024
# eta = 0.002
# length = 0.000828331
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25583e-05        2.51165e-05        2.84227e-05             101325            1.13163        2.84227e-05            300.005                  0                  0                  0                  0        9.54756e-11        2.34724e-19        1.72404e-12           0.222598        1.70796e-12        2.11588e-07        3.27903e-10        1.67544e-19        8.66117e-21        1.70459e-09           0.044642        2.79845e-09        2.53543e-07        1.06863e-19         4.4965e-10        1.87259e-23            0.73276
1        3.76748e-05        2.51165e-05        2.84223e-05             101325            1.13162        2.84223e-05            300.009                  0        2.18454e-06        1.31261e-07          0.0994888        2.03888e-10        8.37709e-19        2.87939e-12           0.222597        2.99486e-12        4.39312e-07         6.6367e-10        6.30691e-19        3.26536e-20        3.56038e-09          0.0446419        5.95374e-09        5.26219e-07        4.03289e-19        9.61447e-10        7.06073e-23            0.73276
2        6.27913e-05        2.51165e-05         2.8421e-05             101325            1.13157         2.8421e-05            300.023                  0        4.45002e-06        2.25168e-07           0.173609         5.0347e-10        3.70462e-18          5.256e-12           0.222596        5.83558e-12        1.05042e-06        1.54009e-09        2.96366e-18         1.5318e-19        8.57108e-09          0.0446416        1.46452e-08        1.25764e-06        1.90136e-18        2.37601e-09        3.31469e-22            0.73276
3        8.79079e-05        2.51165e-05         2.8418e-05             101325            1.13145         2.8418e-05            300.054                  0        1.06675e-05        4.40445e-07           0.353632        1.25505e-09        1.60152e-17        9.50539e-12           0.222594         1.1375e-11        2.53307e-06        3.59997e-09        1.37047e-17        7.08062e-19        2.08112e-08          0.0446409        3.63841e-08         3.0313e-06        8.82109e-18        5.92266e-09        1.53382e-21            0.73276
4        0.000113024        2.51165e-05        2.84111e-05             101325            1.13117        2.84111e-05            300.127                  0        2.57203e-05        8.60886e-07           0.754969        3.05655e-09        6.35866e-17        1.62222e-11           0.222588        2.12199e-11         5.9527e-06        8.17968e-09        5.88871e-17        3.04318e-18        4.92585e-08          0.0446394        8.83473e-08        7.11956e-06        3.80442e-17        1.44105e-08        6.60612e-21            0.73276
5        0.000138141        2.51165e-05        2.83958e-05             101325            1.13056        2.83958e-05            300.289                  0        6.03995e-05         1.6148e-06            1.69745        7.22898e-09        2.26232e-16        2.55291e-11           0.222574        3.72921e-11        1.35363e-05        1.79252e-08        2.30722e-16        1.19408e-17        1.12874e-07          0.0446359        2.08433e-07        1.61793e-05        1.49733e-16        3.40143e-08        2.60302e-20            0.73276
6        0.000163257        2.51165e-05        2.83633e-05             101325            1.12927        2.83633e-05            300.633                  0        0.000137229        2.87413e-06            4.20274        1.65767e-08        7.10287e-16         3.6325e-11           0.222546        6.11357e-11        2.97147e-05        3.77807e-08        8.16331e-16        4.22975e-17        2.49822e-07          0.0446285        4.77104e-07        3.54896e-05        5.33172e-16        7.77438e-08        9.29761e-20            0.73276
7        0.000188374        2.51165e-05         2.8297e-05             101325            1.12663         2.8297e-05            301.337                  0        0.000300957        4.84323e-06            11.7707        3.68194e-08        1.92712e-15        4.56429e-11           0.222487        9.26521e-11        6.28577e-05        7.64334e-08        2.57626e-15        1.33883e-16        5.33154e-07          0.0446135        1.05881e-06        7.50058e-05        1.69811e-15        1.71848e-07        2.99029e-19            0.73276
8        0.000213491        2.51165e-05        2.81684e-05             101325            1.12151        2.81684e-05            302.713                  0        0.000635991        7.75538e-06            36.3481        7.91352e-08        4.42653e-15        4.91334e-11           0.222372        1.28826e-10        0.000127886        1.48133e-07        7.17946e-15        3.75454e-16        1.09511e-06          0.0445838         2.2766e-06        0.000152435        4.79846e-15        3.66862e-07        8.63965e-19            0.73276
9        0.000238607        2.51165e-05        2.79313e-05             101325            1.11207        2.79313e-05            305.281                  0         0.00129257        1.19245e-05            117.104        1.64371e-07        8.49399e-15        4.36642e-11           0.222157        1.64204e-10         0.00024967        2.74494e-07        1.76245e-14        9.32004e-16        2.16021e-06          0.0445283         4.7384e-06        0.000297196         1.2043e-14        7.55082e-07        2.26454e-18            0.73276
