# Time 0.000185
# eta = 0.002
# length = 0.000883384
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25578e-05        2.51157e-05        2.84221e-05             101325            1.13165        2.84221e-05            300.001                  0                  0                  0           -55.8125        1.00811e-11        1.01683e-20          5.104e-13           0.222598        9.73042e-13        2.54748e-08        4.40376e-11        1.29636e-20        6.83635e-22        1.99096e-10          0.0446421        3.02083e-10        3.05762e-08        8.13998e-21        4.67567e-11        1.47078e-24            0.73276
1        3.76735e-05        2.51157e-05         2.8422e-05             101325            1.13165         2.8422e-05            300.001                  0        2.61786e-07        7.43387e-08           0.054747         2.5261e-11        5.42114e-20        1.02977e-12           0.222598         2.0483e-12        6.23004e-08        1.05717e-10        7.20263e-20         3.7368e-21        4.89552e-10           0.044642        7.53389e-10        7.47552e-08        4.54673e-20        1.17739e-10        8.07668e-24            0.73276
2        6.27891e-05        2.51157e-05        2.84218e-05             101325            1.13164        2.84218e-05            300.004                  0        6.31478e-07        1.54044e-07           0.113671         7.3746e-11        3.50319e-19        2.35938e-12           0.222598         4.9282e-12        1.77236e-07        2.94489e-10        4.84608e-19        2.50341e-20        1.40096e-09           0.044642        2.18871e-09        2.12603e-07        3.06896e-19        3.45247e-10        5.41495e-23            0.73276
3        8.79048e-05        2.51157e-05        2.84211e-05             101325            1.13161        2.84211e-05            300.011                  0         1.7999e-06        3.71529e-07           0.275403        2.14397e-10        2.15626e-18         5.3105e-12           0.222597        1.17126e-11        5.01724e-07        8.14693e-10        3.11862e-18        1.60911e-19        3.99044e-09          0.0446418        6.33254e-09        6.01643e-07        1.98025e-18        1.00742e-09        3.48243e-22            0.73276
4         0.00011302        2.51157e-05        2.84194e-05             101325            1.13154        2.84194e-05             300.03                  0        5.09386e-06        8.83359e-07           0.661891        6.05118e-10        1.21433e-17        1.12738e-11           0.222596        2.65035e-11        1.37592e-06        2.17669e-09        1.84974e-17         9.5525e-19         1.1017e-08          0.0446414        1.77856e-08        1.64934e-06        1.17756e-17        2.85216e-09        2.06888e-21            0.73276
5        0.000138136        2.51157e-05        2.84147e-05             101325            1.13136        2.84147e-05            300.078                  0        1.39613e-05        2.00078e-06            1.53907        1.65134e-09         6.1776e-17        2.22306e-11           0.222592        5.64338e-11        3.63826e-06        5.58683e-09        1.00069e-16        5.16947e-18        2.93456e-08          0.0446404         4.8296e-08        4.35943e-06        6.39103e-17        7.80255e-09        1.12164e-20            0.73276
6        0.000163252        2.51157e-05        2.84033e-05             101325             1.1309        2.84033e-05            300.199                  0        3.68928e-05        4.27443e-06            3.50118        4.34999e-09        2.79701e-16        4.01499e-11           0.222582        1.12084e-10        9.25593e-06         1.3738e-08        4.87753e-16        2.52262e-17        7.52551e-08          0.0446379        1.26598e-07        1.10853e-05        3.12756e-16        2.05888e-08        5.49388e-20            0.73276
7        0.000188367        2.51157e-05        2.83763e-05             101325            1.12983        2.83763e-05            300.485                  0        9.37898e-05        8.56863e-06            8.07375        1.10448e-08        1.10968e-15        6.52047e-11           0.222558        2.05514e-10        2.26086e-05        3.22806e-08        2.11671e-15        1.09612e-16        1.85421e-07          0.0446318         3.1992e-07         2.7062e-05        1.36502e-15        5.23177e-08        2.40566e-19            0.73276
8        0.000213483        2.51157e-05        2.83153e-05             101325             1.1274        2.83153e-05            301.132                  0        0.000228915        1.60739e-05            19.9398        2.69854e-08        3.77083e-15        9.27961e-11           0.222505        3.43338e-10        5.28977e-05        7.22697e-08        8.03566e-15        4.17513e-16        4.37934e-07           0.044618        7.78282e-07        6.32758e-05        5.22572e-15        1.27788e-07        9.30719e-19            0.73276
9        0.000238599        2.51157e-05        2.81852e-05             101325            1.12222        2.81852e-05            302.522                  0        0.000535166        2.82543e-05            54.9424        6.33208e-08          1.071e-14         1.1164e-10           0.222389        5.14087e-10        0.000118217        1.53652e-07        2.61599e-14        1.36771e-15        9.88728e-07          0.0445883        1.81961e-06        0.000141299         1.7244e-14        2.99355e-07        3.14424e-18            0.73276
10        0.000263714        2.51157e-05        2.79244e-05             101325            1.11183        2.79244e-05            305.347                  0         0.00119505        4.68516e-05            166.732        1.42326e-07        2.48025e-14        1.08293e-10           0.222153        6.77457e-10        0.000251456        3.09082e-07        7.13238e-14        3.77372e-15        2.12639e-06          0.0445277        4.07952e-06        0.000300264        4.80887e-14        6.70615e-07        9.20256e-18            0.73276
