# Time 2e-05
# eta = 0.002
# length = 0.000979319
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25564e-05        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0                  0                  0       5.11713e-310        1.87944e-21        8.06342e-28        3.96392e-21           0.222598        4.46923e-20        8.17796e-18        8.48534e-21        1.28416e-27        1.57347e-29        3.11424e-20          0.0446421        5.41922e-20        9.92814e-18         9.8301e-28         3.3908e-21        6.98194e-31            0.73276
1        3.76693e-05        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        8.31135e-17        3.35568e-15        2.45955e-09         1.5519e-20        7.46197e-27         3.1774e-20           0.222598        3.60943e-19        6.71565e-17         7.1651e-20        1.28815e-26        1.91186e-28        2.59389e-19          0.0446421        4.49128e-19        8.15162e-17         9.8153e-27        2.91075e-20        7.09622e-30            0.73276
2        6.27822e-05        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        6.81202e-16        2.70502e-14        1.98292e-08        1.39116e-19        7.55809e-26        2.76238e-19           0.222598        3.16206e-18        5.98643e-16         6.5645e-19        1.40792e-25        2.49545e-27        2.34551e-18          0.0446421        4.04112e-18        7.26531e-16         1.0674e-25        2.70945e-19        7.84867e-29            0.73276
3        8.78951e-05        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        6.07281e-15        2.37015e-13        1.73775e-07        1.22764e-18        7.65921e-25         2.3557e-18           0.222598        2.71934e-17        5.25024e-15        5.92699e-18        1.54064e-24        3.26082e-26        2.08933e-17          0.0446421        3.58063e-17        6.37073e-15        1.16109e-24        2.48714e-18        8.68688e-28            0.73276
4        0.000113008        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        5.32541e-14        2.03828e-12        1.49479e-06        1.06331e-17        7.74491e-24        1.96307e-17           0.222598        2.28739e-16        4.51631e-14        5.25892e-17        1.68396e-23        4.26168e-25        1.82826e-16          0.0446421        3.11517e-16        5.47909e-14        1.26015e-23        2.24545e-17        9.59802e-27            0.73276
5        0.000138121        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        4.58039e-13        1.71447e-11        1.25777e-05        9.02326e-17        7.79096e-23        1.59423e-16           0.222598        1.87705e-15         3.8032e-13        4.57761e-16        1.83545e-22        5.57116e-24        1.56896e-15          0.0446421        2.65649e-15        4.61293e-13        1.36178e-22         1.9906e-16        1.05634e-25            0.73276
6        0.000163234        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0         3.8566e-12        1.40688e-10        0.000103265        7.48694e-16        7.75426e-22        1.25768e-15           0.222598        1.49802e-14        3.12841e-12        3.90121e-15        1.99032e-21        7.28493e-23         1.3181e-14          0.0446421        2.21606e-14        3.79352e-12        1.46107e-21        1.72958e-15        1.15466e-24            0.73276
7        0.000188347        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        3.17181e-11        1.12276e-09         0.00082476         6.0599e-15        7.56294e-21        9.60048e-15           0.222598         1.1581e-13        2.50727e-11        3.24761e-14        2.14064e-20        9.52847e-22        1.08194e-13          0.0446421        1.80428e-13        3.03945e-11        1.55026e-20         1.4697e-14        1.24809e-23            0.73276
8        0.000213459        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        2.54157e-10        8.67974e-09         0.00638389         4.7716e-14        6.87353e-20        7.05714e-14           0.222598        8.66177e-13        1.95201e-10        2.63351e-13         2.2207e-19        1.24603e-20        8.62967e-13          0.0446421        1.42993e-12        2.36557e-10        1.57617e-19        1.21827e-13        1.27937e-22            0.73276
9        0.000238572        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        1.97828e-09        6.49179e-08          0.0478364        3.64346e-13         8.9202e-19        4.96523e-13           0.222598        6.23262e-12        1.47106e-09        2.07333e-12        2.90027e-18        1.63549e-19         6.6714e-12          0.0446421        1.09962e-11        1.78209e-09        2.05748e-18        9.82122e-13        1.67551e-21            0.73276
10        0.000263685        2.51129e-05         2.8419e-05             101325            1.13165         2.8419e-05                300                  0        1.49049e-08        4.67131e-07           0.345894        2.68766e-12        1.18188e-17        3.31756e-12           0.222598        4.28224e-11        1.06861e-08        1.57839e-11        3.82011e-17        2.14647e-18        4.98497e-11          0.0446421        8.17442e-11        1.29401e-08        2.71108e-17        7.67199e-12        2.19971e-20            0.73276
11        0.000288798        2.51129e-05        2.84189e-05             101325            1.13165        2.84189e-05            300.002                  0        1.08241e-07        3.20984e-06             2.4003        1.90666e-11        1.56278e-16        2.08316e-11           0.222598        2.78393e-10        7.44424e-08        1.15609e-10        5.02389e-16        2.81563e-17        3.58562e-10           0.044642        5.84764e-10        9.01009e-08        3.56674e-16        5.78129e-11        2.88723e-19            0.73276
12        0.000313911        2.51129e-05         2.8418e-05             101325            1.13161         2.8418e-05            300.011                  0        7.53781e-07        2.08748e-05            15.9384        1.29362e-10         2.0432e-15        1.21146e-10           0.222597        1.69228e-09        4.94198e-07        8.09546e-10        6.57682e-15        3.68598e-16        2.46937e-09          0.0446418        4.00295e-09        5.97805e-07        4.67132e-15        4.17918e-10        3.78773e-18            0.73276
13        0.000339024        2.51129e-05        2.84124e-05             101325            1.13139        2.84124e-05             300.07                  0        5.00207e-06        0.000127055            101.591        8.33634e-10        2.64513e-14        6.38486e-10           0.222593        9.46007e-09        3.10181e-06        5.37496e-09        8.54456e-14        4.79152e-15        1.61699e-08          0.0446407        2.60368e-08        3.74952e-06        6.07822e-14         2.8775e-09        4.96085e-17            0.73276
14        0.000364137        2.51129e-05        2.83803e-05             101325            1.13011        2.83803e-05             300.41                  0        3.13804e-05        0.000714191            635.241        5.05654e-09         3.3279e-13        2.94426e-09           0.222566        4.74226e-08        1.82171e-05        3.34574e-08        1.08379e-12        6.09405e-14        9.97546e-08          0.0446338        1.59433e-07        2.20029e-05        7.74698e-13         1.8694e-08        6.46869e-16            0.73276
15         0.00038925        2.51129e-05        2.82124e-05             101325            1.12342        2.82124e-05            302.197                  0        0.000184211         0.00367651            4148.59        2.84932e-08        3.90939e-12        1.11447e-08           0.222423        2.04304e-07        9.86736e-05        1.91948e-07        1.28715e-11        7.29763e-13        5.72213e-07          0.0445975        9.06967e-07         0.00011906        9.33325e-12        1.13028e-07        8.33016e-15            0.73276
16        0.000414362        2.51129e-05        2.74516e-05             101325            1.09313        2.74516e-05            310.571                  0        0.000997723          0.0179147            30976.9        1.45626e-07        3.96461e-11        3.04783e-08           0.221745        6.96072e-07         0.00048095         9.8277e-07         1.2932e-10        7.51105e-12         2.9831e-06          0.0444246        4.68061e-06        0.000579614         9.7649e-11        6.20302e-07        1.03942e-13            0.73276
17        0.000439475        2.51129e-05        2.48692e-05             101325           0.990297        2.48692e-05            342.815                  0         0.00487438          0.0942186             252168        6.37242e-07        3.01742e-10        4.74867e-08           0.219066        1.55696e-06         0.00199238        4.14791e-06        8.60571e-10        5.35143e-11        1.33794e-05          0.0437405        2.06417e-05         0.00239784         7.2731e-10        2.90507e-06        1.19186e-12            0.73276
18        0.000464588        2.51129e-05        1.99289e-05             101325           0.793572        1.99289e-05            427.777                  0          0.0204426           0.505713        1.56499e+06        2.10365e-06        1.34046e-09        3.66293e-08           0.211689        1.62443e-06         0.00615836        1.20846e-05        2.31472e-09        1.66772e-10        4.52306e-05          0.0418515        6.74633e-05         0.00740246        2.53278e-09        1.01115e-05        1.08041e-11            0.73276
