# Time 0.00041
# eta = 0.002
# length = 0.000626012
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25589e-05        2.51177e-05         2.8413e-05             101325            1.13119         2.8413e-05            300.121                  0                  0                  0        4.62316e-12        3.88959e-09        1.47205e-17        4.34559e-12           0.222588        8.64243e-13        5.72204e-06        6.47455e-09        2.27488e-18        1.17606e-19        4.94219e-08          0.0446395        1.13761e-07        6.80438e-06        1.52424e-18        1.74824e-08        2.54992e-22            0.73276
1        3.76766e-05        2.51177e-05        2.84061e-05             101325            1.13092        2.84061e-05            300.195                  0        5.92726e-05        6.76284e-08           0.350085        6.51867e-09        2.93629e-17        5.54125e-12           0.222582        1.25959e-12        9.19719e-06        1.01409e-08        5.25755e-18        2.71935e-19        7.99001e-08          0.0446379        1.91504e-07        1.09251e-05        3.53491e-18        2.90167e-08        5.90737e-22            0.73276
2        6.27943e-05        2.51177e-05        2.83923e-05             101325            1.13037        2.83923e-05             300.34                  0        9.24564e-05        9.60084e-08           0.713405        1.20803e-08        6.29304e-17        6.70011e-12            0.22257        1.92783e-12        1.60825e-05        1.71103e-08         1.4352e-17        7.42861e-19        1.40844e-07          0.0446347        3.57284e-07        1.90736e-05        9.69699e-18        5.30285e-08        1.61983e-21            0.73276
3         8.7912e-05        2.51177e-05        2.83667e-05             101325            1.12935        2.83667e-05            300.611                  0        0.000162054        1.49232e-07            1.83099        2.31859e-08        1.33114e-16        7.74996e-12           0.222547        3.06205e-12        2.89959e-05        2.97311e-08        4.14985e-17        2.15146e-18        2.56102e-07          0.0446288        6.91375e-07        3.43247e-05        2.82108e-17         1.0017e-07        4.72217e-21            0.73276
4         0.00011303        2.51177e-05        2.83213e-05             101325            1.12754        2.83213e-05            301.093                  0        0.000292101        2.42969e-07            5.17277         4.4413e-08        2.63258e-16        8.35984e-12           0.222506        4.93557e-12        5.19672e-05        5.13679e-08        1.20551e-16        6.26411e-18        4.63048e-07          0.0446183        1.33738e-06        6.13846e-05         8.2629e-17        1.88442e-07        1.39026e-20            0.73276
5        0.000138147        2.51177e-05        2.82439e-05             101325            1.12446        2.82439e-05            301.917                  0        0.000522842        4.08152e-07            14.9656        8.39259e-08        4.74311e-16        8.19863e-12           0.222437        8.01731e-12        9.13785e-05        8.70902e-08        3.45588e-16        1.80256e-17        8.21805e-07          0.0446003        2.55696e-06         0.00010766        2.39617e-16        3.48803e-07         4.0748e-20            0.73276
6        0.000163265        2.51177e-05        2.81166e-05             101325             1.1194        2.81166e-05            303.283                  0        0.000917714        7.08886e-07            42.7755          1.559e-07        7.76451e-16        7.12607e-12           0.222322        1.31313e-11        0.000156899        1.44231e-07        9.73586e-16          5.111e-17        1.42512e-06          0.0445703        4.81592e-06        0.000184278        6.86066e-16        6.32758e-07        1.19011e-19            0.73276
7        0.000188383        2.51177e-05        2.79146e-05             101325            1.11135        2.79146e-05            305.478                  0         0.00157235        1.28629e-06            118.646        2.84312e-07        1.19869e-15        5.34854e-12           0.222136        2.17646e-11        0.000262529        2.33018e-07        2.69874e-15        1.43076e-16        2.41007e-06          0.0445218        8.92491e-06        0.000307166        1.94556e-15        1.12323e-06        3.49062e-19            0.73276
8        0.000213501        2.51177e-05        2.76061e-05             101325            1.09907        2.76061e-05             308.89                  0         0.00262428        2.46757e-06            316.186        5.08558e-07         1.9491e-15        3.38488e-12           0.221846        3.67005e-11        0.000427544        3.67294e-07        7.38114e-15        3.97025e-16        3.97003e-06           0.044446        1.62592e-05        0.000497902        5.49185e-15        1.94907e-06        1.03999e-18            0.73276
9        0.000238618        2.51177e-05        2.71547e-05             101325             1.0811        2.71547e-05            314.021                  0         0.00426125        5.04694e-06            804.435        8.91229e-07        3.87438e-15        1.77277e-12           0.221408        6.32475e-11        0.000677029        5.65427e-07         1.9948e-14         1.0957e-15        6.36373e-06          0.0443311        2.90817e-05        0.000783921        1.54909e-14        3.30257e-06        3.18518e-18            0.73276
10        0.000263736        2.51177e-05        2.65251e-05             101325            1.05603        2.65251e-05            321.469                  0         0.00672463        1.10075e-05            1945.46        1.52783e-06        9.68441e-15        7.62767e-13           0.220769        1.11837e-10         0.00104157        8.51685e-07        5.33382e-14        3.01541e-15        9.91699e-06          0.0441628        5.09765e-05         0.00119755        4.38261e-14        5.45757e-06        1.01404e-17            0.73276
11        0.000288854        2.51177e-05        2.56915e-05             101325            1.02284        2.56915e-05             331.89                  0          0.0103036        2.54262e-05            4461.69        2.55721e-06        2.75908e-14        2.72347e-13           0.219871        2.03488e-10         0.00155579        1.25852e-06        1.41238e-13        8.28771e-15        1.50124e-05          0.0439248        8.73638e-05         0.00177354        1.24723e-13        8.78354e-06        3.38132e-17            0.73276
12        0.000313971        2.51177e-05        2.46472e-05             101325           0.981269        2.46472e-05            345.937                  0          0.0153173        6.15318e-05            9701.16        4.17005e-06        8.27537e-14        8.68582e-14           0.218652        3.81201e-10         0.00225572        1.83023e-06        3.70183e-13        2.27311e-14        2.20652e-05          0.0435998        0.000145997         0.00254514        3.57145e-13        1.37488e-05        1.18147e-16            0.73276
13        0.000339089        2.51177e-05         2.3411e-05             101325           0.932051         2.3411e-05             364.18                  0          0.0220844        0.000154123            20039.7        6.61183e-06        2.52641e-13        4.25586e-14           0.217055        7.32417e-10         0.00317552        2.62826e-06        9.57378e-13        6.19162e-14        3.14873e-05          0.0431711        0.000237281          0.0035397        1.02515e-12        2.09072e-05        4.28396e-16            0.73276
14        0.000364207        2.51177e-05        2.20259e-05             101325           0.876908        2.20259e-05            387.044                  0          0.0308879        0.000394258            39495.8        1.01771e-05        7.69763e-13        8.85256e-14           0.215034        1.42978e-09         0.00434443        3.73772e-06        2.42709e-12        1.65904e-13        4.36496e-05          0.0426241        0.000374245         0.00477501        2.92465e-12        3.08665e-05        1.58135e-15            0.73276
15        0.000389324        2.51177e-05        2.05508e-05             101325           0.818181        2.05508e-05            414.767                  0          0.0419438         0.00101448            74718.6        1.51946e-05        2.30605e-12        3.44859e-13           0.212555        2.79662e-09         0.00578502        5.27439e-06        5.97603e-12        4.31761e-13        5.88535e-05          0.0419469        0.000572075          0.0062577        8.19691e-12        4.42433e-05        5.80427e-15            0.73276
16        0.000414442        2.51177e-05        1.90478e-05             101325           0.758342        1.90478e-05            447.408                  0          0.0553858         0.00258201             136653        2.20065e-05        6.72943e-12        1.46633e-12           0.209596        5.39641e-09         0.00751291         7.3914e-06        1.41561e-11        1.07733e-12        7.73206e-05           0.041131        0.000847289         0.00798411        2.23122e-11        6.16165e-05        2.07524e-14            0.73276
17         0.00043956        2.51177e-05        1.75712e-05             101325           0.699556        1.75712e-05            484.882                  0          0.0712682         0.00639293             243380        3.09464e-05        1.91616e-11        6.35787e-12           0.206148        1.01341e-08         0.00953803        1.02851e-05        3.20454e-11         2.5527e-12        9.92029e-05          0.0401702         0.00121675         0.00994311        5.85327e-11        8.34891e-05        7.14895e-14            0.73276
