# Time 0.000835
# eta = 0.002
# length = 5.59025e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.83062e-05             101325            1.12691        2.83062e-05            301.261                  0                  0                  0                  0        1.27101e-07        2.70488e-17        2.79049e-13            0.22249        3.81545e-12        6.17433e-05        4.80464e-08        1.18195e-16        6.14537e-18        5.92741e-07          0.0446135        4.73083e-06        6.86478e-05        8.87541e-17        3.85803e-07        1.36276e-20            0.73276
1        3.76775e-05        2.51184e-05        2.82613e-05             101325            1.12512        2.82613e-05            301.739                  0         0.00061965        3.34467e-07            17.9455        1.82839e-07        4.62075e-17        3.15643e-13           0.222449        5.30141e-12        8.53276e-05        6.58146e-08        2.18327e-16        1.13738e-17        8.21077e-07          0.0446025        6.86934e-06        9.44151e-05        1.65316e-16        5.46368e-07        2.54433e-20            0.73276
2        6.27959e-05        2.51184e-05        2.81991e-05             101325            1.12265        2.81991e-05            302.403                  0        0.000822558         4.6461e-07            31.1054        2.70544e-07        8.05029e-17        3.02561e-13           0.222392        7.42602e-12         0.00011831        8.99443e-08        4.26458e-16        2.22802e-17        1.14274e-06          0.0445872        1.03138e-05        0.000129828        3.27247e-16        7.88517e-07        5.05214e-20            0.73276
3        8.79142e-05        2.51184e-05        2.81077e-05             101325            1.11901        2.81077e-05            303.385                  0          0.0011373        6.89291e-07            58.5267        4.12734e-07        1.47181e-16        2.55889e-13           0.222307        1.06641e-11        0.000167378        1.25139e-07        8.68351e-16        4.55544e-17        1.62346e-06          0.0445643        1.59926e-05        0.000181752        6.77799e-16        1.16917e-06        1.05359e-19            0.73276
4        0.000113033        2.51184e-05        2.79769e-05             101325             1.1138        2.79769e-05            304.802                  0         0.00160133        1.07068e-06             114.45        6.35982e-07        2.83311e-16        1.90416e-13           0.222185        1.55203e-11        0.000238544        1.75397e-07        1.79886e-15        9.49224e-17         2.3229e-06           0.044531        2.50494e-05         0.00025593        1.43325e-15        1.74987e-06        2.25807e-19            0.73276
5        0.000138151        2.51184e-05        2.77942e-05             101325            1.10653        2.77942e-05            306.802                  0         0.00226868        1.72789e-06             227.17        9.78625e-07        5.71343e-16        1.24021e-13           0.222011         2.2771e-11        0.000339693        2.46026e-07        3.73995e-15         1.9895e-16        3.31911e-06          0.0444836        3.91645e-05        0.000359651        3.05359e-15        2.61639e-06        4.92224e-19            0.73276
6        0.000163269        2.51184e-05        2.75448e-05             101325             1.0966        2.75448e-05            309.576                  0         0.00320889        2.88764e-06            450.528        1.49458e-06         1.1935e-15        7.03208e-14           0.221769        3.36575e-11        0.000480928        3.44036e-07        7.75689e-15         4.1718e-16        4.71157e-06          0.0444172        6.07436e-05        0.000501901        6.52113e-15        3.88532e-06        1.08907e-18            0.73276
7        0.000188388        2.51184e-05        2.72117e-05             101325            1.08334        2.72117e-05            313.358                  0         0.00450939        4.99297e-06             884.03        2.25775e-06        2.55658e-15        3.45204e-14           0.221438        5.02527e-11        0.000674917        4.78743e-07        1.60363e-14        8.75087e-16        6.62409e-06          0.0443258        9.31429e-05        0.000693479        1.39631e-14        5.71125e-06        2.45489e-18            0.73276
8        0.000213506        2.51184e-05        2.67775e-05             101325            1.06605        2.67775e-05            318.429                  0          0.0062777         8.9333e-06            1706.46        3.36657e-06        5.59411e-15        1.46992e-14           0.220992         7.6178e-11        0.000937173        6.62664e-07         3.3133e-14        1.84238e-15        9.20682e-06          0.0442019        0.000140912        0.000946994        3.00926e-14        8.29354e-06        5.68031e-18            0.73276
9        0.000238624        2.51184e-05        2.62254e-05             101325            1.04407        2.62254e-05            325.117                  0         0.00864273          1.655e-05            3230.58        4.94797e-06        1.25271e-14        5.60241e-15             0.2204        1.17965e-10         0.00128618        9.12852e-07        6.87079e-14        3.91238e-15        1.26366e-05          0.0440366        0.000210019         0.00127672         6.5637e-14        1.18813e-05         1.3616e-17            0.73276
