# Time 0.000205
# eta = 0.002
# length = 0.000864337
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0         1.2558e-05         2.5116e-05        2.84225e-05             101325            1.13165        2.84225e-05            300.001                  0                  0                  0                  0        2.53274e-11        3.79264e-20        8.72627e-13           0.222598        1.31245e-12        6.09682e-08        1.01429e-10        3.93222e-20        2.03435e-21         4.8211e-10           0.044642        7.52059e-10        7.31348e-08        2.48811e-20        1.18426e-10        4.39768e-24            0.73276
1         3.7674e-05         2.5116e-05        2.84223e-05             101325            1.13164        2.84223e-05            300.003                  0        6.27799e-07        1.00511e-07          0.0744038        5.94501e-11        1.70973e-19        1.62913e-12           0.222598        2.56198e-12        1.39477e-07        2.27058e-10        1.85894e-19        9.63887e-21        1.10926e-09           0.044642        1.75726e-09        1.67258e-07        1.17885e-19        2.78946e-10        2.08354e-23            0.73276
2        6.27901e-05         2.5116e-05        2.84218e-05             101325            1.13162        2.84218e-05            300.008                  0        1.41373e-06        1.92672e-07           0.143267        1.62309e-10        9.50625e-19        3.41326e-12           0.222597        5.66951e-12        3.70263e-07        5.88015e-10        1.08446e-18        5.62368e-20        2.96332e-09          0.0446419        4.77513e-09        4.43854e-07        6.89455e-19        7.63919e-10        1.21597e-22            0.73276
3        8.79061e-05         2.5116e-05        2.84206e-05             101325            1.13157        2.84206e-05            300.021                  0        3.76117e-06        4.27612e-07           0.321324         4.4354e-10        5.10895e-18        7.05334e-12           0.222596        1.24502e-11        9.83034e-07        1.52039e-09        6.13589e-18        3.17596e-19        7.91867e-09          0.0446416        1.29906e-08        1.17797e-06        3.91285e-18        2.09239e-09        6.87267e-22            0.73276
4        0.000113022         2.5116e-05        2.84174e-05             101325            1.13145        2.84174e-05            300.054                  0        9.98343e-06        9.39964e-07           0.723812        1.17915e-09        2.51598e-17        1.37466e-11           0.222594        2.60788e-11        2.53329e-06        3.80452e-09        3.21141e-17        1.65887e-18        2.05484e-08          0.0446409        3.43846e-08        3.03436e-06        2.05503e-17        5.57168e-09        3.59491e-21            0.73276
5        0.000138138         2.5116e-05        2.84098e-05             101325            1.13114        2.84098e-05            300.135                  0        2.57113e-05        1.97309e-06            1.60838        3.03533e-09        1.11212e-16        2.48134e-11           0.222587        5.13732e-11        6.30202e-06        9.15689e-09         1.5265e-16        7.89155e-18        5.15018e-08          0.0446392        8.81377e-08        7.54486e-06        9.80355e-17         1.4355e-08        1.71447e-20            0.73276
6        0.000163254         2.5116e-05         2.8392e-05             101325            1.13043         2.8392e-05            300.324                  0        6.39145e-05        3.91003e-06              3.616        7.55361e-09        4.36138e-16        4.08225e-11           0.222571        9.43093e-11        1.51007e-05        2.11415e-08         6.5363e-16        3.38191e-17        1.24408e-07          0.0446352        2.18468e-07        1.80685e-05        4.21808e-16        3.57222e-08        7.38519e-20            0.73276
7         0.00018837         2.5116e-05        2.83523e-05             101325            1.12885        2.83523e-05            300.744                  0        0.000153027        7.28516e-06            8.66477        1.81494e-08        1.48882e-15        5.99701e-11           0.222537        1.59665e-10        3.47854e-05        4.67123e-08        2.48736e-15        1.28955e-16        2.89092e-07          0.0446262        5.23087e-07        4.15944e-05         1.6161e-15        8.57336e-08        2.84531e-19            0.73276
8        0.000213486         2.5116e-05        2.82681e-05             101325             1.1255        2.82681e-05            301.639                  0        0.000352205        1.27534e-05            23.2035        4.20455e-08        4.32854e-15        7.64927e-11           0.222462        2.46166e-10        7.68659e-05        9.85191e-08        8.28191e-15        4.31166e-16        6.44849e-07          0.0446071        1.20843e-06        9.18393e-05        5.43645e-15        1.98117e-07        9.70886e-19            0.73276
9        0.000238602         2.5116e-05        2.80989e-05             101325            1.11876        2.80989e-05            303.455                  0        0.000777578        2.10636e-05            69.3768        9.37512e-08        1.04713e-14        8.15995e-11           0.222311        3.40868e-10        0.000162502        1.97777e-07        2.37097e-14        1.24426e-15        1.37719e-06          0.0445681        2.68982e-06        0.000193971        1.58216e-14        4.39909e-07         2.9129e-18            0.73276
