# Time 0.0004
# eta = 0.002
# length = 0.00063868
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25588e-05        2.51177e-05        2.84143e-05             101325            1.13125        2.84143e-05            300.108                  0                  0                  0       7.11455e-322        3.36015e-09        1.31044e-17        4.37246e-12           0.222589        8.98802e-13        5.07233e-06        5.82962e-09        2.09079e-18        1.08069e-19        4.36555e-08          0.0446398        9.80116e-08        6.03562e-06        1.39632e-18        1.51933e-08        2.34237e-22            0.73276
1        3.76765e-05        2.51177e-05         2.8408e-05             101325            1.13099         2.8408e-05            300.174                  0        5.25481e-05        7.02276e-08           0.300692        5.67696e-09        2.66189e-17        5.62135e-12           0.222584        1.30624e-12        8.22587e-06        9.20851e-09        4.86349e-18         2.5151e-19        7.12098e-08          0.0446383        1.66232e-07        9.77815e-06        3.25933e-18        2.54387e-08        5.46101e-22            0.73276
2        6.27942e-05        2.51177e-05        2.83953e-05             101325            1.13049        2.83953e-05            300.308                  0        8.27388e-05        9.93679e-08           0.610899        1.06322e-08        5.86101e-17        6.89905e-12           0.222572           1.99e-12        1.45607e-05        1.57229e-08        1.33725e-17           6.92e-19        1.27059e-07          0.0446354        3.13177e-07        1.72827e-05        9.00546e-18        4.70318e-08        1.50779e-21            0.73276
3        8.79118e-05        2.51177e-05        2.83714e-05             101325            1.12954        2.83714e-05             300.56                  0        0.000146815        1.53574e-07            1.57428        2.06083e-08        1.27612e-16        8.12936e-12           0.222551        3.13807e-12        2.65626e-05        2.76363e-08        3.88234e-17        2.01212e-18        2.33742e-07          0.0446299        6.11487e-07        3.14739e-05        2.63013e-17         8.9819e-08        4.41118e-21            0.73276
4         0.00011303        2.51177e-05        2.83288e-05             101325            1.12784        2.83288e-05            301.013                  0        0.000267775        2.47816e-07            4.48975        3.98262e-08        2.59626e-16        8.94969e-12           0.222513        5.01026e-12        4.81232e-05        4.82488e-08        1.12896e-16        5.86377e-18        4.27163e-07          0.0446201        1.19232e-06        5.69065e-05        7.70928e-17        1.70664e-07        1.29912e-20            0.73276
5        0.000138147        2.51177e-05        2.82553e-05             101325            1.12492        2.82553e-05            301.795                  0        0.000484534        4.11351e-07            13.1525        7.58694e-08        4.79941e-16        8.96688e-12           0.222447        8.05051e-12        8.54704e-05        8.25761e-08        3.23377e-16        1.68573e-17        7.65667e-07           0.044603        2.29612e-06        0.000100829        2.23279e-16        3.18825e-07         3.8009e-20            0.73276
6        0.000163265        2.51177e-05        2.81333e-05             101325            1.12006        2.81333e-05            303.103                  0        0.000859103        7.04488e-07            38.1192        1.41996e-07        8.00861e-16        7.96716e-12           0.222337        1.30444e-11        0.000148135        1.37925e-07        9.10164e-16        4.77388e-17        1.34014e-06          0.0445743        4.35347e-06        0.000174247        6.38337e-16        5.83393e-07        1.10758e-19            0.73276
7        0.000188383        2.51177e-05        2.79379e-05             101325            1.11228        2.79379e-05            305.223                  0         0.00148593        1.26016e-06            107.264        2.60779e-07        1.24171e-15        6.11473e-12           0.222158        2.14259e-11        0.000250043        2.24538e-07        2.52407e-15        1.33654e-16        2.28616e-06          0.0445276        8.11822e-06        0.000293075        1.80987e-15        1.04405e-06        3.24478e-19            0.73276
8          0.0002135        2.51177e-05        2.76368e-05             101325            1.10029        2.76368e-05            308.546                  0         0.00250218        2.38783e-06            289.983        4.69564e-07        1.97707e-15        3.95502e-12           0.221875         3.5913e-11        0.000410537        3.56313e-07        6.92271e-15        3.71859e-16        3.79665e-06          0.0444539        1.48774e-05        0.000479094        5.11964e-15        1.82556e-06        9.67957e-19            0.73276
9        0.000238618        2.51177e-05        2.71928e-05             101325            1.08261        2.71928e-05            313.582                  0         0.00409685         4.8437e-06             748.04        8.28089e-07        3.78886e-15        2.11351e-12           0.221446        6.17388e-11        0.000654977        5.51684e-07        1.88172e-14        1.03193e-15        6.13179e-06          0.0443414        2.67628e-05         0.00076025        1.45156e-14        3.11551e-06        2.97738e-18            0.73276
10        0.000263736        2.51177e-05        2.65689e-05             101325            1.05778        2.65689e-05            320.939                  0         0.00651496        1.05313e-05            1832.52        1.42816e-06        9.27145e-15        9.25414e-13           0.220816         1.0924e-10         0.00101447        8.34932e-07        5.07172e-14        2.86229e-15        9.62159e-06          0.0441756        4.71766e-05         0.00116976        4.13756e-14        5.18299e-06        9.54656e-18            0.73276
11        0.000288853        2.51177e-05        2.57379e-05             101325            1.02469        2.57379e-05            331.294                  0          0.0100523        2.43646e-05             4251.5        2.40425e-06        2.63874e-14        3.34826e-13           0.219924        1.99302e-10         0.00152438         1.2384e-06        1.35522e-13        7.93876e-15         1.4656e-05          0.0439398         8.1304e-05         0.00174358        1.18793e-13        8.39348e-06        3.21259e-17            0.73276
12        0.000313971        2.51177e-05        2.46917e-05             101325           0.983043        2.46917e-05            345.315                  0          0.0150369        5.92493e-05            9336.61        3.94241e-06         7.9734e-14        1.06655e-13           0.218709        3.74803e-10         0.00222155        1.80609e-06         3.5849e-13        2.19802e-14        2.16599e-05          0.0436164        0.000136625         0.00251634        3.43321e-13        1.32133e-05        1.13429e-16            0.73276
13        0.000339089        2.51177e-05        2.34492e-05             101325           0.933573        2.34492e-05             363.59                  0          0.0217976        0.000149394            19446.8        6.28398e-06        2.45676e-13        4.80346e-14           0.217111        7.23321e-10         0.00314078        2.59902e-06        9.35323e-13        6.04227e-14        3.10562e-05          0.0431884        0.000223262         0.00351658        9.94479e-13        2.01971e-05        4.15841e-16            0.73276
14        0.000364206        2.51177e-05        2.20543e-05             101325           0.878039        2.20543e-05             386.55                  0          0.0306258        0.000384992            38584.4        9.72074e-06        7.55311e-13        9.02962e-14           0.215084         1.4186e-09         0.00431166        3.70177e-06        2.39046e-12        1.63299e-13        4.32257e-05          0.0426411        0.000353999         0.00476281        2.86171e-12        2.99567e-05        1.55176e-15            0.73276
15        0.000389324        2.51177e-05        2.05678e-05             101325           0.818858        2.05678e-05            414.431                  0          0.0417426        0.000998047            73385.4        1.45808e-05        2.28064e-12        3.46746e-13           0.212594        2.78742e-09          0.0057566        5.22963e-06        5.92849e-12         4.2827e-13        5.84771e-05          0.0419626        0.000543858         0.00626176        8.08362e-12        4.31165e-05        5.75266e-15            0.73276
16        0.000414442        2.51177e-05        1.90537e-05             101325           0.758578        1.90537e-05             447.28                  0           0.055281         0.00255818             134798         2.1208e-05        6.69699e-12        1.47133e-12            0.20962        5.40076e-09         0.00749072        7.33525e-06        1.41302e-11        1.07567e-12        7.70353e-05          0.0411446         0.00080931         0.00800921        2.21529e-11        6.02654e-05        2.07411e-14            0.73276
17        0.000439559        2.51177e-05        1.75678e-05             101325           0.699419        1.75678e-05            484.992                  0          0.0712903         0.00637353             240957        2.99403e-05        1.91514e-11        6.37126e-12           0.206154        1.01763e-08         0.00952315        1.02145e-05         3.2146e-11         2.5622e-12        9.90519e-05          0.0401814         0.00116731         0.00999297        5.84335e-11        8.19179e-05        7.19041e-14            0.73276
18        0.000464677        2.51177e-05        1.61511e-05             101325           0.643018        1.61511e-05            527.363                  0          0.0897558          0.0152146             421988        4.10915e-05        5.40553e-11        2.76472e-11           0.202192        1.84856e-08          0.0118592        1.41113e-05        6.97492e-11        5.76965e-12         0.00012463          0.0390691         0.00163437          0.0121967        1.48167e-10        0.000108489        2.40291e-13            0.73276
19        0.000489795        2.51177e-05         1.4829e-05             101325           0.590382         1.4829e-05            574.148                  0           0.110627           0.034484             728101        5.49404e-05        1.53469e-10        1.18773e-10           0.197735        3.23416e-08          0.0145022        1.93209e-05         1.4561e-10        1.23621e-11         0.00015386          0.0378048         0.00222591          0.0146032        3.63649e-10        0.000140283        7.86699e-13            0.73276
20        0.000514912        2.51177e-05        1.36136e-05             101325           0.541993        1.36136e-05              625.1                  0           0.133843          0.0741023        1.24463e+06        7.17248e-05        4.43978e-10        4.99312e-10           0.192783        5.50289e-08          0.0174556        2.61911e-05        2.99107e-10        2.56989e-11        0.000186851           0.036386         0.00295578          0.0171973        8.76761e-10        0.000177491        2.58046e-12            0.73276
21         0.00054003        2.51177e-05        1.25072e-05             101325           0.497945        1.25072e-05            679.995                  0           0.159354           0.152398        2.12609e+06        9.16419e-05        1.30676e-09        2.02871e-09           0.187333        9.33554e-08          0.0207232        3.51178e-05        6.28391e-10         5.3699e-11        0.000223766          0.0348099         0.00383607          0.0199671        2.11872e-09        0.000220191         8.6077e-12            0.73276
22        0.000565148        2.51177e-05        1.15061e-05             101325           0.458088        1.15061e-05            738.646                  0           0.187127           0.307586        3.68619e+06         0.00011485         3.8583e-09         7.8678e-09            0.18138        1.64973e-07          0.0243101        4.65288e-05         1.4144e-09        1.18103e-10        0.000264851          0.0330734         0.00487704          0.0229042        5.23017e-09        0.000268353        2.91184e-11            0.73276
23        0.000590265        2.51177e-05        1.06032e-05             101325           0.422141        1.06032e-05            800.902                  0           0.217152           0.637208        6.64679e+06        0.000141472        1.12258e-08        2.88139e-08           0.174919        3.20104e-07          0.0282217        6.08436e-05        3.50452e-09        2.82938e-10        0.000310481          0.0311731         0.00608703          0.0260037        1.33092e-08        0.000321836        9.81521e-11            0.73276
24        0.000615383        2.51177e-05        9.78992e-06             101325           0.389762        9.78992e-06            866.643                  0           0.249439            1.43043         1.2808e+07        0.000171596         3.1731e-08        9.89136e-08           0.167943        7.01041e-07          0.0324633        7.83881e-05        9.41553e-09        7.35625e-10        0.000361217          0.0291058         0.00747231          0.0292634        3.46986e-08        0.000380391        3.22767e-10            0.73276
25        0.000640501        2.51177e-05        9.05744e-06             101325             0.3606        9.05744e-06            935.765                  0           0.284008            3.57641        2.67547e+07        0.000205277        8.64506e-08         3.1724e-07           0.160445        1.69313e-06          0.0370385        9.92314e-05        2.62543e-08        1.99962e-09        0.000417856          0.0268689         0.00903668          0.0326824        9.10036e-08        0.000443637        1.01825e-09            0.73276
26        0.000665618        2.51177e-05        8.39738e-06             101325           0.334322        8.39738e-06            1008.16                  0           0.320877            9.70614        5.99381e+07        0.000242519         2.2644e-07         9.5105e-07           0.152429        4.28025e-06           0.041946        0.000122896        7.27912e-08        5.44424e-09        0.000481387          0.0244619          0.0107805          0.0362594        2.34861e-07        0.000510995        3.04852e-09            0.73276
27        0.000690736        2.51177e-05        7.80226e-06             101325           0.310629        7.80226e-06            1083.69                  0           0.360032            27.0641        1.39763e+08        0.000283261        5.70172e-07        2.67323e-06           0.143905        1.08208e-05          0.0471768        0.000147908        1.94985e-07        1.43935e-08        0.000552554          0.0218878          0.0126998          0.0399913        5.85103e-07        0.000581541        8.60508e-09           0.732759
28        0.000715854        2.51177e-05        7.26572e-06             101325           0.289267        7.26572e-06             1162.1                  0           0.401416            73.9199        3.28062e+08         0.00032734        1.37935e-06        7.07488e-06           0.134892        2.66083e-05          0.0527139         0.00017126        4.96251e-07        3.62719e-08        0.000630534          0.0191538          0.0147858           0.043876        1.38713e-06        0.000653682        2.28013e-08           0.732759
