# Time 0.00083
# eta = 0.002
# length = 6.28039e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51183e-05        2.83076e-05             101325            1.12697        2.83076e-05            301.245                  0                  0                  0          4.821e-12        1.24174e-07        2.70657e-17         2.9396e-13           0.222492        3.76572e-12        6.09606e-05        4.75551e-08        1.15123e-16        5.98521e-18        5.84877e-07          0.0446139        4.61026e-06        6.78606e-05         8.6322e-17        3.78494e-07        1.32685e-20            0.73276
1        3.76775e-05        2.51183e-05        2.82631e-05             101325             1.1252        2.82631e-05            301.719                  0        0.000612176        3.29604e-07            17.5383        1.78791e-07        4.61415e-17        3.32699e-13           0.222451        5.23591e-12        8.42976e-05        6.51761e-08        2.12968e-16        1.10937e-17        8.10728e-07           0.044603        6.70092e-06        9.33926e-05        1.61023e-16        5.36448e-07        2.48074e-20            0.73276
2        6.27959e-05        2.51183e-05        2.82015e-05             101325            1.12274        2.82015e-05            302.378                  0        0.000813181         4.5804e-07            30.4336        2.64951e-07        8.01223e-17        3.19239e-13           0.222394        7.34297e-12        0.000117007        8.91562e-08        4.17003e-16        2.17841e-17        1.12966e-06          0.0445878        1.00771e-05        0.000128568        3.19516e-16        7.75242e-07        4.93732e-20            0.73276
3        8.79142e-05        2.51183e-05        2.81106e-05             101325            1.11913        2.81106e-05            303.354                  0         0.00112559        6.80112e-07            57.3767         4.0488e-07        1.45965e-16        2.70371e-13            0.22231        1.05593e-11        0.000165742        1.24182e-07        8.51458e-16        4.46627e-17        1.60705e-06          0.0445651        1.56533e-05        0.000180226        6.63597e-16        1.15124e-06        1.03237e-19            0.73276
4        0.000113033        2.51183e-05        2.79805e-05             101325            1.11394        2.79805e-05            304.763                  0         0.00158689         1.0575e-06            112.469        6.24921e-07        2.80227e-16        2.01519e-13           0.222188        1.53889e-11        0.000236509        1.74255e-07        1.76875e-15        9.33198e-17        2.30258e-06           0.044532        2.45614e-05        0.000254124        1.40704e-15        1.72567e-06        2.21838e-19            0.73276
5        0.000138151        2.51183e-05        2.77984e-05             101325             1.1067        2.77984e-05            306.756                  0         0.00225115        1.70843e-06            223.785        9.63148e-07        5.64517e-16        1.31482e-13           0.222015         2.2607e-11        0.000337197        2.44689e-07        3.68689e-15        1.96094e-16        3.29439e-06          0.0444848         3.8467e-05        0.000357573        3.00538e-15        2.58398e-06        4.84753e-19            0.73276
6        0.000163269        2.51183e-05        2.75496e-05             101325            1.09679        2.75496e-05            309.522                  0         0.00318802        2.85815e-06            444.862        1.47319e-06        1.17965e-15        7.46826e-14           0.221774        3.34533e-11        0.000477914        3.42503e-07        7.66488e-15        4.12152e-16        4.68213e-06          0.0444187        5.97588e-05        0.000499589        6.43307e-15        3.84245e-06         1.0749e-18            0.73276
7        0.000188388        2.51183e-05        2.72172e-05             101325            1.08356        2.72172e-05            313.295                  0          0.0044851        4.94724e-06            874.815        2.22867e-06        2.52993e-15        3.67203e-14           0.221444         4.9998e-11        0.000671345        4.77025e-07        1.58795e-14        8.66345e-16        6.58993e-06          0.0443276        9.17756e-05        0.000691015        1.38032e-14        5.65549e-06        2.42772e-18            0.73276
8        0.000213506        2.51183e-05        2.67835e-05             101325            1.06629        2.67835e-05            318.359                  0          0.0062502        8.86098e-06               1692        3.32778e-06        5.54405e-15        1.56529e-14           0.220998        7.58579e-11        0.000933025        6.60782e-07        3.28701e-14        1.82735e-15         9.1684e-06           0.044204        0.000139049        0.000944515        2.98032e-14        8.22242e-06        5.62733e-18            0.73276
9        0.000238624        2.51183e-05        2.62316e-05             101325            1.04432        2.62316e-05            325.041                  0         0.00861258        1.64337e-05            3208.78        4.89733e-06        1.24336e-14        5.95784e-15           0.220408        1.17558e-10         0.00128148         9.1084e-07        6.82744e-14        3.88681e-15         1.2595e-05          0.0440389        0.000207535         0.00127442        6.51131e-14        1.17926e-05        1.35105e-17            0.73276
