# Time 4e-05
# eta = 0.002
# length = 0.00097175
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25563e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0                  0                  0           -55.8125        1.01332e-18        2.80794e-27        1.31129e-18           0.222598        1.25094e-17        4.03984e-15        5.79719e-18        8.82308e-27        1.71807e-28        2.21901e-17          0.0446421        3.06774e-17        4.88749e-15        6.25041e-27        2.83003e-18        6.71092e-31            0.73276
1        3.76688e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        4.08889e-14        9.37171e-13        6.86479e-07        6.46051e-18        2.75136e-26         7.8701e-18           0.222598        7.59506e-17         2.5499e-14        3.75843e-17        8.95448e-26        2.08952e-27        1.41635e-16          0.0446421        1.96424e-16         3.0842e-14        6.26477e-26          1.866e-17        7.51308e-30            0.73276
2        6.27813e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0         2.5752e-13        5.67782e-12        4.15906e-06        4.54127e-17        2.92512e-25        5.20154e-17           0.222598        5.07779e-16        1.77441e-13        2.68207e-16        9.84867e-25        2.73097e-26         9.9654e-16          0.0446421        1.38627e-15        2.14572e-13        6.79565e-25         1.3536e-16        9.09851e-29            0.73276
3        8.78938e-05        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        1.79215e-12        3.79676e-11        2.78121e-05        3.12532e-16        3.09107e-24        3.34271e-16           0.222598          3.304e-15        1.20779e-12        1.87311e-15        1.07928e-23        3.57203e-25        6.86413e-15          0.0446421         9.5793e-15        1.46016e-12        7.32403e-24        9.61885e-16        1.10428e-27            0.73276
4        0.000113006        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        1.21964e-11        2.47033e-10        0.000180962        2.09624e-15        3.23147e-23         2.0756e-15           0.222598        2.07934e-14        8.00326e-12        1.27428e-14        1.17519e-22        4.67313e-24        4.60763e-14          0.0446421        6.45173e-14         9.6729e-12        7.81221e-23        6.66668e-15         1.3425e-26            0.73276
5        0.000138119        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        8.08016e-11        1.55458e-09         0.00113885        1.36727e-14        3.33446e-22        1.24039e-14           0.222598        1.26095e-13        5.15043e-11         8.4236e-14        1.27183e-21        6.11532e-23        3.00732e-13          0.0446421        4.22564e-13        6.22303e-11        8.23847e-22        4.49647e-14        1.63675e-25            0.73276
6        0.000163231        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        5.19876e-10        9.42651e-09         0.00690639        8.65103e-14        3.72693e-21        7.10102e-14           0.222598         7.3734e-13        3.21039e-10        5.39558e-13        1.47351e-20        8.00954e-22        1.90028e-12          0.0446421        2.68463e-12        3.87773e-10        9.35718e-21        2.94382e-13        2.05503e-24            0.73276
7        0.000188344        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0        3.23974e-09        5.51176e-08          0.0403914        5.29487e-13        4.80591e-20        3.87225e-13           0.222598        4.13212e-12        1.93235e-09        3.33778e-12        1.91332e-19        1.04964e-20        1.15989e-11          0.0446421        1.64965e-11        2.33322e-09        1.21275e-19        1.86535e-12        2.69082e-23            0.73276
8        0.000213456        2.51125e-05        2.84186e-05             101325            1.13165        2.84186e-05                300                  0         1.9495e-08        3.08858e-07           0.226469        3.12469e-12        6.63976e-19        1.99713e-12           0.222598        2.20228e-11        1.11914e-08        1.98645e-11        2.60268e-18        1.37169e-19        6.82026e-11          0.0446421        9.77114e-11         1.3508e-08        1.66365e-18        1.14012e-11        3.53989e-22            0.73276
9        0.000238569        2.51125e-05        2.84185e-05             101325            1.13165        2.84185e-05            300.001                  0        1.12875e-07        1.64599e-06            1.20877        1.77127e-11        8.60107e-18        9.65372e-12           0.222598         1.1079e-10        6.21105e-08        1.13212e-10        3.38106e-17        1.78004e-18        3.84851e-10           0.044642        5.55691e-10        7.49358e-08        2.16295e-17        6.69523e-11        4.60247e-21            0.73276
10        0.000263681        2.51125e-05        2.84179e-05             101325            1.13162        2.84179e-05            300.007                  0        6.26233e-07        8.28047e-06            6.10566        9.60212e-11        1.09216e-16        4.32096e-11           0.222598        5.20806e-10        3.28701e-07        6.14446e-10        4.31693e-16        2.27418e-17        2.07466e-09          0.0446419        3.02015e-09        3.96392e-07         2.7651e-16        3.75987e-10         5.9047e-20            0.73276
