# Time 0.0009
# eta = 0.002
# length = -3.40346e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82877e-05             101325            1.12618        2.82877e-05            301.457                  0                  0                  0       6.42285e-323        1.68231e-07        2.82572e-17        1.36975e-13           0.222473        4.45442e-12        7.18184e-05        5.41973e-08        1.61271e-16        8.39226e-18         6.9389e-07          0.0446087        6.45622e-06        7.85415e-05        1.23365e-16        4.85147e-07        1.86825e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82373e-05             101325            1.12417        2.82373e-05            301.995                  0         0.00071473        3.98155e-07            23.5259        2.39371e-07        4.93813e-17        1.53876e-13           0.222427        6.14026e-12        9.85562e-05        7.37876e-08        2.92823e-16        1.52709e-17        9.53762e-07          0.0445963        9.26314e-06        0.000107229         2.2591e-16        6.80585e-07         3.4326e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81693e-05             101325            1.12146        2.81693e-05            302.723                  0        0.000941524        5.50663e-07            40.2478        3.47865e-07        8.89422e-17        1.45668e-13           0.222364        8.48297e-12        0.000134968        9.97338e-08        5.55993e-16        2.90844e-17         1.3095e-06          0.0445793        1.36401e-05        0.000145533        4.34809e-16        9.66651e-07        6.63453e-20            0.73276
3        8.79144e-05        2.51184e-05        2.80712e-05             101325            1.11755        2.80712e-05             303.78                  0         0.00128512        8.09148e-07            73.9789        5.20004e-07        1.67797e-16        1.21187e-13           0.222272        1.19873e-11         0.00018818        1.36943e-07         1.0958e-15         5.7574e-17        1.83088e-06          0.0445544         2.0696e-05        0.000200605        8.72032e-16         1.4073e-06        1.34135e-19            0.73276
4        0.000113033        2.51184e-05        2.79329e-05             101325            1.11205        2.79329e-05            305.281                  0         0.00178239        1.24192e-06            140.651        7.85109e-07        3.29184e-16        8.84799e-14           0.222142        1.71662e-11         0.00026424        1.89362e-07        2.19698e-15        1.16139e-16        2.57735e-06          0.0445187        3.17217e-05        0.000278027        1.78546e-15        2.06779e-06        2.78719e-19            0.73276
5        0.000138151        2.51184e-05        2.77423e-05             101325            1.10446        2.77423e-05            307.375                  0          0.0024868        1.97898e-06            271.153        1.18464e-06        6.65648e-16        5.64698e-14           0.221959         2.4808e-11        0.000371019        2.62218e-07        4.42906e-15        2.36103e-16        3.62582e-06          0.0444685        4.85732e-05        0.000384826         3.6903e-15         3.0376e-06        5.90235e-19            0.73276
6         0.00016327        2.51184e-05         2.7485e-05             101325            1.09422         2.7485e-05            310.247                  0         0.00346661        3.26506e-06            522.866        1.77581e-06        1.37645e-15        3.13805e-14           0.221708        3.61743e-11        0.000518526        3.62407e-07        8.93199e-15        4.81522e-16        5.07337e-06          0.0443989         7.3853e-05          0.0005296        7.66584e-15        4.43646e-06        1.27213e-18            0.73276
7        0.000188388        2.51184e-05        2.71449e-05             101325            1.08068        2.71449e-05            314.126                  0         0.00480702        5.57296e-06            999.667        2.63562e-06        2.89924e-15        1.51369e-14           0.221367        5.33726e-11        0.000719242        4.99111e-07        1.80091e-14        9.85293e-16        7.03991e-06          0.0443041        0.000111121        0.000722634         1.6012e-14        6.42086e-06        2.80113e-18            0.73276
8        0.000213506        2.51184e-05        2.67054e-05             101325            1.06318        2.67054e-05            319.285                  0         0.00661236        9.84215e-06            1884.98        3.86493e-06        6.22612e-15        6.39521e-15           0.220911        8.00784e-11        0.000988389        6.84708e-07        3.63955e-14        2.02934e-15        9.67011e-06          0.0441765        0.000165111        0.000975923         3.3754e-14        9.19005e-06        6.34727e-18            0.73276
9        0.000238625        2.51184e-05        2.61504e-05             101325            1.04109        2.61504e-05            326.043                  0         0.00900736        1.79984e-05            3495.31        5.59176e-06        1.36918e-14        2.53925e-15           0.220311        1.22896e-10         0.00134407        9.36125e-07        7.40229e-14        4.22661e-15         1.3134e-05          0.0440076         0.00024193         0.00130307        7.21876e-14        1.29901e-05        1.49299e-17            0.73276
10        0.000263743        2.51184e-05        2.54675e-05             101325             1.0139        2.54675e-05            334.762                  0          0.0121375        3.41098e-05            6365.42        7.97305e-06        3.09815e-14        1.38885e-15           0.219533        1.93944e-10          0.0018072         1.2768e-06        1.52103e-13        8.93998e-15        1.76256e-05           0.043787        0.000349177         0.00171903        1.57403e-13        1.81151e-05        3.67402e-17            0.73276
11        0.000288861        2.51184e-05        2.46498e-05             101325           0.981345        2.46498e-05            345.833                  0          0.0161673        6.70088e-05            11382.8        1.11936e-05        7.23656e-14        2.03897e-15           0.218539        3.15738e-10         0.00240115        1.73943e-06        3.16483e-13        1.92487e-14          2.336e-05          0.0435034        0.000495943         0.00223969        3.51017e-13        2.49026e-05         9.5037e-17            0.73276
