# Time 9e-05
# eta = 0.002
# length = 0.000951243
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25566e-05        2.51132e-05        2.84194e-05             101325            1.13165        2.84194e-05                300                  0                  0                  0       -2.57246e-05        6.11541e-15                  0        2.34485e-15           0.222598        1.33198e-14        2.01523e-11        3.74816e-14                  0                  0        1.43574e-13          0.0446421        1.91179e-13        2.42702e-11                  0        2.46946e-14                  0            0.73276
1        3.76697e-05        2.51132e-05        2.84194e-05             101325            1.13165        2.84194e-05                300                  0        2.04279e-10        1.00188e-09         0.00073402        2.48452e-14                  0        8.37553e-15           0.222598        4.86216e-14        8.04854e-11        1.50917e-13                  0                  0        5.75835e-13          0.0446421        7.76336e-13        9.69091e-11                  0          1.021e-13                  0            0.73276
2        6.27829e-05        2.51132e-05        2.84194e-05             101325            1.13165        2.84194e-05                300                  0        8.12265e-10        3.64008e-09         0.00266693        1.15096e-13        2.33643e-23        3.40751e-14           0.222598        2.02358e-13        3.66666e-10        6.91662e-13         5.0577e-23        3.40818e-24        2.63457e-12          0.0446421        3.59318e-12        4.41388e-10        3.10746e-23        4.80428e-13        5.37517e-27            0.73276
3        8.78961e-05        2.51132e-05        2.84194e-05             101325            1.13165        2.84194e-05                300                  0        3.70197e-09        1.51587e-08          0.0111065        5.21122e-13        9.70686e-22        1.33956e-13           0.222598        8.17939e-13        1.63103e-09        3.08985e-12         3.0196e-21        1.73138e-22         1.1773e-11          0.0446421        1.62462e-11        1.96296e-09        1.83912e-21         2.2081e-12        3.69345e-25            0.73276
4        0.000113009        2.51132e-05        2.84193e-05             101325            1.13165        2.84193e-05                300                  0        1.64637e-08        6.12642e-08          0.0448925        2.28298e-12        1.12967e-20        5.01131e-13           0.222598        3.16402e-12        7.00985e-09        1.33111e-11         3.4931e-20        1.87148e-21        5.08571e-11          0.0446421        7.10322e-11        8.43435e-09        2.16017e-20        9.81602e-12        4.04329e-24            0.73276
5        0.000138122        2.51132e-05        2.84193e-05             101325            1.13165        2.84193e-05            300.001                  0        7.07387e-08        2.36944e-07           0.173664        9.65215e-12        1.30608e-19        1.77287e-12           0.222598        1.16275e-11        2.90261e-08        5.51212e-11        4.08961e-19        2.15095e-20         2.1183e-10           0.044642        2.99521e-10        3.49154e-08        2.54367e-19        4.20955e-11        4.65805e-23            0.73276
6        0.000163236        2.51132e-05        2.84191e-05             101325            1.13164        2.84191e-05            300.003                  0        2.92825e-07        8.70587e-07           0.638505        3.92849e-11        1.38265e-18        5.88905e-12           0.222598        4.04137e-11        1.15481e-07        2.18694e-10        4.43737e-18         2.3413e-19        8.48459e-10           0.044642        1.21492e-09        1.38872e-07        2.76335e-18        1.73703e-10        5.07208e-22            0.73276
7        0.000188349        2.51132e-05        2.84184e-05             101325            1.13162        2.84184e-05             300.01                  0        1.16463e-06         3.0256e-06            2.22348        1.53505e-10        1.39195e-17        1.82018e-11           0.222597        1.31843e-10        4.40103e-07        8.28248e-10        4.59239e-17        2.37314e-18        3.25865e-09          0.0446419        4.72692e-09        5.29086e-07          2.878e-17         6.8775e-10        5.17503e-21            0.73276
8        0.000213462        2.51132e-05         2.8416e-05             101325            1.13152         2.8416e-05            300.035                  0        4.43688e-06        9.87356e-06            7.30142        5.74116e-10        1.24745e-16        5.17176e-11           0.222595        3.99906e-10        1.60116e-06        2.98154e-09        4.26483e-16        2.20663e-17         1.1962e-08          0.0446413        1.75857e-08        1.92425e-06        2.68024e-16        2.60463e-09        4.82825e-20            0.73276
9        0.000238575        2.51132e-05        2.84079e-05             101325             1.1312        2.84079e-05            300.121                  0        1.61357e-05        3.00025e-05            22.6058        2.04824e-09        9.96247e-16        1.32825e-10           0.222588        1.11441e-09        5.53944e-06        1.01513e-08         3.5583e-15        1.84345e-16         4.1813e-08          0.0446396        6.23406e-08        6.65473e-06         2.2454e-15         9.4023e-09        4.05986e-19            0.73276
