# Time 0.000285
# eta = 0.002
# length = 0.000778288
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25585e-05         2.5117e-05        2.84222e-05             101325            1.13159        2.84222e-05            300.015                  0                  0                  0              1e-20        3.57867e-10        1.27251e-18        2.94411e-12           0.222597        1.71231e-12          7.142e-07        1.00999e-09        5.53019e-19        2.85763e-20         5.8766e-09          0.0446417        1.03797e-08        8.54508e-07         3.5659e-19        1.68465e-09        6.18014e-23            0.73276
1        3.76755e-05         2.5117e-05         2.8421e-05             101325            1.13154         2.8421e-05            300.029                  0        7.38944e-06        1.32112e-07           0.112168        6.96647e-10        3.61728e-18         4.4183e-12           0.222596        2.71676e-12        1.34733e-06        1.85296e-09        1.67231e-18        8.64934e-20        1.11528e-08          0.0446414        2.01635e-08        1.61122e-06        1.08149e-18        3.27474e-09        1.87132e-22            0.73276
2        6.27925e-05         2.5117e-05        2.84179e-05             101325            1.13142        2.84179e-05            300.062                  0        1.36271e-05        2.04317e-07           0.187264        1.55108e-09        1.24178e-17        6.96433e-12           0.222593        4.65495e-12        2.88737e-06        3.83724e-09        6.23034e-18         3.2196e-19        2.40728e-08          0.0446407        4.48052e-08        3.45068e-06        4.04444e-18        7.27377e-09        6.97368e-22            0.73276
3        8.79095e-05         2.5117e-05         2.8411e-05             101325            1.13115         2.8411e-05            300.134                  0        2.92855e-05        3.52033e-07           0.381534        3.51981e-09        4.22769e-17        1.08682e-11           0.222587        8.03077e-12         6.2976e-06        8.08057e-09        2.33192e-17        1.20515e-18        5.28847e-08          0.0446392        1.01548e-07        7.52096e-06        1.51983e-17        1.64501e-08        2.61556e-21            0.73276
4        0.000113027         2.5117e-05        2.83966e-05             101325            1.13057        2.83966e-05            300.287                  0        6.38687e-05        6.11272e-07           0.896801        7.85064e-09        1.32971e-16        1.60139e-11           0.222574        1.33778e-11        1.34607e-05        1.66462e-08        8.22027e-17        4.25132e-18        1.13885e-07          0.0446359        2.26399e-07        1.60628e-05        5.38317e-17        3.65201e-08        9.26212e-21            0.73276
5        0.000138144         2.5117e-05        2.83676e-05             101325            1.12942        2.83676e-05            300.594                  0        0.000136406        1.03092e-06            2.41481        1.70772e-08        3.74722e-16        2.16648e-11           0.222549        2.11602e-11        2.79388e-05        3.32135e-08        2.67133e-16         1.3839e-17        2.38259e-07          0.0446293        4.92756e-07        3.33083e-05        1.76018e-16        7.89493e-08        3.03706e-20            0.73276
6        0.000163261         2.5117e-05        2.83113e-05             101325            1.12718        2.83113e-05            301.191                  0         0.00028283        1.67171e-06            7.24541        3.61621e-08        9.26986e-16        2.62786e-11           0.222499         3.1569e-11        5.61496e-05        6.39838e-08        7.93778e-16        4.12499e-17        4.82931e-07          0.0446165        1.04533e-06        6.68661e-05        5.27549e-16        1.65833e-07        9.17586e-20            0.73276
7        0.000188378         2.5117e-05        2.82067e-05             101325            1.12301        2.82067e-05            302.307                  0        0.000567758        2.61547e-06            22.9969        7.44918e-08        1.97759e-15        2.78392e-11           0.222405        4.44171e-11        0.000109082        1.18816e-07        2.15371e-15        1.12553e-16        9.46869e-07          0.0445923        2.16056e-06        0.000129725        1.44956e-15        3.38076e-07        2.56609e-19            0.73276
8        0.000213495         2.5117e-05        2.80206e-05             101325             1.1156        2.80206e-05            304.314                  0         0.00110159        4.00398e-06             73.559         1.4918e-07        3.60071e-15        2.49854e-11           0.222237        5.95962e-11        0.000204508        2.12432e-07        5.39907e-15        2.84435e-16         1.7931e-06          0.0445488        4.34981e-06        0.000242804        3.70586e-15        6.68203e-07         6.7745e-19            0.73276
9        0.000238612         2.5117e-05        2.77062e-05             101325            1.10308        2.77062e-05            307.767                  0         0.00206244        6.16173e-06            229.453        2.90206e-07        5.71453e-15         1.8381e-11           0.221946        7.87241e-11        0.000369326        3.65388e-07        1.28605e-14        6.87976e-16        3.27404e-06          0.0444735        8.52683e-06        0.000437576        9.09848e-15        1.27872e-06        1.76698e-18            0.73276
