# Time 0.000395
# eta = 0.002
# length = 0.000644989
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25588e-05        2.51177e-05        2.84149e-05             101325            1.13127        2.84149e-05            300.101                  0                  0                  0                  0        3.11637e-09        1.23158e-17        4.37807e-12            0.22259        9.19694e-13         4.7649e-06        5.52002e-09        2.00668e-18        1.03714e-19        4.09364e-08          0.0446399        9.07902e-08        5.67154e-06        1.33792e-18        1.41312e-08        2.24763e-22            0.73276
1        3.76765e-05        2.51177e-05        2.84089e-05             101325            1.13103        2.84089e-05            300.164                  0        4.93651e-05        7.18084e-08           0.278967        5.28736e-09        2.52573e-17        5.65297e-12           0.222584        1.33525e-12        7.76331e-06        8.75829e-09        4.68579e-18        2.42317e-19        6.70859e-08          0.0446385        1.54591e-07        9.23142e-06        3.13502e-18        2.37686e-08        5.26012e-22            0.73276
2        6.27941e-05        2.51177e-05        2.83967e-05             101325            1.13055        2.83967e-05            300.292                  0        7.81078e-05         1.0148e-07           0.565278        9.95714e-09         5.6404e-17         6.9922e-12           0.222574        2.03064e-12        1.38291e-05        1.50469e-08        1.29409e-17        6.69592e-19        1.20455e-07          0.0446358        2.92733e-07        1.64207e-05        8.70026e-18        4.42087e-08        1.45843e-21            0.73276
3        8.79118e-05        2.51177e-05        2.83738e-05             101325            1.12963        2.83738e-05            300.536                  0        0.000139482        1.56482e-07             1.4582        1.93983e-08        1.24668e-16        8.31863e-12           0.222553        3.19178e-12        2.53813e-05        2.66061e-08         3.7665e-17        1.95176e-18         2.2293e-07          0.0446305        5.74241e-07        3.00878e-05        2.54719e-17        8.49056e-08        4.27641e-21            0.73276
4        0.000113029        2.51177e-05        2.83324e-05             101325            1.12799        2.83324e-05            300.974                  0        0.000255952        2.51476e-07            4.17591        3.76599e-08        2.57399e-16        9.25459e-12           0.222517        5.07187e-12        4.62399e-05        4.67016e-08        1.09594e-16        5.69103e-18        4.09655e-07           0.044621        1.12434e-06        5.47083e-05        7.46966e-17        1.62161e-07        1.25975e-20            0.73276
5        0.000138147        2.51177e-05         2.8261e-05             101325            1.12514         2.8261e-05            301.735                  0        0.000465742        4.14934e-07            12.3068        7.20437e-08        4.82304e-16        9.37457e-12           0.222452        8.10161e-12        8.25512e-05        8.03199e-08        3.13671e-16        1.63471e-17        7.38052e-07          0.0446043        2.17332e-06        9.74448e-05        2.16121e-16        3.04389e-07        3.68109e-20            0.73276
6        0.000163265        2.51177e-05        2.81417e-05             101325            1.12039        2.81417e-05            303.013                  0        0.000830099        7.05313e-07            35.9165        1.35359e-07        8.13351e-16        8.42373e-12           0.222345        1.30456e-11         0.00014377        1.34752e-07        8.81819e-16        4.62324e-17        1.29802e-06          0.0445763         4.1348e-06        0.000169234        6.16983e-16         5.5947e-07        1.07066e-19            0.73276
7        0.000188382        2.51177e-05        2.79496e-05             101325            1.11275        2.79496e-05            305.095                  0          0.0014428         1.2515e-06            101.807        2.49494e-07        1.26566e-15        6.53937e-12           0.222169         2.1308e-11        0.000243778        2.20249e-07        2.44362e-15        1.29324e-16        2.22429e-06          0.0445305        7.73513e-06        0.000285976        1.74742e-15        1.00545e-06        3.13181e-19            0.73276
8          0.0002135        2.51177e-05        2.76524e-05             101325            1.10091        2.76524e-05            308.372                  0         0.00244077        2.35407e-06             277.26        4.50775e-07        1.99691e-15        4.27739e-12            0.22189        3.55708e-11        0.000401945        3.50737e-07        6.70573e-15        3.59977e-16        3.70949e-06          0.0444579        1.42182e-05        0.000469539        4.94396e-15        1.76501e-06        9.33997e-19            0.73276
9        0.000238618        2.51177e-05        2.72122e-05             101325            1.08339        2.72122e-05            313.358                  0         0.00401354        4.75007e-06            720.337        7.97519e-07        3.75381e-15        2.30985e-12           0.221466        6.10259e-11        0.000643768        5.44689e-07         1.8264e-14         1.0011e-15        6.01444e-06          0.0443466        2.56514e-05        0.000748126        1.40408e-14        3.02333e-06        2.87709e-18            0.73276
