# Time 0.000925
# eta = 0.002
# length = -6.87235e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82809e-05             101325             1.1259        2.82809e-05             301.53                  0                  0                  0                  0        1.85472e-07         2.9396e-17        1.02454e-13           0.222467        4.69482e-12        7.56256e-05        5.64364e-08        1.79207e-16        9.32874e-18        7.32007e-07          0.0446069        7.19478e-06        8.21608e-05        1.38045e-16        5.25206e-07        2.07975e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82283e-05             101325            1.12381        2.82283e-05            302.091                  0        0.000750097        4.22704e-07            25.7878        2.62909e-07        5.16699e-17        1.14818e-13           0.222418        6.45471e-12        0.000103543        7.66809e-08        3.23555e-16        1.68802e-17        1.00358e-06          0.0445939          1.028e-05          0.0001119        2.51376e-16        7.34422e-07        3.80121e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81582e-05             101325            1.12102        2.81582e-05            302.842                  0        0.000985638         5.8384e-07             43.924        3.79679e-07          9.374e-17        1.08223e-13           0.222354        8.87644e-12        0.000141216        1.03264e-07         6.0857e-16        3.18495e-17        1.37166e-06          0.0445763        1.50349e-05         0.00015122          4.793e-16        1.03743e-06        7.28145e-20            0.73276
3        8.79144e-05        2.51184e-05        2.80577e-05             101325            1.11702        2.80577e-05            303.925                  0         0.00133962        8.55217e-07            80.1025        5.63515e-07        1.77768e-16        8.95299e-14           0.222259        1.24756e-11        0.000195932        1.41162e-07        1.18631e-15         6.2364e-17        1.90749e-06          0.0445507        2.26376e-05        0.000207368        9.50833e-16        1.50079e-06        1.45687e-19            0.73276
4        0.000113033        2.51184e-05        2.79169e-05             101325            1.11141        2.79169e-05            305.456                  0         0.00184864        1.30735e-06            150.845        8.44686e-07        3.49142e-16        6.49471e-14           0.222126        1.77676e-11        0.000273746        1.94301e-07        2.35209e-15        1.24421e-16        2.67032e-06          0.0445141        3.44315e-05        0.000285866        1.92547e-15          2.191e-06        2.99555e-19            0.73276
5        0.000138151        2.51184e-05        2.77235e-05             101325            1.10371        2.77235e-05            307.582                  0         0.00256593        2.07416e-06            287.918        1.26571e-06        7.03932e-16        4.11709e-14            0.22194        2.55453e-11        0.000382521        2.67876e-07        4.69203e-15         2.5031e-16        3.73662e-06          0.0444629        5.23332e-05        0.000393646        3.93841e-15        3.19871e-06        6.28108e-19            0.73276
6         0.00016327        2.51184e-05        2.74636e-05             101325            1.09337        2.74636e-05            310.488                  0         0.00355926        3.40674e-06            549.865        1.88485e-06        1.44745e-15        2.27301e-14           0.221685        3.70773e-11        0.000532233        3.68743e-07         9.3717e-15        5.05654e-16        5.20255e-06          0.0443922        7.90106e-05        0.000539172        8.10364e-15        4.64457e-06        1.34163e-18            0.73276
7        0.000188388        2.51184e-05        2.71212e-05             101325            1.07973        2.71212e-05              314.4                  0         0.00491309        5.78839e-06            1041.93        2.78006e-06        3.02834e-15        1.09087e-14           0.221341        5.44836e-11        0.000735297        5.06037e-07        1.87341e-14         1.0259e-15        7.18668e-06          0.0442962        0.000118088        0.000732558        1.67823e-14        6.68553e-06        2.93048e-18            0.73276
8        0.000213506        2.51184e-05        2.66798e-05             101325            1.06216        2.66798e-05            319.588                  0         0.00673063        1.01761e-05            1948.91        4.05286e-06         6.4595e-15        4.61315e-15           0.220882        8.14587e-11         0.00100684         6.9209e-07        3.75753e-14        2.09715e-15        9.83179e-06          0.0441674        0.000174357          0.0009856        3.51099e-14         9.5205e-06        6.59286e-18            0.73276
9        0.000238625        2.51184e-05        2.61241e-05             101325            1.04004        2.61241e-05             326.37                  0         0.00913526        1.85248e-05            3588.23        5.83144e-06        1.41156e-14        1.89137e-15           0.220279        1.24632e-10         0.00136482         9.4379e-07        7.59173e-14        4.33894e-15        1.33056e-05          0.0439971        0.000253959         0.00131169        7.45805e-14        1.33943e-05        1.54073e-17            0.73276
10        0.000263743        2.51184e-05        2.54415e-05             101325            1.01286        2.54415e-05            335.102                  0          0.0122708        3.49516e-05            6494.54        8.27221e-06        3.17575e-14        1.18694e-15           0.219499        1.96147e-10         0.00183001        1.28454e-06         1.5509e-13        9.12379e-15        1.77997e-05          0.0437754        0.000364497         0.00172557        1.61636e-13        1.85985e-05        3.76896e-17            0.73276
11        0.000288862        2.51184e-05        2.46253e-05             101325           0.980368        2.46253e-05            346.174                  0          0.0163004        6.83662e-05            11553.1        1.15587e-05        7.37914e-14        1.98839e-15           0.218503        3.18516e-10          0.0024256          1.747e-06        3.21047e-13        1.95416e-14        2.35264e-05          0.0434908        0.000515025         0.00224298         3.5848e-13        2.54672e-05        9.69475e-17            0.73276
12         0.00031398        2.51184e-05        2.36768e-05             101325           0.942609        2.36768e-05            359.992                  0          0.0214029        0.000138467            20209.4        1.58968e-05        1.77006e-13        5.66951e-15           0.217253        5.33572e-10         0.00317663        2.37675e-06        6.73072e-13         4.2591e-14         3.0714e-05          0.0431311        0.000715862         0.00288009        8.13562e-13        3.43672e-05        2.62129e-16            0.73276
13        0.000339098        2.51184e-05         2.2607e-05             101325           0.900017         2.2607e-05            376.964                  0           0.027768        0.000289342            34797.5        2.15072e-05        4.36503e-13         1.9238e-14           0.215706        9.18389e-10         0.00410899        3.23682e-06        1.42396e-12        9.40284e-14        3.95999e-05          0.0426836         0.00097822         0.00365285         1.8828e-12        4.56836e-05         7.4051e-16            0.73276
14        0.000364217        2.51184e-05        2.14361e-05             101325           0.853401        2.14361e-05            397.467                  0           0.035589        0.000619814            59056.9        2.86139e-05        1.09875e-12        7.23768e-14           0.213823        1.61221e-09         0.00524832        4.41312e-06        3.02134e-12        2.08665e-13        5.04242e-05          0.0421358         0.00131368         0.00457644        4.41501e-12        5.97997e-05        2.16208e-15            0.73276
15        0.000389335        2.51184e-05        2.01922e-05             101325           0.803881        2.01922e-05            421.834                  0          0.0450545         0.00134907            98950.9        3.74329e-05        2.80334e-12        2.93083e-13           0.211563         2.8585e-09          0.0066189        6.02037e-06        6.37994e-12        4.61022e-13        6.34245e-05          0.0414755         0.00173357         0.00566466        1.04059e-11        7.70777e-05        6.43908e-15            0.73276
16        0.000414454        2.51184e-05        1.89079e-05             101325           0.752751        1.89079e-05            450.335                  0          0.0563415         0.00295205             163980        4.81609e-05        7.22001e-12        1.24213e-12           0.208894        5.06528e-09         0.00824275        8.20823e-06         1.3305e-11        1.00424e-12        7.88335e-05           0.040692         0.00224844         0.00692964        2.44567e-11        9.78413e-05        1.93367e-14            0.73276
17        0.000439572        2.51184e-05        1.76161e-05             101325           0.701322        1.76161e-05            483.164                  0          0.0696092         0.00642276             269315        6.09689e-05         1.8802e-11        5.37453e-12           0.205784        8.88553e-09           0.010139        1.11671e-05        2.72453e-11        2.13982e-12         9.6881e-05          0.0397757         0.00286758         0.00838179        5.69869e-11        0.000122364         5.8247e-14            0.73276
18         0.00046469        2.51184e-05        1.63466e-05             101325           0.650781        1.63466e-05            520.439                  0          0.0849966          0.0137544             439370        7.59989e-05        4.98824e-11        2.32993e-11           0.202209        1.53303e-08          0.0123241        1.51335e-05        5.47093e-11        4.44453e-12          0.0001178          0.0387185         0.00359892            0.01003        1.31443e-10        0.000150864        1.76862e-13            0.73276
19        0.000489809        2.51184e-05        1.51236e-05             101325           0.602094        1.51236e-05            562.212                  0           0.102623          0.0287804             714079        9.33656e-05        1.36205e-10        9.98693e-11           0.198145        2.59855e-08          0.0148117        2.03935e-05        1.08453e-10        9.03669e-12        0.000141839          0.0375135         0.00444897          0.0118818         3.0153e-10        0.000183503        5.49502e-13            0.73276
20        0.000514927        2.51184e-05        1.39648e-05             101325            0.55596        1.39648e-05             608.48                  0           0.122591          0.0587155        1.16138e+06        0.000113161        3.85125e-10        4.19095e-10           0.193574        4.36215e-08          0.0176135        2.72846e-05        2.16521e-10         1.8285e-11         0.00016927          0.0361548         0.00542303          0.0139441        6.96326e-10        0.000220389        1.77649e-12            0.73276
21        0.000540046        2.51184e-05        1.28812e-05             101325           0.512818        1.28812e-05              659.2                  0            0.14499           0.117599        1.90647e+06        0.000135459         1.1232e-09         1.7062e-09            0.18848        7.41771e-08          0.0207397        3.61915e-05         4.5166e-10        3.80429e-11        0.000200413          0.0346373         0.00652543          0.0162233        1.64825e-09        0.000261573        6.00203e-12            0.73276
