# Time 0.00091
# eta = 0.002
# length = -4.79041e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05         2.8285e-05             101325            1.12607         2.8285e-05            301.487                  0                  0                  0           -55.8125        1.75038e-07        2.86707e-17        1.22086e-13           0.222471        4.55101e-12        7.33466e-05        5.51018e-08        1.68364e-16        8.76254e-18        7.09201e-07           0.044608        6.74684e-06        8.00023e-05        1.29152e-16        5.01062e-07        1.95182e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82337e-05             101325            1.12402        2.82337e-05            302.034                  0        0.000728965         4.0798e-07            24.4244        2.48674e-07        5.02312e-17        1.37016e-13           0.222424        6.26668e-12        0.000100558        7.49569e-08        3.04994e-16        1.59081e-17        9.73785e-07          0.0445953        9.66377e-06        0.000109115        2.35964e-16        7.01992e-07        3.57844e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81648e-05             101325            1.12128        2.81648e-05            302.771                  0        0.000959287         5.6394e-07            41.7098        3.60463e-07        9.07687e-17        1.29479e-13            0.22236        8.64132e-12        0.000137479        1.01162e-07        5.76868e-16         3.0182e-17        1.33451e-06          0.0445781        1.41908e-05        0.000147832        4.52417e-16        9.94836e-07        6.89107e-20            0.73276
3        8.79144e-05        2.51184e-05        2.80657e-05             101325            1.11734        2.80657e-05            303.838                  0         0.00130709        8.27592e-07            76.4198        5.37274e-07        1.71668e-16        1.07472e-13           0.222267        1.21841e-11        0.000191298        1.38652e-07        1.13184e-15        5.94812e-17        1.86175e-06          0.0445529        2.14645e-05        0.000203342        9.03314e-16         1.4446e-06        1.38729e-19            0.73276
4        0.000113033        2.51184e-05        2.79264e-05             101325            1.11179        2.79264e-05            305.352                  0         0.00180912        1.26814e-06            144.726        8.08813e-07        3.37041e-16        7.82603e-14           0.222136        1.74089e-11        0.000268068        1.91366e-07        2.25896e-15        1.19447e-16        2.61487e-06          0.0445169        3.27971e-05        0.000281206        1.84122e-15        2.11705e-06         2.8703e-19            0.73276
5        0.000138151        2.51184e-05        2.77347e-05             101325            1.10416        2.77347e-05            307.459                  0         0.00251877        2.01717e-06            277.876        1.21698e-06        6.80863e-16        4.98091e-14           0.221952         2.5106e-11        0.000375656        2.64518e-07        4.53447e-15        2.41796e-16        3.67061e-06          0.0444662        5.00692e-05        0.000388409        3.78941e-15        3.10214e-06        6.05385e-19            0.73276
6         0.00016327        2.51184e-05        2.74763e-05             101325            1.09387        2.74763e-05            310.345                  0         0.00350409        3.32198e-06            533.729         1.8194e-06        1.40485e-15        2.76049e-14           0.221699        3.65397e-11        0.000524058        3.64988e-07        9.10878e-15         4.9122e-16        5.12568e-06          0.0443962        7.59102e-05        0.000533497        7.84124e-15           4.52e-06            1.3e-18            0.73276
7        0.000188388        2.51184e-05        2.71353e-05             101325             1.0803        2.71353e-05            314.237                  0         0.00484998        5.65966e-06            1016.73         2.6935e-06        2.95109e-15         1.3287e-14           0.221356        5.38227e-11        0.000725728        5.01938e-07        1.83014e-14        1.00166e-15        7.09945e-06          0.0443009        0.000113906        0.000726683        1.63214e-14        6.52731e-06        2.85314e-18            0.73276
8        0.000213506        2.51184e-05         2.6695e-05             101325            1.06277         2.6695e-05            319.408                  0         0.00666032        9.97676e-06            1910.87        3.94039e-06        6.32014e-15        5.61392e-15           0.220899         8.0638e-11        0.000995848        6.87729e-07        3.68723e-14        2.05673e-15        9.73581e-06          0.0441728        0.000168816        0.000979881           3.43e-14         9.3232e-06        6.44624e-18            0.73276
9        0.000238625        2.51184e-05        2.61397e-05             101325            1.04066        2.61397e-05            326.176                  0         0.00905928        1.82109e-05            3533.05         5.6882e-06        1.38629e-14        2.25468e-15           0.220298          1.236e-10         0.00135247         9.3927e-07        7.47902e-14        4.27208e-15        1.32038e-05          0.0440034        0.000246761         0.00130661        7.31532e-14        1.31533e-05        1.51227e-17            0.73276
