# Time 0.00085
# eta = 0.002
# length = 3.51829e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.83019e-05             101325            1.12674        2.83019e-05            301.307                  0                  0                  0                  0        1.36092e-07        2.70928e-17        2.38145e-13           0.222486        3.96428e-12        6.40863e-05        4.95056e-08        1.27632e-16        6.63732e-18         6.1628e-07          0.0446124        5.10316e-06        7.09884e-05        9.62551e-17        4.08035e-07        1.47319e-20            0.73276
1        3.76775e-05        2.51184e-05        2.82556e-05             101325             1.1249        2.82556e-05            301.799                  0        0.000641948          3.491e-07            19.1878        1.95248e-07        4.65611e-17        2.68925e-13           0.222444        5.49723e-12        8.84088e-05        6.77095e-08        2.34742e-16        1.22321e-17        8.52024e-07          0.0446011        7.38837e-06        9.74527e-05        1.78524e-16        5.76502e-07         2.7394e-20            0.73276
2        6.27959e-05        2.51184e-05        2.81921e-05             101325            1.12237        2.81921e-05            302.478                  0        0.000850512        4.84381e-07            33.1507        2.87641e-07        8.18838e-17        2.56994e-13           0.222386        7.67379e-12        0.000122202        9.22794e-08        4.55293e-16        2.37939e-17         1.1818e-06          0.0445853        1.10409e-05        0.000133567         3.5093e-16        8.28743e-07        5.40293e-20            0.73276
3        8.79143e-05        2.51184e-05        2.80991e-05             101325            1.11867        2.80991e-05            303.478                  0         0.00117216        7.16884e-07            62.0146         4.3666e-07        1.51167e-16        2.16475e-13           0.222299         1.0976e-11        0.000172258        1.27968e-07        9.19608e-16        4.82608e-17        1.67232e-06           0.044562        1.70305e-05        0.000186264        7.21084e-16        1.22333e-06        1.11811e-19            0.73276
4        0.000113033        2.51184e-05        2.79665e-05             101325            1.11339        2.79665e-05            304.915                  0         0.00164422        1.11024e-06            120.431        6.69547e-07        2.92984e-16        1.60329e-13           0.222175        1.59105e-11        0.000244598        1.78765e-07        1.88973e-15        9.97605e-17        2.38322e-06          0.0445281        2.65363e-05        0.000261254        1.51272e-15        1.82273e-06        2.37811e-19            0.73276
5        0.000138151        2.51184e-05        2.77819e-05             101325            1.10604        2.77819e-05            306.939                  0         0.00232062        1.78618e-06            237.333        1.02541e-06        5.92244e-16        1.03896e-13           0.221999        2.32567e-11        0.000347106        2.49957e-07        3.89923e-15        2.07527e-16         3.3923e-06            0.04448        4.12815e-05        0.000365761          3.199e-15        2.71368e-06        5.14715e-19            0.73276
6        0.000163269        2.51184e-05        2.75304e-05             101325            1.09603        2.75304e-05            309.737                  0         0.00327059        2.97577e-06            467.451        1.55901e-06        1.23529e-15        5.86109e-14           0.221754        3.42607e-11        0.000489863        3.48529e-07        8.03167e-15        4.32205e-16        4.79849e-06          0.0444129        6.37208e-05        0.000508677         6.7855e-15        4.01357e-06        1.13152e-18            0.73276
7        0.000188388        2.51184e-05        2.71957e-05             101325             1.0827        2.71957e-05            313.543                  0         0.00458101        5.12925e-06            911.414        2.34504e-06        2.63635e-15        2.86405e-14           0.221421        5.10039e-11        0.000685491        4.83763e-07        1.65025e-14        9.01093e-16        6.72466e-06          0.0443206        9.72619e-05        0.000700671        1.44411e-14        5.87757e-06        2.53596e-18            0.73276
8        0.000213506        2.51184e-05        2.67601e-05             101325            1.06536        2.67601e-05            318.635                  0         0.00635863        9.14823e-06            1749.24         3.4826e-06        5.74308e-15        1.21604e-14           0.220972        7.71205e-11        0.000949431        6.68142e-07        3.39113e-14        1.88692e-15        9.31959e-06          0.0441959        0.000146503        0.000954198        3.09545e-14         8.5051e-06        5.83782e-18            0.73276
9        0.000238624        2.51184e-05        2.62072e-05             101325            1.04335        2.62072e-05            325.341                  0          0.0087313        1.68947e-05            3294.73        5.09898e-06        1.28041e-14        4.65953e-15           0.220379         1.1916e-10         0.00130008        9.18687e-07        6.99866e-14        3.98786e-15        1.27585e-05          0.0440296         0.00021745         0.00128336        6.71913e-14        1.21447e-05        1.39287e-17            0.73276
