# Time 2.5e-05
# eta = 0.002
# length = 0.000977335
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25563e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0                  0                  0       6.42285e-323        1.20788e-20        8.99662e-28        2.25997e-20           0.222598         2.4497e-19        5.14076e-17        5.91599e-20        1.96283e-27        2.80037e-29        2.22016e-19          0.0446421        3.53378e-19        6.23481e-17        1.46222e-27        2.51844e-20        4.23474e-31            0.73276
1         3.7669e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        5.21582e-16        1.83722e-14        1.34593e-08        9.28559e-20        8.48666e-27        1.67396e-19           0.222598        1.83038e-18        3.92569e-16        4.64878e-19        1.97831e-26         3.4031e-28        1.71872e-18          0.0446421         2.7279e-18        4.76029e-16        1.46317e-26         2.0113e-19        4.42443e-30            0.73276
2        6.27817e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        3.97528e-15        1.37016e-13        1.00382e-07        7.77951e-19        8.73539e-26        1.34977e-18           0.222598        1.48898e-17        3.26674e-15        3.97756e-18        2.16313e-25        4.44425e-27        1.44996e-17          0.0446421        2.29491e-17        3.96051e-15         1.5872e-25          1.748e-18        5.01045e-29            0.73276
3        8.78944e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0         3.3082e-14        1.11478e-12        8.16781e-07        6.40467e-18        8.96561e-25        1.06468e-17           0.222598        1.18591e-16        2.66939e-14        3.34674e-17        2.35834e-24        5.80906e-26        1.20262e-16          0.0446421        1.89774e-16        3.23565e-14         1.7141e-24        1.49501e-17        5.66738e-28            0.73276
4        0.000113007        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        2.70291e-13        8.87852e-12        6.50582e-06         5.1641e-17          9.135e-24        8.17945e-17           0.222598        9.20846e-16        2.13452e-13        2.76019e-16        2.55736e-23        7.59404e-25        9.77507e-16          0.0446421        1.53748e-15        2.58672e-13        1.83743e-23        1.25442e-16        6.39035e-27            0.73276
5         0.00013812        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        2.16098e-12        6.89383e-11        5.05235e-05        4.07017e-16        9.19266e-23        6.10153e-16           0.222598        6.95018e-15        1.66677e-12        2.22699e-15        2.75274e-22        9.93126e-24        7.77242e-15          0.0446421        1.21804e-14        2.01936e-12        1.94947e-22        1.03072e-15        7.17195e-26            0.73276
6        0.000163232        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        1.68714e-11        5.20298e-10        0.000381414        3.12903e-15        9.06013e-22        4.40336e-15           0.222598        5.08007e-14          1.268e-11        1.75381e-14        2.93238e-21        1.29922e-22        6.03393e-14          0.0446421        9.41583e-14        1.53579e-11        2.03835e-21        8.27638e-15        7.99498e-25            0.73276
7        0.000188345        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        1.28324e-10        3.80282e-09          0.0027889        2.34045e-14        9.02119e-21        3.06084e-14           0.222598        3.58835e-13        9.37229e-11        1.34457e-13         3.1731e-20        1.70064e-21        4.55557e-13          0.0446421        7.08467e-13         1.1348e-10        2.15932e-20        6.47858e-14        9.03727e-24            0.73276
8        0.000213458        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0         9.4828e-10        2.68603e-08          0.0197135        1.69836e-13        1.14243e-19        2.03814e-13           0.222598        2.44222e-12        6.70917e-10        1.00038e-12        4.08428e-19        2.23209e-20        3.33154e-12          0.0446421         5.1735e-12        8.12067e-10        2.77175e-19        4.92972e-13        1.17992e-22            0.73276
9        0.000238571        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0         6.7866e-09        1.82804e-07           0.134402        1.19158e-12        1.50665e-18        1.29112e-12           0.222598        1.58959e-11        4.63407e-09        7.19603e-12        5.37396e-18        2.92913e-19        2.35494e-11          0.0446421          3.654e-11        5.60679e-09        3.64852e-18        3.63409e-12        1.54905e-21            0.73276
10        0.000263683        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05            300.001                  0        4.68624e-08        1.18982e-06           0.878115        8.05077e-12        1.97539e-17        7.71145e-12           0.222598        9.81748e-11        3.07458e-08        4.98175e-11        7.04695e-17        3.84109e-18        1.60292e-10           0.044642        2.48599e-10        3.71828e-08        4.78491e-17        2.58482e-11        2.03248e-20            0.73276
11        0.000288796        2.51127e-05        2.84184e-05             101325            1.13164        2.84184e-05            300.004                  0        3.10818e-07          7.349e-06            5.46963        5.21296e-11         2.5846e-16        4.29041e-11           0.222598        5.69454e-10        1.94891e-07        3.30043e-10        9.21881e-16        5.02468e-17        1.04577e-09           0.044642        1.62117e-09        2.35572e-07         6.2622e-16        1.76511e-10         2.6641e-19            0.73276
12        0.000313909        2.51127e-05        2.84163e-05             101325            1.13155        2.84163e-05            300.026                  0        1.96947e-06        4.26465e-05            32.3765        3.21595e-10        3.33823e-15        2.18587e-10           0.222596        3.06037e-09        1.17247e-06         2.0775e-09        1.19622e-14        6.52357e-16        6.50076e-09          0.0446415        1.00718e-08        1.41635e-06         8.1355e-15        1.15013e-09        3.48138e-18            0.73276
13        0.000339021        2.51127e-05        2.84047e-05             101325            1.13109        2.84047e-05            300.149                  0        1.18432e-05        0.000229681            183.169        1.87633e-09        4.17367e-14         9.9368e-10           0.222586        1.49472e-08        6.63871e-06        1.23091e-08         1.5165e-13        8.29515e-15        3.82106e-08          0.0446391        5.91548e-08        8.01397e-06        1.03441e-13        7.09513e-09        4.57277e-17            0.73276
14        0.000364134        2.51127e-05        2.83451e-05             101325            1.12872        2.83451e-05             300.78                  0        6.70262e-05         0.00113329            1023.04        1.02524e-08         4.9351e-13        3.85996e-09           0.222536        6.43841e-08        3.49931e-05        6.77655e-08        1.82301e-12        1.00221e-13        2.10235e-07          0.0446262        3.25105e-07        4.22073e-05         1.2547e-12        4.10096e-08        5.81346e-16            0.73276
15        0.000389247        2.51127e-05        2.80695e-05             101325            1.11774        2.80695e-05            303.733                  0        0.000353161         0.00512095            6136.81        5.16877e-08        5.16925e-12        1.18235e-08           0.222298        2.32125e-07        0.000168988        3.39671e-07        1.93949e-11        1.08051e-12        1.06675e-06          0.0445657        1.64647e-06         0.00020363        1.36574e-11        2.18614e-07        7.10242e-15            0.73276
