# Time 0.0001
# eta = 0.002
# length = 0.000946125
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25567e-05        2.51134e-05        2.84196e-05             101325            1.13165        2.84196e-05                300                  0                  0                  0       5.11713e-310        1.93226e-14                  0        5.88115e-15           0.222598        2.99191e-14        6.16384e-11        1.15855e-13                  0                  0        4.46982e-13          0.0446421         6.0287e-13        7.41956e-11                  0        8.04453e-14                  0            0.73276
1        3.76701e-05        2.51134e-05        2.84196e-05             101325            1.13165        2.84196e-05                300                  0        6.25624e-10          2.254e-09         0.00165152        7.32666e-14                  0         1.9378e-14           0.222598        1.00958e-13        2.29546e-10        4.33347e-13                  0                  0        1.67114e-12          0.0446421        2.28272e-12        2.76246e-10                  0        3.09738e-13                  0            0.73276
2        6.27835e-05        2.51134e-05        2.84196e-05             101325            1.13165        2.84196e-05                300                  0        2.31788e-09        7.56362e-09         0.00554214        3.18388e-13        1.62425e-22        7.30464e-14           0.222598        3.90616e-13         9.8004e-10        1.85453e-12        4.13494e-22        2.16126e-23        7.16371e-12          0.0446421        9.90216e-12        1.17917e-09        2.58899e-22        1.36447e-12        4.44718e-26            0.73276
3         8.7897e-05        2.51134e-05        2.84196e-05             101325            1.13165        2.84196e-05                300                  0        9.90148e-09         2.9286e-08          0.0214605        1.35363e-12        3.12314e-21        2.66208e-13           0.222598        1.46867e-12         4.0898e-09        7.74213e-12        8.86213e-21        4.61548e-22        3.00272e-11          0.0446421        4.20029e-11        4.91964e-09        5.51279e-21         5.8767e-12        9.99732e-25            0.73276
4         0.00011301        2.51134e-05        2.84196e-05             101325            1.13165        2.84196e-05                300                  0        4.13102e-08        1.10096e-07          0.0806915        5.56607e-12         3.4712e-20        9.21518e-13           0.222598         5.2693e-12        1.64821e-08        3.11446e-11        1.00515e-19        5.23027e-21        1.21627e-10          0.0446421        1.72216e-10        1.98215e-08        6.26204e-20        2.44699e-11        1.13382e-23            0.73276
5        0.000138124        2.51134e-05        2.84195e-05             101325            1.13165        2.84195e-05            300.001                  0        1.66432e-07         3.9492e-07           0.289562        2.20778e-11        3.62202e-19        3.00935e-12           0.222598        1.79445e-11         6.3961e-08        1.20324e-10        1.07446e-18         5.5882e-20        4.74757e-10           0.044642        6.80658e-10        7.68999e-08          6.706e-19        9.82426e-11        1.21226e-22            0.73276
6        0.000163237        2.51134e-05        2.84191e-05             101325            1.13163        2.84191e-05            300.005                  0        6.45655e-07        1.34464e-06           0.987073        8.42712e-11        3.48907e-18        9.20054e-12           0.222598        5.76536e-11         2.3837e-07        4.45003e-10        1.06775e-17        5.57807e-19        1.78128e-09           0.044642        2.58686e-09        2.86509e-07        6.67156e-18        3.79375e-10        1.21092e-21            0.73276
7        0.000188351        2.51134e-05        2.84179e-05             101325            1.13158        2.84179e-05            300.019                  0        2.40537e-06        4.32021e-06            3.18262        3.08738e-10        3.14339e-17         2.6077e-11           0.222597        1.73401e-10        8.50637e-07         1.5698e-09        9.91896e-17        5.12816e-18        6.40617e-09          0.0446417        9.42843e-09        1.02211e-06        6.22863e-17        1.40531e-09        1.11666e-20            0.73276
8        0.000213464        2.51134e-05        2.84137e-05             101325            1.13141        2.84137e-05            300.063                  0        8.58035e-06        1.30036e-05            9.68264        1.08253e-09        2.51304e-16        6.76124e-11           0.222593        4.83401e-10        2.89709e-06        5.25999e-09        8.25566e-16        4.27132e-17        2.20142e-08          0.0446407        3.28586e-08        3.47988e-06        5.20164e-16        4.97886e-09        9.33556e-20            0.73276
9        0.000238577        2.51134e-05        2.84003e-05             101325            1.13088        2.84003e-05            300.204                  0        2.92104e-05        3.63726e-05            27.9318        3.62105e-09        1.76614e-15        1.57364e-10           0.222582        1.23318e-09        9.38164e-06        1.66601e-08        6.10061e-15        3.16097e-16        7.20249e-08          0.0446378        1.09139e-07        1.12645e-05        3.86188e-15        1.68152e-08        6.96127e-19            0.73276
