# Time 0.000935
# eta = 0.002
# length = -8.26128e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82781e-05             101325            1.12579        2.82781e-05            301.559                  0                  0                  0       5.11713e-310        1.92572e-07        2.99466e-17          9.099e-14           0.222464        4.78991e-12        7.71355e-05         5.7311e-08        1.86564e-16        9.71299e-18        7.47096e-07          0.0446062        7.50124e-06        8.35773e-05        1.44108e-16         5.4147e-07        2.16666e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82248e-05             101325            1.12367        2.82248e-05            302.129                  0        0.000764034        4.32504e-07            26.7062        2.72578e-07        5.27327e-17        1.01875e-13           0.222415        6.57895e-12        0.000105518        7.78098e-08         3.3612e-16        1.75385e-17        1.02328e-06           0.044593        1.07008e-05        0.000113726        2.61863e-16        7.56239e-07        3.95225e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81539e-05             101325            1.12085        2.81539e-05            302.889                  0           0.001003        5.97089e-07            45.4124        3.92693e-07        9.58658e-17        9.58632e-14           0.222349        9.03154e-12        0.000143687        1.04638e-07        6.29944e-16        3.29741e-17        1.39618e-06          0.0445751        1.56093e-05        0.000153438        4.97519e-16        1.06601e-06        7.54516e-20            0.73276
3        8.79144e-05        2.51184e-05        2.80524e-05             101325            1.11681        2.80524e-05            303.982                  0         0.00136104        8.73595e-07            82.5692        5.81221e-07        1.82015e-16        7.91344e-14           0.222254        1.26675e-11        0.000198991          1.428e-07        1.22285e-15        6.42988e-17        1.93761e-06          0.0445492        2.34328e-05        0.000209997        9.82883e-16        1.53839e-06        1.50366e-19            0.73276
4        0.000113033        2.51184e-05        2.79106e-05             101325            1.11116        2.79106e-05            305.525                  0          0.0018746         1.3334e-06            154.924        8.68796e-07        3.57399e-16        5.72655e-14            0.22212        1.80032e-11        0.000277488        1.96211e-07        2.41426e-15        1.27742e-16        2.70674e-06          0.0445123        3.55347e-05        0.000288902        1.98201e-15        2.24032e-06        3.07939e-19            0.73276
5        0.000138151        2.51184e-05        2.77162e-05             101325            1.10342        2.77162e-05            307.664                  0         0.00259685        2.11195e-06            294.579        1.29833e-06        7.19451e-16        3.62086e-14           0.221933        2.58332e-11        0.000387039        2.70054e-07        4.79665e-15        2.55966e-16        3.77984e-06          0.0444607        5.38549e-05        0.000397047        4.03789e-15         3.2629e-06        6.43246e-19            0.73276
6         0.00016327        2.51184e-05        2.74552e-05             101325            1.09303        2.74552e-05            310.582                  0         0.00359536         3.4628e-06            560.511         1.9285e-06        1.47583e-15        1.99419e-14           0.221677        3.74288e-11        0.000537604         3.7117e-07        9.54543e-15        5.15198e-16        5.25274e-06          0.0443896        8.10859e-05        0.000542845        8.27802e-15         4.7271e-06        1.36923e-18            0.73276
7        0.000188388        2.51184e-05        2.71119e-05             101325            1.07937        2.71119e-05            314.506                  0         0.00495429        5.87331e-06            1058.47        2.83758e-06        3.07946e-15         9.5539e-15           0.221331        5.49151e-11        0.000741574        5.08677e-07        1.90187e-14        1.04186e-15        7.24347e-06          0.0442931        0.000120876        0.000736347        1.70874e-14        6.79001e-06        2.98158e-18            0.73276
8        0.000213506        2.51184e-05          2.667e-05             101325            1.06177          2.667e-05            319.706                  0         0.00677644        1.03072e-05            1973.74        4.12733e-06        6.55131e-15        4.04518e-15           0.220871        8.19937e-11         0.00101403        6.94888e-07        3.80359e-14        2.12364e-15         9.8941e-06          0.0441638        0.000178038        0.000989271        3.56439e-14         9.6504e-06        6.68938e-18            0.73276
9        0.000238625        2.51184e-05        2.61139e-05             101325            1.03963        2.61139e-05            326.496                  0         0.00918468        1.87307e-05            3624.08        5.92598e-06        1.42815e-14        1.68591e-15           0.220267        1.25304e-10          0.0013729        9.46676e-07        7.66532e-14        4.38262e-15        1.33715e-05          0.0439931        0.000258724         0.00131493        7.55184e-14        1.35526e-05        1.55941e-17            0.73276
10        0.000263743        2.51184e-05        2.54314e-05             101325            1.01246        2.54314e-05            335.233                  0          0.0123223        3.52797e-05               6544         8.3897e-06        3.20601e-14        1.12345e-15           0.219486        1.96998e-10         0.00183888        1.28743e-06        1.56245e-13        9.19495e-15        1.78662e-05          0.0437709        0.000370538           0.001728        1.63288e-13        1.87871e-05        3.80595e-17            0.73276
11        0.000288862        2.51184e-05        2.46158e-05             101325           0.979992        2.46158e-05            346.305                  0          0.0163516        6.88936e-05            11617.9        1.17014e-05        7.43456e-14        1.97313e-15            0.21849        3.19589e-10         0.00243511        1.74981e-06        3.22804e-13        1.96546e-14        2.35898e-05          0.0434859        0.000522518         0.00224415        3.61381e-13        2.56866e-05        9.76891e-17            0.73276
12         0.00031398        2.51184e-05        2.36685e-05             101325           0.942276        2.36685e-05            360.118                  0          0.0214511        0.000139312            20289.1        1.60663e-05        1.78013e-13        5.66743e-15           0.217239        5.34876e-10         0.00318654        2.37936e-06        6.75584e-13        4.27602e-14        3.07695e-05          0.0431259        0.000724947         0.00287952        8.18574e-13        3.46163e-05        2.63597e-16            0.73276
13        0.000339098        2.51184e-05        2.26001e-05             101325           0.899741        2.26001e-05            377.076                  0            0.02781        0.000290667            34887.6        2.17037e-05        4.38273e-13        1.92252e-14           0.215693         9.1982e-10         0.00411902        3.23908e-06        1.42709e-12        9.42501e-14        3.96422e-05          0.0426783        0.000988989         0.00365008        1.89109e-12        4.59591e-05        7.43226e-16            0.73276
14        0.000364217        2.51184e-05        2.14309e-05             101325           0.853194        2.14309e-05             397.56                  0          0.0356213        0.000621765            59146.1        2.88365e-05        1.10166e-12        7.22717e-14            0.21381        1.61337e-09         0.00525816        4.41483e-06        3.02394e-12        2.08861e-13        5.04477e-05          0.0421304         0.00132616         0.00457103        4.42751e-12        6.00963e-05        2.16617e-15            0.73276
15        0.000389335        2.51184e-05        2.01888e-05             101325           0.803745        2.01888e-05            421.902                  0          0.0450738         0.00135155            99016.3        3.76792e-05        2.80735e-12        2.92473e-13           0.211553        2.85839e-09         0.00662822        6.02123e-06        6.37822e-12        4.60898e-13        6.34238e-05          0.0414703         0.00174772         0.00565625         1.0421e-11        7.73885e-05        6.44109e-15            0.73276
16        0.000414454        2.51184e-05        1.89062e-05             101325           0.752683        1.89062e-05            450.372                  0          0.0563445         0.00295406             163979        4.84273e-05        7.22353e-12        1.23896e-12           0.208886        5.06174e-09         0.00825121        8.20779e-06         1.3289e-11        1.00297e-12        7.88035e-05          0.0406871         0.00226413         0.00691798        2.44638e-11         9.8158e-05        1.93167e-14            0.73276
17        0.000439572        2.51184e-05        1.76159e-05             101325           0.701313        1.76159e-05            483.165                  0          0.0695933         0.00642078             269174        6.12509e-05        1.87956e-11        5.35873e-12           0.205779        8.87453e-09          0.0101464        1.11648e-05        2.71926e-11        2.13544e-12        9.68175e-05          0.0397713         0.00288466         0.00836674        5.69482e-11        0.000122677        5.81216e-14            0.73276
18         0.00046469        2.51184e-05        1.63476e-05             101325           0.650821        1.63476e-05            520.401                  0          0.0849598          0.0137391             438956        7.62911e-05        4.98322e-11        2.32233e-11           0.202206         1.5305e-08            0.01233        1.51283e-05        5.45729e-11        4.43283e-12          0.0001177          0.0387147         0.00361715          0.0100115        1.31252e-10        0.000151165        1.76323e-13            0.73276
19        0.000489809        2.51184e-05        1.51256e-05             101325           0.602171        1.51256e-05            562.134                  0           0.102564          0.0287306             713166        9.36622e-05        1.35986e-10        9.95147e-11           0.198146        2.59349e-08          0.0148159        2.03844e-05        1.08137e-10        9.00904e-12        0.000141698          0.0375105         0.00446809            0.01186        3.00901e-10        0.000183782        5.47439e-13            0.73276
20        0.000514927        2.51184e-05        1.39674e-05             101325           0.556062        1.39674e-05            608.362                  0           0.122509          0.0585871        1.15957e+06        0.000113456        3.84282e-10        4.17499e-10           0.193579         4.3527e-08          0.0176158        2.72701e-05        2.15814e-10        1.82232e-11        0.000169088          0.0361527         0.00544274          0.0139191        6.94513e-10        0.000220636        1.76888e-12            0.73276
