# Time 0.00062
# eta = 0.002
# length = 0.000349687
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25591e-05        2.51182e-05        2.83683e-05             101325             1.1294        2.83683e-05            300.599                  0                  0                  0         1.0001e-22         3.4908e-08        3.50866e-17        1.79454e-12           0.222548        1.74944e-12        2.87546e-05        2.55843e-08        2.44322e-17        1.26677e-18        2.65072e-07          0.0446289        1.14306e-06        3.34181e-05        1.72529e-17         1.3009e-07        2.77337e-21            0.73276
1        3.76772e-05        2.51182e-05        2.83436e-05             101325            1.12841        2.83436e-05            300.862                  0        0.000295071        1.43623e-07            4.57007        5.28678e-08         5.7999e-17        2.09686e-12           0.222525        2.53974e-12        4.14218e-05        3.63057e-08        4.96997e-17        2.57971e-18        3.83703e-07          0.0446231        1.75135e-06        4.79973e-05        3.53284e-17        1.93433e-07        5.67801e-21            0.73276
2        6.27954e-05        2.51182e-05        2.83044e-05             101325            1.12685        2.83044e-05            301.277                  0        0.000409729        2.05721e-07            8.47772        8.48692e-08         9.3292e-17        2.13939e-12            0.22249        3.82691e-12        6.15689e-05        5.27258e-08        1.12919e-16        5.87186e-18        5.74657e-07          0.0446138        2.86039e-06        7.09927e-05        8.11123e-17        3.01977e-07        1.30412e-20            0.73276
3        8.79136e-05        2.51182e-05        2.82416e-05             101325            1.12435        2.82416e-05            301.947                  0        0.000608821        3.22279e-07            17.9733        1.41442e-07         1.4722e-16        1.97026e-12           0.222433        5.96128e-12        9.41517e-05        7.86082e-08        2.71196e-16        1.41462e-17        8.86198e-07          0.0445987        4.85765e-06        0.000107904        1.97422e-16        4.87926e-07        3.18633e-20            0.73276
4        0.000113032        2.51182e-05        2.81449e-05             101325             1.1205        2.81449e-05            302.984                  0        0.000928839        5.31674e-07            40.4018        2.37692e-07        2.31657e-16        1.62566e-12           0.222344        9.39391e-12        0.000144793        1.17953e-07        6.59696e-16        3.45672e-17        1.37447e-06          0.0445753        8.32122e-06        0.000164783        4.88216e-16        7.94174e-07        7.95391e-20            0.73276
5         0.00013815        2.51182e-05        2.80008e-05             101325            1.11476        2.80008e-05            304.542                  0         0.00142345        9.09731e-07            92.3292        3.97456e-07        3.82102e-16        1.18778e-12           0.222211        1.48333e-11        0.000221263        1.76231e-07        1.59209e-15        8.39774e-17        2.11784e-06          0.0445399        1.41861e-05        0.000249805        1.20257e-15        1.28539e-06        1.99427e-19            0.73276
6        0.000163268        2.51182e-05        2.77921e-05             101325            1.10645        2.77921e-05            306.827                  0          0.0021658        1.60779e-06            209.389        6.57345e-07         7.0148e-16        7.59013e-13           0.222015        2.34253e-11        0.000333972        2.60808e-07        3.78262e-15        2.01409e-16        3.22231e-06          0.0444876        2.39248e-05        0.000373622        2.93114e-15        2.05636e-06        5.00609e-19            0.73276
7        0.000188386        2.51182e-05        2.74985e-05             101325            1.09476        2.74985e-05            310.099                  0         0.00325249         2.9382e-06            465.115        1.07204e-06        1.45983e-15        4.18573e-13           0.221733         3.7087e-11        0.000496444        3.81532e-07        8.83743e-15        4.76788e-16        4.82653e-06          0.0444121        3.97926e-05        0.000549603        7.07139e-15        3.24204e-06        1.26372e-18            0.73276
8        0.000213504        2.51182e-05        2.70975e-05             101325             1.0788        2.70975e-05            314.683                  0         0.00480685        5.56279e-06            1004.97        1.72067e-06        3.33538e-15        1.97443e-13           0.221336        5.91877e-11        0.000725666        5.51559e-07        2.03661e-14        1.11853e-15        7.10552e-06          0.0443051        6.51385e-05         0.00079383        1.69641e-14        5.02846e-06        3.23787e-18            0.73276
9        0.000238623        2.51182e-05        2.65668e-05             101325            1.05767        2.65668e-05             320.96                  0         0.00698054        1.09256e-05            2104.82        2.71371e-06        8.03889e-15        7.94275e-14            0.22079        9.58867e-11          0.0010422         7.8858e-07        4.65306e-14         2.6159e-15        1.02714e-05           0.044157        0.000104759         0.00112475        4.07383e-14        7.66289e-06        8.51646e-18            0.73276
10        0.000263741        2.51182e-05        2.58879e-05             101325            1.03064        2.58879e-05            329.362                  0         0.00995252        2.22632e-05             4266.9        4.19911e-06        2.00242e-14        2.77826e-14           0.220055        1.58822e-10         0.00146997        1.11668e-06        1.05978e-13        6.13669e-15        1.45703e-05          0.0439562        0.000165245         0.00156241        9.86128e-14        1.14604e-05        2.32494e-17            0.73276
11        0.000288859        2.51182e-05        2.50503e-05             101325           0.997298        2.50503e-05            340.354                  0          0.0139245        4.70254e-05            8371.53        6.36583e-06        5.12407e-14        9.82652e-15           0.219087        2.70345e-10         0.00203554        1.56904e-06        2.41597e-13         1.4501e-14        2.02738e-05          0.0436898        0.000255238         0.00212728        2.41833e-13        1.68038e-05        6.63561e-17            0.73276
12        0.000313977        2.51182e-05        2.40552e-05             101325           0.957683        2.40552e-05            354.401                  0          0.0191128        0.000102707            15911.6        9.44267e-06        1.34352e-13         7.7315e-15           0.217841        4.73567e-10          0.0027671        2.19177e-06         5.5185e-13        3.45341e-14        2.76664e-05          0.0433441        0.000385483         0.00283886        6.01691e-13         2.4134e-05        1.98189e-16            0.73276
13        0.000339095        2.51182e-05        2.29177e-05             101325           0.912397        2.29177e-05            371.945                  0          0.0257365        0.000230837            29353.2        1.36909e-05        3.59033e-13        2.04111e-14           0.216272        8.50808e-10         0.00369298        3.04879e-06        1.25966e-12        8.25601e-14        3.70301e-05          0.0429049        0.000568585         0.00371427        1.51436e-12        3.39294e-05        6.15353e-16            0.73276
14        0.000364213        2.51182e-05        2.16659e-05             101325           0.862559        2.16659e-05            393.369                  0          0.0340051        0.000529808            52698.1        1.93906e-05        9.69333e-13        7.71008e-14           0.214336        1.55521e-09         0.00484021        4.22766e-06        2.85598e-12        1.96551e-13        4.86307e-05          0.0423588        0.000818448          0.0047672        3.82907e-12         4.6677e-05        1.96024e-15            0.73276
15        0.000389332        2.51182e-05        2.03372e-05             101325           0.809659        2.03372e-05            418.977                  0          0.0441067         0.00122872            92378.8        2.68232e-05        2.62174e-12        3.17696e-13           0.211998        2.86058e-09         0.00623325        5.84603e-06        6.38067e-12        4.61178e-13        6.27081e-05          0.0416934         0.00114946         0.00600751        9.63998e-12        6.28401e-05         6.3055e-15            0.73276
16         0.00041445        2.51182e-05        1.89728e-05             101325           0.755341        1.89728e-05            448.978                  0          0.0562003         0.00284439             158714        3.62537e-05        7.06927e-12        1.36394e-12           0.209225        5.23138e-09         0.00789313          8.058e-06        1.39359e-11        1.05538e-12        7.94746e-05          0.0408981         0.00157562         0.00744141        2.39546e-11        8.28296e-05        2.02014e-14            0.73276
17        0.000439568        2.51182e-05        1.76122e-05             101325           0.701173        1.76122e-05            483.491                  0          0.0704131         0.00649066             268306        4.79164e-05        1.90572e-11        5.96113e-12           0.205992        9.41185e-09         0.00983728        1.10602e-05        2.95876e-11        2.33677e-12        9.91223e-05          0.0399638         0.00210975         0.00907229         5.8404e-11        0.000106984        6.40598e-14            0.73276
18        0.000464686        2.51182e-05        1.62886e-05             101325           0.648478        1.62886e-05            522.554                  0          0.0868434           0.014441             448058        6.20077e-05        5.19278e-11        2.60793e-11           0.202277         1.6544e-08          0.0120798        1.50967e-05        6.10301e-11        4.99174e-12        0.000121836          0.0388832           0.002763          0.0109018        1.39593e-10        0.000135563        2.02107e-13            0.73276
19        0.000489804        2.51182e-05        1.50268e-05             101325           0.598246        1.50268e-05            566.139                  0           0.105567          0.0310953             742228        7.86841e-05        1.44943e-10        1.12764e-10           0.198066        2.83948e-08          0.0146322         2.0463e-05        1.23307e-10        1.03457e-11        0.000147811          0.0376504         0.00354468           0.012931        3.29056e-10        0.000168741        6.44655e-13            0.73276
20        0.000514922        2.51182e-05        1.38431e-05             101325           0.551121        1.38431e-05            614.178                  0           0.126645          0.0647085         1.2264e+06        9.80669e-05        4.17613e-10        4.76844e-10           0.193342        4.80263e-08          0.0175042        2.75067e-05        2.49444e-10        2.11923e-11        0.000177274          0.0362602         0.00446231          0.0151611        7.75519e-10        0.000206621        2.11705e-12            0.73276
21        0.000540041        2.51182e-05        1.27461e-05             101325           0.507447        1.27461e-05            666.576                  0           0.150133            0.13124        2.04041e+06        0.000120248        1.23601e-09        1.95164e-09           0.188095        8.20416e-08          0.0207042        3.66226e-05        5.25196e-10        4.44245e-11        0.000210504          0.0347082         0.00552185           0.017594        1.86268e-09         0.00024923        7.20133e-12            0.73276
22        0.000565159        2.51182e-05        1.17385e-05             101325           0.467333        1.17385e-05            723.224                  0           0.176083           0.265769        3.47723e+06        0.000145297        3.69789e-09        7.64811e-09           0.182311        1.47846e-07          0.0242399        4.82365e-05         1.2042e-09        9.96484e-11        0.000247856          0.0329903         0.00672792          0.0202327        4.64014e-09        0.000296525        2.50371e-11            0.73276
23        0.000590277        2.51182e-05        1.08189e-05             101325            0.43072        1.08189e-05             784.01                  0            0.20455           0.561455        6.23303e+06        0.000173268        1.09605e-08        2.84016e-08           0.175979        2.95524e-07          0.0281182        6.27627e-05        3.07153e-09        2.46141e-10          0.0002898          0.0311028           0.008084          0.0230809         1.2057e-08        0.000348391        8.67589e-11            0.73276
24        0.000615395        2.51182e-05        9.98307e-06             101325           0.397444        9.98307e-06            848.819                  0           0.235589            1.30138        1.20936e+07        0.000204199        3.16374e-08         9.9117e-08           0.169091        6.68817e-07           0.032345        8.05148e-05        8.50993e-09        6.61174e-10        0.000336981          0.0290422          0.0095924          0.0261423        3.23033e-08        0.000404631        2.92403e-10            0.73276
25        0.000640513        2.51182e-05        9.22553e-06             101325           0.367285        9.22553e-06            917.531                  0           0.269249            3.37266        2.57133e+07        0.000238117        8.79836e-08        3.23453e-07           0.161639        1.66211e-06          0.0369236        0.000101535        2.43737e-08        1.84899e-09         0.00039028          0.0268062          0.0112539          0.0294202        8.71555e-08        0.000464944        9.41985e-10            0.73276
26        0.000665631        2.51182e-05        8.54013e-06             101325           0.339998        8.54013e-06            990.004                  0           0.305565             9.4463         5.8923e+07        0.000275022        2.34656e-07        9.85839e-07           0.153624        4.29401e-06          0.0418526        0.000125297        6.90509e-08         5.1491e-09        0.000450797          0.0243942          0.0130671          0.0329159        2.30815e-07        0.000528864        2.87059e-09            0.73276
27         0.00069075        2.51182e-05        7.92085e-06             101325           0.315343        7.92085e-06            1066.05                  0           0.344535            26.9929        1.40405e+08        0.000314859        5.99491e-07        2.81113e-06           0.145061         1.1026e-05          0.0471214        0.000150248        1.88095e-07         1.3851e-08        0.000519421          0.0218096          0.0150264          0.0366266        5.87514e-07        0.000595592        8.22361e-09            0.73276
