# Time 0.00093
# eta = 0.002
# length = -7.56672e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82795e-05             101325            1.12585        2.82795e-05            301.545                  0                  0                  0        9.17312e+06        1.89008e-07        2.96648e-17        9.65691e-14           0.222465        4.74245e-12        7.63815e-05        5.68752e-08        1.82873e-16        9.52021e-18        7.39563e-07          0.0446066        7.34723e-06        8.28713e-05        1.41063e-16        5.33322e-07        2.12305e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82265e-05             101325            1.12374        2.82265e-05             302.11                  0        0.000757081        4.27606e-07            26.2461        2.67726e-07        5.21912e-17        1.08172e-13           0.222417        6.51695e-12        0.000104532        7.72474e-08         3.2982e-16        1.72084e-17        1.01345e-06          0.0445935        1.04895e-05        0.000112816        2.56599e-16        7.45312e-07        3.87649e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81561e-05             101325            1.12093        2.81561e-05            302.865                  0        0.000994342        5.90467e-07            44.6671        3.86167e-07        9.47889e-17        1.01873e-13           0.222351        8.95416e-12        0.000142454        1.03954e-07        6.19235e-16        3.24106e-17        1.38395e-06          0.0445757        1.53209e-05        0.000152333         4.8838e-16         1.0517e-06        7.41297e-20            0.73276
3        8.79144e-05        2.51184e-05        2.80551e-05             101325            1.11691        2.80551e-05            303.954                  0         0.00135036         8.6441e-07            81.3349        5.72347e-07        1.79874e-16        8.41857e-14           0.222257        1.25718e-11        0.000197464        1.41985e-07        1.20456e-15        6.33302e-17        1.92259e-06          0.0445499        2.30339e-05        0.000208688        9.66823e-16        1.51958e-06        1.48023e-19            0.73276
4        0.000113033        2.51184e-05        2.79137e-05             101325            1.11128        2.79137e-05            305.491                  0         0.00186166        1.32039e-06            152.885        8.56722e-07        3.53252e-16         6.0995e-14           0.222123        1.78858e-11        0.000275621        1.95261e-07        2.38317e-15        1.26081e-16        2.68859e-06          0.0445132        3.49818e-05        0.000287391         1.9537e-15        2.21566e-06        3.03744e-19            0.73276
5        0.000138151        2.51184e-05        2.77199e-05             101325            1.10357        2.77199e-05            307.623                  0         0.00258144        2.09308e-06            291.252        1.28201e-06        7.11679e-16        3.86157e-14           0.221937        2.56898e-11        0.000384786        2.68971e-07        4.74439e-15         2.5314e-16         3.7583e-06          0.0444618        5.30929e-05        0.000395355        3.98814e-15        3.23083e-06        6.35679e-19            0.73276
6         0.00016327        2.51184e-05        2.74594e-05             101325             1.0932        2.74594e-05            310.535                  0         0.00357738        3.43481e-06            555.199        1.90667e-06        1.46164e-15        2.12932e-14           0.221681        3.72537e-11        0.000534926        3.69964e-07        9.45872e-15        5.10434e-16        5.22775e-06          0.0443909        8.00475e-05        0.000541019        8.19089e-15        4.68589e-06        1.35544e-18            0.73276
7        0.000188388        2.51184e-05        2.71165e-05             101325            1.07955        2.71165e-05            314.453                  0         0.00493377        5.83094e-06            1050.23        2.80884e-06        3.05394e-15          1.021e-14           0.221336        5.47003e-11        0.000738446        5.07366e-07        1.88768e-14         1.0339e-15        7.21521e-06          0.0442946        0.000119482        0.000734465        1.69351e-14        6.73787e-06        2.95608e-18            0.73276
8        0.000213506        2.51184e-05        2.66749e-05             101325            1.06197        2.66749e-05            319.647                  0         0.00675364        1.02418e-05            1961.38        4.09015e-06        6.50552e-15        4.32003e-15           0.220876        8.17274e-11         0.00101045          6.935e-07        3.78064e-14        2.11044e-15        9.86311e-06          0.0441656        0.000176199        0.000987449        3.53775e-14        9.58561e-06        6.64124e-18            0.73276
9        0.000238625        2.51184e-05        2.61189e-05             101325            1.03983        2.61189e-05            326.433                  0         0.00916009        1.86281e-05            3606.25        5.87881e-06        1.41988e-14        1.78526e-15           0.220273        1.24969e-10         0.00136888        9.45245e-07        7.62868e-14        4.36087e-15        1.33387e-05          0.0439951        0.000256345         0.00131332        7.50508e-14        1.34737e-05         1.5501e-17            0.73276
10        0.000263743        2.51184e-05        2.54364e-05             101325            1.01266        2.54364e-05            335.168                  0          0.0122967        3.51162e-05            6519.43        8.33111e-06        3.19093e-14        1.15411e-15           0.219492        1.96574e-10         0.00183446          1.286e-06         1.5567e-13        9.15954e-15        1.78332e-05          0.0437731        0.000367524          0.0017268        1.62465e-13        1.86932e-05        3.78752e-17            0.73276
11        0.000288862        2.51184e-05        2.46205e-05             101325           0.980179        2.46205e-05             346.24                  0          0.0163261         6.8631e-05            11585.7        1.16303e-05        7.40697e-14        1.98045e-15           0.218497        3.19055e-10         0.00243037        1.74842e-06         3.2193e-13        1.95984e-14        2.35583e-05          0.0434883        0.000518782         0.00224358        3.59936e-13        2.55773e-05        9.73199e-17            0.73276
12         0.00031398        2.51184e-05        2.36726e-05             101325           0.942442        2.36726e-05            360.056                  0          0.0214271        0.000138891            20249.6        1.59819e-05        1.77512e-13        5.66839e-15           0.217246        5.34227e-10         0.00318161        2.37807e-06        6.74335e-13        4.26761e-14         3.0742e-05          0.0431285        0.000720419         0.00287981        8.16079e-13        3.44923e-05        2.62866e-16            0.73276
13        0.000339098        2.51184e-05        2.26035e-05             101325           0.899878        2.26035e-05             377.02                  0          0.0277892        0.000290008              34843        2.16059e-05        4.37395e-13        1.92315e-14             0.2157        9.19108e-10         0.00411403        3.23797e-06        1.42554e-12          9.414e-14        3.96212e-05           0.042681        0.000983625         0.00365146        1.88696e-12         4.5822e-05        7.41875e-16            0.73276
14        0.000364217        2.51184e-05        2.14335e-05             101325           0.853297        2.14335e-05            397.513                  0          0.0356052        0.000620795              59102        2.87258e-05        1.10024e-12        7.23242e-14           0.213816        1.61279e-09         0.00525326        4.41399e-06        3.02265e-12        2.08764e-13        5.04361e-05          0.0421331         0.00131994         0.00457372        4.42129e-12        5.99488e-05        2.16414e-15            0.73276
15        0.000389335        2.51184e-05        2.01905e-05             101325           0.803813        2.01905e-05            421.868                  0          0.0450642         0.00135031            98984.3        3.75567e-05        2.80538e-12        2.92777e-13           0.211558        2.85845e-09         0.00662358        6.02082e-06        6.37908e-12         4.6096e-13        6.34242e-05          0.0414729         0.00174068         0.00566043        1.04135e-11         7.7234e-05         6.4401e-15            0.73276
16        0.000414454        2.51184e-05         1.8907e-05             101325           0.752717         1.8907e-05            450.354                  0           0.056343         0.00295306             163980        4.82949e-05        7.22195e-12        1.24055e-12            0.20889         5.0635e-09           0.008247        8.20803e-06         1.3297e-11         1.0036e-12        7.88185e-05          0.0406895         0.00225633         0.00692378        2.44603e-11        9.80006e-05        1.93267e-14            0.73276
17        0.000439572        2.51184e-05         1.7616e-05             101325           0.701318         1.7616e-05            483.164                  0          0.0696012         0.00642176             269245        6.11107e-05        1.87988e-11        5.36658e-12           0.205782        8.87999e-09          0.0101427         1.1166e-05        2.72188e-11        2.13762e-12        9.68491e-05          0.0397735         0.00287617         0.00837422        5.69675e-11        0.000122522        5.81839e-14            0.73276
18         0.00046469        2.51184e-05        1.63471e-05             101325           0.650802        1.63471e-05             520.42                  0           0.084978          0.0137467             439163        7.61459e-05        4.98571e-11        2.32611e-11           0.202207        1.53176e-08          0.0123271        1.51309e-05        5.46407e-11        4.43864e-12         0.00011775          0.0387166         0.00360809          0.0100207        1.31347e-10        0.000151015        1.76591e-13            0.73276
19        0.000489809        2.51184e-05        1.51246e-05             101325           0.602133        1.51246e-05            562.173                  0           0.102593          0.0287553             713621        9.35149e-05        1.36094e-10        9.96909e-11           0.198145        2.59601e-08          0.0148138         2.0389e-05        1.08294e-10        9.02278e-12        0.000141768           0.037512         0.00445859          0.0118708        3.01214e-10        0.000183643        5.48464e-13            0.73276
