# Time 0.000825
# eta = 0.002
# length = 6.97028e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51183e-05        2.83091e-05             101325            1.12703        2.83091e-05             301.23                  0                  0                  0                  0        1.21282e-07        2.70981e-17        3.09547e-13           0.222493        3.71594e-12        6.01772e-05        4.70614e-08        1.12087e-16        5.82703e-18        5.77006e-07          0.0446142        4.49146e-06        6.70701e-05        8.39242e-17        3.71238e-07        1.29139e-20            0.73276
1        3.76775e-05        2.51183e-05         2.8265e-05             101325            1.12527         2.8265e-05            301.699                  0        0.000604683        3.24749e-07            17.1347        1.74789e-07        4.61004e-17        3.50542e-13           0.222453        5.17031e-12        8.32662e-05        6.45343e-08        2.07664e-16        1.08167e-17        8.00365e-07          0.0446035        6.53482e-06        9.23652e-05        1.56783e-16        5.26592e-07        2.41788e-20            0.73276
2        6.27959e-05        2.51183e-05        2.82038e-05             101325            1.12284        2.82038e-05            302.353                  0        0.000803775         4.5148e-07             29.767        2.59412e-07        7.97705e-17        3.36707e-13           0.222397         7.2597e-12        0.000115702        8.83633e-08         4.0758e-16        2.12923e-17        1.11654e-06          0.0445884         9.8432e-06          0.0001273        3.11828e-16        7.62036e-07        4.82354e-20            0.73276
3        8.79142e-05        2.51183e-05        2.81135e-05             101325            1.11924        2.81135e-05            303.323                  0         0.00111383        6.70943e-07            56.2334        3.97086e-07        1.44806e-16        2.85571e-13           0.222313        1.04542e-11        0.000164101        1.23218e-07         8.3466e-16        4.37766e-17        1.59058e-06          0.0445659        1.53175e-05         0.00017869        6.49508e-16        1.13338e-06         1.0113e-19            0.73276
4        0.000113033        2.51183e-05         2.7984e-05             101325            1.11409         2.7984e-05            304.725                  0         0.00157237        1.04433e-06            110.494        6.13926e-07        2.77216e-16        2.13199e-13           0.222192        1.52568e-11        0.000234467        1.73103e-07        1.73873e-15        9.17227e-17        2.28217e-06           0.044533        2.40774e-05        0.000252304        1.38097e-15        1.70153e-06        2.17888e-19            0.73276
5        0.000138151        2.51183e-05        2.78026e-05             101325            1.10687        2.78026e-05             306.71                  0         0.00223352        1.68895e-06            220.404        9.47735e-07        5.57765e-16         1.3935e-13           0.222019         2.2442e-11        0.000334688        2.43339e-07        3.63385e-15         1.9324e-16         3.2695e-06           0.044486        3.77737e-05        0.000355473        2.95731e-15        2.55158e-06        4.77297e-19            0.73276
6        0.000163269        2.51183e-05        2.75545e-05             101325            1.09699        2.75545e-05            309.467                  0         0.00316699         2.8286e-06            439.186        1.45185e-06        1.16586e-15        7.92937e-14           0.221779        3.32476e-11        0.000474882        3.40953e-07        7.57268e-15        4.07115e-16        4.65244e-06          0.0444202        5.87782e-05        0.000497249        6.34505e-15        3.79954e-06        1.06073e-18            0.73276
7        0.000188388        2.51183e-05        2.72227e-05             101325            1.08378        2.72227e-05            313.232                  0         0.00446061        4.90137e-06            865.558         2.1996e-06        2.50325e-15        3.90516e-14           0.221449        4.97411e-11        0.000667748        4.75283e-07         1.5722e-14        8.57567e-16        6.55544e-06          0.0443293        9.04113e-05        0.000688517         1.3643e-14        5.59959e-06        2.40049e-18            0.73276
8        0.000213506        2.51183e-05        2.67894e-05             101325            1.06653        2.67894e-05            318.288                  0         0.00622243        8.78832e-06            1677.43        3.28896e-06         5.4938e-15        1.66657e-14           0.221005        7.55347e-11        0.000928847        6.58872e-07        3.26055e-14        1.81223e-15        9.12956e-06           0.044206        0.000137188        0.000941997        2.95127e-14        8.15101e-06        5.57413e-18            0.73276
9        0.000238624        2.51183e-05        2.62379e-05             101325            1.04457        2.62379e-05            324.964                  0          0.0085821        1.63167e-05            3186.77        4.84656e-06        1.23396e-14        6.33597e-15           0.220415        1.17147e-10         0.00127673        9.08795e-07        6.78372e-14        3.86104e-15        1.25529e-05          0.0440413        0.000205048         0.00127208        6.45865e-14        1.17033e-05        1.34043e-17            0.73276
10        0.000263743        2.51183e-05        2.55544e-05             101325            1.01736        2.55544e-05            333.634                  0          0.0116907        3.13895e-05            5927.19        7.03022e-06        2.84732e-14        2.59776e-15           0.219645        1.86616e-10         0.00173287        1.24861e-06        1.42202e-13        8.33281e-15        1.70287e-05          0.0438247        0.000301526          0.0016945        1.43768e-13        1.65579e-05         3.3665e-17            0.73276
11        0.000288861        2.51183e-05        2.47317e-05             101325           0.984605        2.47317e-05            344.701                  0           0.015719        6.25743e-05            10791.5        1.00285e-05        6.77039e-14        2.36198e-15           0.218655        3.06448e-10         0.00232122        1.71114e-06        3.01138e-13         1.8267e-14        2.27815e-05          0.0435445        0.000435784         0.00222575        3.26666e-13        2.30643e-05        8.87673e-17            0.73276
12        0.000313979        2.51183e-05        2.37711e-05             101325           0.946365        2.37711e-05            358.586                  0           0.020853        0.000129078              19247        1.40565e-05         1.6584e-13        5.75019e-15           0.217405         5.1884e-10         0.00306753        2.34211e-06        6.44171e-13        4.06522e-14        3.00499e-05          0.0431882        0.000618466         0.00288246        7.57907e-13        3.16098e-05         2.4573e-16            0.73276
13        0.000339098        2.51183e-05        2.26846e-05             101325            0.90311        2.26846e-05              375.7                  0          0.0272878        0.000274483              33671        1.93474e-05        4.16782e-13        1.94053e-14           0.215853        9.02181e-10         0.00399832        3.20493e-06        1.38726e-12        9.14383e-14        3.90793e-05          0.0427427        0.000861317         0.00368063        1.78958e-12        4.26023e-05        7.09792e-16            0.73276
14        0.000364216        2.51183e-05        2.14942e-05             101325           0.855717        2.14942e-05            396.425                  0          0.0352193        0.000597722            57879.3        2.61403e-05        1.06654e-12        7.35663e-14           0.213957        1.59905e-09         0.00513962        4.38611e-06        2.98934e-12        2.06275e-13        5.01132e-05          0.0421951         0.00117662         0.00463495        4.27269e-12        5.64491e-05        2.11528e-15            0.73276
15        0.000389334        2.51183e-05        2.02299e-05             101325           0.805385        2.02299e-05            421.088                  0          0.0448362         0.00132071            97964.2        3.46669e-05        2.75884e-12        2.99858e-13           0.211678        2.86007e-09          0.0065159        6.00137e-06        6.39584e-12        4.62183e-13        6.33884e-05          0.0415332         0.00157653          0.0057583        1.02305e-11         7.3534e-05        6.41531e-15            0.73276
16        0.000414453        2.51183e-05        1.89262e-05             101325           0.753483        1.89262e-05            449.947                  0          0.0563117          0.0029288             163642        4.51391e-05        7.18489e-12        1.27704e-12           0.208984        5.10646e-09         0.00814908        8.20187e-06        1.34826e-11        1.01844e-12        7.91322e-05          0.0407463         0.00207239         0.00706159        2.43685e-11        9.41978e-05        1.95658e-14            0.73276
