# Time 0.0007
# eta = 0.002
# length = 0.000241197
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25591e-05        2.51183e-05        2.83456e-05             101325            1.12849        2.83456e-05            300.841                  0                  0                  0        9.23779e-12        6.10507e-08        3.18599e-17        9.86202e-13           0.222527        2.47975e-12        4.06366e-05        3.41151e-08        4.96815e-17        2.57854e-18        3.81672e-07          0.0446234        2.10534e-06        4.65597e-05        3.58709e-17        2.09729e-07        5.67144e-21            0.73276
1        3.76774e-05        2.51183e-05        2.83132e-05             101325             1.1272        2.83132e-05            301.185                  0        0.000414082          2.085e-07            8.44955        9.04094e-08        5.22156e-17        1.13582e-12           0.222498         3.5281e-12        5.73838e-05        4.76002e-08        9.66138e-17        5.02155e-18        5.41121e-07          0.0446156        3.15314e-06        6.55022e-05        7.02857e-17        3.05003e-07        1.11183e-20            0.73276
2        6.27956e-05        2.51183e-05        2.82649e-05             101325            1.12527        2.82649e-05              301.7                  0        0.000562744        2.94166e-07            15.2004        1.40163e-07        8.38061e-17        1.12624e-12           0.222454         5.1437e-12        8.25544e-05        6.71876e-08        2.04859e-16        1.06722e-17        7.83407e-07           0.044604        4.97241e-06        9.36384e-05        1.50837e-16        4.59762e-07        2.38868e-20            0.73276
3        8.79139e-05        2.51183e-05        2.81901e-05             101325             1.1223        2.81901e-05            302.499                  0        0.000808458        4.49355e-07             30.542        2.25081e-07        1.36028e-16        9.96959e-13           0.222385        7.72863e-12        0.000121806         9.7044e-08        4.57023e-16        2.38923e-17         1.1641e-06          0.0445858         8.1351e-06         0.00013707        3.41689e-16        7.15521e-07        5.43635e-20            0.73276
4        0.000113032        2.51183e-05        2.80787e-05             101325            1.11786        2.80787e-05            303.698                  0         0.00118887        7.21802e-07            64.5376         3.6485e-07        2.30304e-16        7.83558e-13           0.222282        1.17609e-11        0.000180977        1.41214e-07        1.03561e-15        5.44167e-17        1.74179e-06          0.0445583        1.34357e-05        0.000201812        7.88753e-16        1.12329e-06        1.26859e-19            0.73276
5         0.00013815        2.51183e-05        2.79175e-05             101325            1.11144        2.79175e-05             305.45                  0         0.00175844        1.20457e-06            138.623        5.89382e-07        4.22231e-16         5.4195e-13           0.222131        1.79819e-11        0.000267931        2.05142e-07        2.34068e-15        1.23889e-16        2.59578e-06          0.0445179        2.21085e-05        0.000295743        1.82327e-15         1.7574e-06        2.99098e-19            0.73276
6        0.000163269        2.51183e-05        2.76902e-05             101325            1.10239        2.76902e-05            307.954                  0         0.00258936         2.0799e-06            296.427        9.42924e-07        8.49847e-16        3.26902e-13           0.221915        2.75816e-11        0.000392976        2.96079e-07         5.2378e-15        2.80056e-16        3.83033e-06          0.0444596        3.60201e-05        0.000428847        4.19356e-15        2.72326e-06        7.10275e-19            0.73276
7        0.000188387        2.51183e-05         2.7378e-05             101325            1.08996         2.7378e-05            311.461                  0         0.00377462        3.71512e-06             623.56        1.48915e-06         1.8426e-15        1.70283e-13           0.221611        4.25457e-11        0.000569271        4.23673e-07        1.15912e-14        6.28386e-16         5.5786e-06          0.0443771        5.79168e-05        0.000613368         9.5987e-15        4.16628e-06        1.70561e-18            0.73276
8        0.000213505        2.51183e-05        2.69608e-05             101325            1.07335        2.69608e-05            316.273                  0         0.00543068        6.86981e-06            1281.97         2.3169e-06        4.18726e-15        7.62123e-14           0.221192        6.63549e-11        0.000813135         6.0082e-07        2.54413e-14        1.40475e-15        8.00524e-06          0.0442628        9.17158e-05        0.000863786        2.19588e-14        6.28102e-06        4.17694e-18            0.73276
9        0.000238623        2.51183e-05        2.64189e-05             101325            1.05178        2.64189e-05            322.749                  0         0.00769874        1.31618e-05            2567.29        3.54588e-06        9.81247e-15        2.94094e-14           0.220625        1.05337e-10         0.00114417        8.44944e-07        5.56505e-14        3.14618e-15        1.13068e-05          0.0441071        0.000142813         0.00119653        5.05214e-14        9.31888e-06        1.05412e-17            0.73276
10        0.000263742        2.51183e-05        2.57365e-05             101325            1.02461        2.57365e-05             331.29                  0          0.0107441        2.61346e-05             5001.3        5.33104e-06        2.36163e-14         1.0266e-14           0.219872        1.71331e-10         0.00158508         1.1799e-06        1.21935e-13        7.09933e-15        1.57088e-05           0.043899        0.000218349         0.00162943        1.17644e-13         1.3592e-05        2.76857e-17            0.73276
