# Time 0.00029
# eta = 0.002
# length = 0.000772523
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25585e-05         2.5117e-05        2.84221e-05             101325            1.13159        2.84221e-05            300.017                  0                  0                  0                  0        4.06095e-10        1.48228e-18        3.06973e-12           0.222597        1.68493e-12        8.01049e-07         1.1216e-09        6.09759e-19         3.1507e-20        6.60565e-09          0.0446417          1.177e-08        9.58241e-07        3.93686e-19         1.9105e-09        6.81426e-23            0.73276
1        3.76756e-05         2.5117e-05        2.84207e-05             101325            1.13153        2.84207e-05            300.032                  0         8.2894e-06        1.30056e-07            0.11317         7.8372e-10        4.12572e-18        4.56173e-12           0.222595        2.65005e-12        1.49758e-06        2.03895e-09        1.80773e-18        9.34892e-20        1.24235e-08          0.0446414         2.2672e-08        1.79054e-06        1.17062e-18        3.68064e-09        2.02285e-22            0.73276
2        6.27926e-05         2.5117e-05        2.84173e-05             101325             1.1314        2.84173e-05            300.068                  0        1.51438e-05        1.99325e-07           0.189459        1.72759e-09        1.38115e-17        7.08766e-12           0.222593        4.48726e-12        3.17516e-06        4.17601e-09        6.58661e-18        3.40375e-19        2.65309e-08          0.0446406        4.98909e-08        3.79377e-06        4.28166e-18        8.09088e-09        7.37362e-22            0.73276
3        8.79097e-05         2.5117e-05        2.84099e-05             101325             1.1311        2.84099e-05            300.146                  0        3.21985e-05        3.39474e-07           0.390276          3.885e-09        4.59025e-17        1.08965e-11           0.222586        7.65479e-12        6.85744e-06        8.70505e-09        2.41602e-17        1.24868e-18        5.77161e-08          0.0446389        1.12087e-07        8.18749e-06        1.57699e-17        1.81256e-08        2.71079e-21            0.73276
4        0.000113027         2.5117e-05        2.83945e-05             101325            1.13049        2.83945e-05            300.309                  0        6.95339e-05        5.83168e-07           0.936089        8.59292e-09        1.41035e-16        1.58166e-11           0.222572        1.26252e-11        1.45229e-05        1.77642e-08          8.363e-17        4.32555e-18        1.23154e-07          0.0446355        2.47894e-07        1.73253e-05        5.48551e-17        3.98862e-08        9.42863e-21            0.73276
5        0.000138144         2.5117e-05        2.83637e-05             101325            1.12926        2.83637e-05            300.635                  0        0.000147141        9.74692e-07            2.57427        1.85451e-08        3.88318e-16         2.1071e-11           0.222545        1.98043e-11        2.98792e-05        3.51289e-08        2.67407e-16         1.3855e-17        2.55402e-07          0.0446285        5.35511e-07        3.56101e-05        1.76521e-16        8.55052e-08        3.04333e-20            0.73276
6        0.000163261         2.5117e-05        2.83047e-05             101325            1.12691        2.83047e-05            301.262                  0        0.000302409        1.56985e-06            7.82369          3.898e-08        9.38404e-16        2.51485e-11           0.222493        2.93694e-11        5.95432e-05        6.71023e-08        7.83883e-16         4.0748e-17        5.13339e-07          0.0446149        1.12813e-06        7.08807e-05        5.22073e-16         1.7817e-07        9.07837e-20            0.73276
7        0.000188378         2.5117e-05        2.81957e-05             101325            1.12257        2.81957e-05            302.426                  0        0.000601929         2.4472e-06            24.9037        7.97398e-08        1.95648e-15        2.61895e-11           0.222395        4.12367e-11        0.000114739        1.23615e-07        2.10754e-15        1.10194e-16        9.98408e-07          0.0445898        2.31674e-06        0.000136392        1.42212e-15        3.60466e-07        2.51884e-19            0.73276
8        0.000213495         2.5117e-05        2.80036e-05             101325            1.11492        2.80036e-05              304.5                  0         0.00115841        3.75061e-06            79.3388        1.58662e-07        3.48952e-15         2.3086e-11           0.222221        5.55801e-11        0.000213453        2.19378e-07        5.27182e-15         2.7798e-16        1.87624e-06          0.0445447        4.63693e-06        0.000253293        3.63012e-15        7.07333e-07        6.64842e-19            0.73276
9        0.000238612         2.5117e-05        2.76814e-05             101325             1.1021        2.76814e-05            308.042                  0         0.00215198          5.819e-06            245.554        3.06827e-07         5.4723e-15        1.66765e-11           0.221923         7.4461e-11        0.000382664        3.74802e-07        1.26537e-14        6.77821e-16        3.40112e-06          0.0444674        9.04182e-06        0.000453098        8.98862e-15        1.34447e-06         1.7519e-18            0.73276
10        0.000263729         2.5117e-05         2.7172e-05             101325            1.08182         2.7172e-05            313.815                  0         0.00385191        9.56126e-06            724.037        5.76042e-07        8.56057e-15        9.60573e-12           0.221434        1.05341e-10        0.000659741        6.16485e-07        3.08367e-14        1.69383e-15        5.93609e-06          0.0443406        1.71646e-05        0.000779046         2.2963e-14        2.47143e-06        4.97058e-18            0.73276
11        0.000288846         2.5117e-05        2.64186e-05             101325            1.05182        2.64186e-05            322.761                  0         0.00662954         1.7643e-05            2004.68        1.04837e-06        1.70273e-14        4.35898e-12           0.220673        1.67039e-10         0.00109166        9.77485e-07        8.01731e-14        4.56804e-15         9.9566e-06          0.0441427        3.16843e-05         0.00128464        6.38555e-14        4.38534e-06        1.62287e-17            0.73276
12        0.000313963         2.5117e-05        2.53846e-05             101325            1.01065        2.53846e-05            335.902                  0          0.0109482        3.81881e-05            5157.61        1.84639e-06        4.74281e-14        1.57947e-12           0.219548        3.00852e-10         0.00173081        1.49852e-06        2.23163e-13        1.33435e-14        1.60247e-05          0.0438492        5.67754e-05         0.00202794         1.9421e-13         7.4973e-06         6.1396e-17            0.73276
13         0.00033908         2.5117e-05        2.40744e-05             101325           0.958489        2.40744e-05             354.17                  0           0.017318        9.59455e-05            12269.7        3.14166e-06        1.58202e-13        4.91453e-13           0.217973        5.94221e-10         0.00262753        2.23178e-06        6.41121e-13        4.06134e-14        2.47304e-05          0.0434365        9.85705e-05         0.00306187        6.22061e-13        1.23315e-05        2.56621e-16            0.73276
14        0.000364197         2.5117e-05        2.25419e-05             101325           0.897475        2.25419e-05            378.227                  0          0.0262161        0.000264599            27043.7        5.15804e-06        5.49745e-13         2.1148e-13           0.215879        1.23045e-09         0.00382184        3.24829e-06         1.8277e-12        1.23349e-13        3.66159e-05          0.0428853         0.00016551         0.00442367        2.01151e-12         1.9502e-05        1.11643e-15            0.73276
15        0.000389314         2.5117e-05        2.08774e-05             101325           0.831206        2.08774e-05             408.35                  0          0.0379987        0.000756113            55708.9        8.16799e-06        1.87149e-12        3.95283e-13           0.213228        2.57814e-09         0.00533795        4.64738e-06        5.03452e-12        3.62141e-13         5.2112e-05           0.042183        0.000268453         0.00612805        6.36722e-12        2.96705e-05        4.80667e-15            0.73276
16        0.000414431         2.5117e-05        1.91806e-05             101325           0.763651        1.91806e-05            444.423                  0          0.0528423         0.00214822             108710        1.24824e-05        6.07488e-12        1.53526e-12            0.21001        5.31775e-09         0.00718367        6.56552e-06         1.3168e-11        1.00493e-12        7.15103e-05          0.0413247        0.000420493         0.00816674        1.93119e-11        4.34991e-05        1.97324e-14            0.73276
17        0.000439548         2.5117e-05        1.75356e-05             101325           0.698156        1.75356e-05            486.037                  0           0.070739         0.00589041             203995        1.84367e-05        1.86653e-11        6.47928e-12           0.206241        1.05705e-08         0.00935429        9.18275e-06        3.23474e-11        2.59707e-12        9.49759e-05          0.0403107         0.00063653          0.0105137        5.53831e-11        6.16086e-05        7.56103e-14            0.73276
18        0.000464665         2.5117e-05        1.59984e-05             101325           0.636955        1.59984e-05            532.623                  0          0.0915395          0.0152453             372835        2.63769e-05        5.48925e-11        2.74959e-11           0.201945         1.9985e-08          0.0118382        1.27266e-05        7.44098e-11        6.21618e-12        0.000122585          0.0391445        0.000932736          0.0131328        1.49595e-10        8.45495e-05        2.69545e-13            0.73276
19        0.000489782         2.5117e-05        1.45976e-05             101325           0.581182        1.45976e-05            583.573                  0           0.115018          0.0367302             669137        3.66478e-05        1.57882e-10         1.1547e-10           0.197155        3.58315e-08          0.0146223        1.74747e-05        1.61529e-10         1.3861e-11        0.000154372          0.0378306           0.001326          0.0159849        3.82922e-10        0.000112782        9.06438e-13            0.73276
20        0.000514899         2.5117e-05        1.33406e-05             101325           0.531138        1.33406e-05            638.328                  0           0.140929           0.082089        1.18468e+06        4.95836e-05        4.52425e-10        4.73809e-10           0.191896        6.14639e-08          0.0176952        2.37549e-05        3.37952e-10        2.93472e-11         0.00019037          0.0363724         0.00183343          0.0190328        9.42612e-10        0.000146663        2.94778e-12            0.73276
21        0.000540016         2.5117e-05        1.22223e-05             101325           0.486614        1.22223e-05            696.424                  0            0.16905           0.171679        2.07989e+06           6.55e-05        1.29764e-09        1.87414e-09           0.186188        1.03234e-07          0.0210494        3.19424e-05        7.06372e-10        6.10156e-11        0.000230649          0.0347718         0.00247192          0.0222441        2.27621e-09        0.000186429        9.49685e-12            0.73276
22        0.000565133         2.5117e-05        1.12307e-05             101325           0.447133        1.12307e-05            757.506                  0           0.199201            0.34408        3.66059e+06        8.46882e-05        3.69328e-09        7.05378e-09           0.180045        1.76766e-07          0.0246813         4.2446e-05        1.54268e-09        1.30273e-10        0.000275352          0.0330289         0.00325768          0.0255924        5.49905e-09        0.000232191        3.06476e-11            0.73276
23        0.000590251         2.5117e-05        1.03514e-05             101325           0.412125        1.03514e-05             821.32                  0            0.23125           0.689311        6.58287e+06        0.000107409        1.02969e-08        2.50056e-08           0.173472        3.25058e-07          0.0285913        5.56765e-05        3.64002e-09         2.9711e-10        0.000324726          0.0311425         0.00420582          0.0290569        1.34634e-08        0.000283925        9.85345e-11            0.73276
24        0.000615368         2.5117e-05        9.57001e-06             101325           0.381017        9.57001e-06            887.701                  0            0.26511            1.45844        1.23868e+07        0.000133885        2.78538e-08        8.30161e-08           0.166469         6.6661e-07          0.0327818        7.19778e-05        9.27077e-09        7.30916e-10        0.000379181            0.02911         0.00532978          0.0326223        3.34498e-08        0.000341468        3.10975e-10            0.73276
25        0.000640485         2.5117e-05        8.87337e-06             101325           0.353281        8.87337e-06            956.547                  0           0.300729            3.39239        2.48224e+07        0.000164295        7.28324e-08        2.57854e-07           0.159036        1.51499e-06          0.0372558        9.14946e-05        2.46811e-08        1.89232e-09        0.000439324          0.0269288         0.00664062          0.0362771        8.35167e-08        0.000404498        9.48878e-10            0.73276
26        0.000665602         2.5117e-05        8.24991e-06             101325           0.328459        8.24991e-06            1027.79                  0           0.338075            8.61733        5.29752e+07        0.000198751        1.84165e-07        7.51299e-07           0.151176         3.6571e-06          0.0420135         0.00011393        6.60543e-08        4.96368e-09        0.000505896          0.0245976         0.00814576          0.0400116        2.06299e-07        0.000472477        2.76751e-09           0.732759
27        0.000690719         2.5117e-05        7.68994e-06             101325           0.306164        7.68994e-06            1101.38                  0           0.377107             22.856        1.18186e+08        0.000237287        4.51046e-07        2.06307e-06           0.142894         8.9611e-06          0.0470513        0.000138162        1.72597e-07        1.27858e-08        0.000579443          0.0221169         0.00984842          0.0438189        4.96352e-07        0.000544545        7.65969e-09           0.732759
28        0.000715836         2.5117e-05        7.18554e-06             101325           0.286082        7.18554e-06            1177.18                  0           0.417781            60.3505        2.68239e+08        0.000279841        1.06978e-06        5.36548e-06           0.134196        2.16132e-05          0.0523617        0.000161744        4.32464e-07        3.17007e-08        0.000659259          0.0194896          0.0117473          0.0476964        1.14841e-06        0.000619256        2.00242e-08           0.732759
29        0.000740953         2.5117e-05         6.7306e-06             101325            0.26797         6.7306e-06            1254.95                  0           0.460053            153.456        6.03207e+08         0.00032612        2.44741e-06        1.32564e-05           0.125101        5.03834e-05          0.0579251        0.000180525        1.02617e-06         7.4616e-08        0.000740939          0.0167266          0.0138329          0.0516447        2.52602e-06        0.000693871        4.91933e-08           0.732759
30         0.00076607         2.5117e-05        6.32107e-06             101325           0.251665        6.32107e-06            1334.16                  0           0.503832            367.419        1.31219e+09        0.000375262        5.35598e-06        3.11188e-05           0.115651        0.000112113          0.0636925        0.000189201        2.27453e-06        1.64367e-07        0.000812209           0.013858           0.016079           0.055665        5.20986e-06        0.000762884        1.12511e-07           0.732758
31        0.000791187         2.5117e-05        5.95548e-06             101325           0.237109        5.95548e-06            1413.64                  0           0.548863            811.982        2.69429e+09        0.000425114        1.10669e-05        6.91853e-05           0.105954        0.000235345          0.0695555        0.000183525        4.60686e-06        3.31488e-07        0.000848836          0.0109518          0.0184217          0.0597564        9.86801e-06         0.00081537        2.34978e-07           0.732757
32        0.000816304         2.5117e-05        5.63574e-06             101325           0.224379        5.63574e-06            1491.15                  0           0.594567            1617.21        5.06933e+09         0.00047098        2.11884e-05        0.000144641          0.0962369        0.000459444          0.0753042        0.000163106        8.19989e-06        5.89126e-07        0.000817812         0.00813643          0.0207211          0.0639106        1.66096e-05        0.000831684        4.31558e-07           0.732757
33        0.000841421         2.5117e-05        5.36725e-06             101325            0.21369        5.36725e-06            1563.02                  0           0.639789            2814.41        8.40468e+09        0.000504576        3.66911e-05        0.000280864          0.0869171        0.000819779           0.080602        0.000132155        1.20718e-05        8.70018e-07        0.000699325         0.00560613           0.022719          0.0681046        2.37218e-05        0.000785367        6.56129e-07           0.732756
34        0.000866538         2.5117e-05        5.15592e-06             101325           0.205276        5.15592e-06            1624.74                  0           0.682659            4136.62        1.16994e+10         0.00051628        5.62071e-05        0.000496998          0.0785657         0.00131495          0.0850536        9.79781e-05        1.38475e-05        1.00762e-06        0.000518779         0.00356453          0.0240645          0.0722894         2.7478e-05        0.000662971         7.7814e-07           0.732756
35        0.000891655         2.5117e-05        5.00161e-06             101325           0.199132        5.00161e-06            1673.33                  0           0.720998            5030.71        1.31484e+10        0.000503217        7.58305e-05        0.000783719          0.0716721         0.00188215          0.0883976        6.77892e-05        1.23485e-05         9.1204e-07        0.000338081         0.00211179          0.0244995          0.0763806        2.55405e-05        0.000492317        7.17875e-07           0.732757
36        0.000916772         2.5117e-05        4.89471e-06             101325           0.194876        4.89471e-06            1709.32                  0           0.753371            5121.17        1.19862e+10        0.000474071        9.18981e-05         0.00109153          0.0663844         0.00242512           0.090655        4.54071e-05        9.10094e-06        6.83457e-07        0.000201341         0.00118975          0.0240551          0.0802716        1.97891e-05        0.000327357        5.46205e-07           0.732757
37        0.000941889         2.5117e-05        4.82096e-06             101325            0.19194        4.82096e-06            1735.71                  0           0.779773            4555.75        9.32164e+09        0.000441318         0.00010305         0.00136287          0.0625091         0.00287508          0.0920625        3.07467e-05          5.969e-06        4.55222e-07        0.000114049        0.000650677          0.0229975          0.0838725        1.35516e-05        0.000201942        3.68136e-07           0.732758
38        0.000967006         2.5117e-05        4.76794e-06             101325           0.189829        4.76794e-06             1755.8                  0            0.80118            3738.41        6.58597e+09         0.00041261        0.000109655         0.00156664          0.0597052         0.00321337           0.092903        2.18128e-05        3.67765e-06        2.84147e-07        6.30717e-05        0.000350537          0.0216262          0.0871367        8.62207e-06        0.000119283        2.31886e-07           0.732759
39        0.000992123         2.5117e-05        4.72727e-06             101325            0.18821        4.72727e-06            1771.99                  0            0.81876            2958.23        4.46856e+09        0.000389961        0.000112644         0.00169989          0.0576496         0.00345276          0.0934038        1.65331e-05        2.19509e-06        1.71413e-07        3.45397e-05        0.000187671          0.0201576          0.0900588        5.26291e-06        6.88555e-05        1.40879e-07           0.732759
40         0.00101724         2.5117e-05          4.694e-06             101325           0.186885          4.694e-06            1785.79                  0           0.833494            2322.18         3.0408e+09        0.000372497        0.000112928         0.00177375          0.0560982         0.00361519          0.0937161        1.34137e-05        1.29021e-06         1.0162e-07        1.88744e-05        0.000100374          0.0187163          0.0926586        3.13994e-06        3.93046e-05         8.3989e-08           0.732759
41         0.00104236         2.5117e-05        4.66536e-06             101325           0.185745        4.66536e-06            1798.06                  0             0.8461            1835.41        2.13945e+09        0.000358588        0.000111247         0.00180247          0.0548849         0.00372083          0.0939314        1.15255e-05        7.53474e-07        5.97522e-08        1.03372e-05        5.37997e-05          0.0173623          0.0949675        1.85111e-06        2.23395e-05        4.96093e-08            0.73276
42         0.00106747         2.5117e-05         4.6398e-06             101325           0.184727         4.6398e-06            1809.29                  0            0.85708            1469.21        1.58195e+09        0.000346771        0.000108168         0.00179867          0.0539018         0.00378518          0.0941016        1.03281e-05         4.3942e-07        3.50319e-08        5.68974e-06         2.8958e-05          0.0161186          0.0970199        1.08572e-06        1.26944e-05        2.91919e-08            0.73276
43         0.00109259         2.5117e-05        4.61648e-06             101325           0.183799        4.61648e-06            1819.74                  0           0.866789            1191.97        1.23248e+09        0.000335996        0.000104117         0.00177215          0.0530798         0.00381928          0.0942545        9.51758e-06        2.56677e-07        2.05431e-08        3.15283e-06        1.56747e-05           0.014988          0.0988495        6.36562e-07        7.23045e-06        1.71688e-08            0.73276
44         0.00111771         2.5117e-05        4.59489e-06             101325           0.182939        4.59489e-06            1829.57                  0           0.875479            978.474         1.0044e+09        0.000325599        9.94133e-05         0.00173003          0.0523743         0.00383083          0.0944043        8.92518e-06        1.50438e-07        1.20721e-08        1.76091e-06        8.54104e-06          0.0139641           0.100487        3.74505e-07        4.13455e-06        1.01124e-08            0.73276
45         0.00114283         2.5117e-05        4.57473e-06             101325           0.182136        4.57473e-06            1838.88                  0           0.883336            810.703        8.46536e+08        0.000315204        9.42975e-05         0.00167741          0.0517563         0.00382518          0.0945574         8.4577e-06        8.85606e-08        7.11721e-09        9.92077e-07        4.68849e-06          0.0130365           0.101961        2.21883e-07        2.37598e-06        5.97218e-09            0.73276
46         0.00116794         2.5117e-05        4.55579e-06             101325           0.181383        4.55579e-06            1847.73                  0           0.890502            676.321        7.29838e+08        0.000304629        8.89501e-05         0.00161786           0.051206         0.00380606          0.0947162        8.06352e-06        5.23953e-08        4.21255e-09        5.64084e-07        2.59426e-06          0.0121939           0.103293        1.32893e-07        1.37305e-06        3.53907e-09            0.73276
