# Time 0.00084
# eta = 0.002
# length = 4.89984e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.83047e-05             101325            1.12685        2.83047e-05            301.276                  0                  0                  0        2.07889e-11        1.30064e-07        2.70477e-17         2.6479e-13           0.222489        3.86513e-12        6.25252e-05        4.85353e-08        1.21305e-16        6.30746e-18        6.00597e-07          0.0446131        4.85318e-06        6.94315e-05        9.12206e-17        3.93163e-07        1.39913e-20            0.73276
1        3.76775e-05        2.51184e-05        2.82594e-05             101325            1.12505        2.82594e-05            301.759                  0        0.000627104        3.39337e-07            18.3562        1.86931e-07        4.62995e-17        2.99347e-13           0.222448        5.36681e-12        8.63562e-05        6.64497e-08        2.23743e-16         1.1657e-17         8.3141e-07          0.0446021        7.04006e-06        9.54327e-05        1.69665e-16        5.56351e-07        2.60865e-20            0.73276
2        6.27959e-05        2.51184e-05        2.81968e-05             101325            1.12256        2.81968e-05            302.428                  0        0.000831907        4.71191e-07            31.7823         2.7619e-07        8.09236e-17        2.86646e-13            0.22239        7.50884e-12         0.00011961        9.07276e-08        4.35992e-16        2.27806e-17         1.1558e-06          0.0445866        1.05533e-05        0.000131082         3.3506e-16         8.0186e-07        5.16803e-20            0.73276
3        8.79142e-05        2.51184e-05        2.81048e-05             101325             1.1189        2.81048e-05            303.417                  0         0.00114897        6.98481e-07            59.6832         4.2065e-07        1.48453e-16        2.42098e-13           0.222305        1.07685e-11         0.00016901        1.26089e-07        8.85343e-16        4.64514e-17        1.63981e-06          0.0445635        1.63352e-05        0.000183267        6.92116e-16        1.18716e-06        1.07496e-19            0.73276
4        0.000113033        2.51184e-05        2.79734e-05             101325            1.11366        2.79734e-05             304.84                  0          0.0016157        1.08387e-06            116.438        6.47108e-07        2.86467e-16        1.79866e-13           0.222181         1.5651e-11         0.00024057        1.76529e-07        1.82907e-15        9.65302e-17        2.34311e-06            0.04453        2.55413e-05         0.00025772         1.4596e-15        1.77411e-06        2.29792e-19            0.73276
5        0.000138151        2.51184e-05        2.77901e-05             101325            1.10637        2.77901e-05            306.848                  0          0.0022861        1.74734e-06            230.556        9.94163e-07        5.78242e-16        1.16948e-13           0.222007        2.29339e-11        0.000342176         2.4735e-07        3.79303e-15        2.01808e-16        3.34367e-06          0.0444824        3.98662e-05        0.000361708        3.10193e-15        2.64881e-06        4.99709e-19            0.73276
6        0.000163269        2.51184e-05          2.754e-05             101325            1.09641          2.754e-05             309.63                  0         0.00322961        2.91708e-06            456.181        1.51601e-06        1.20738e-15         6.6196e-14           0.221764        3.38601e-11        0.000483924        3.45551e-07        7.84869e-15        4.22199e-16        4.74078e-06          0.0444158        6.17322e-05        0.000504187        6.60923e-15        3.92813e-06        1.10323e-18            0.73276
7        0.000188388        2.51184e-05        2.72063e-05             101325            1.08313        2.72063e-05             313.42                  0         0.00453347        5.03855e-06            893.202        2.28684e-06         2.5832e-15        3.24448e-14           0.221432        5.05052e-11        0.000678466        4.80438e-07        1.61925e-14        8.83792e-16        6.65794e-06          0.0443241        9.45132e-05        0.000695909        1.41227e-14        5.76685e-06        2.48198e-18            0.73276
8        0.000213506        2.51184e-05        2.67717e-05             101325            1.06582        2.67717e-05            318.498                  0         0.00630494        9.00529e-06            1720.82         3.4053e-06        5.64397e-15        1.38013e-14           0.220985        7.64951e-11        0.000941289        6.64517e-07        3.33941e-14        1.85732e-15        9.24482e-06          0.0441999        0.000142775        0.000949433         3.0381e-14        8.36436e-06        5.73305e-18            0.73276
9        0.000238624        2.51184e-05        2.62193e-05             101325            1.04383        2.62193e-05            325.193                  0         0.00867257        1.66656e-05            3252.17        4.99845e-06          1.262e-14        5.26836e-15           0.220393        1.18367e-10         0.00129085         9.1483e-07        6.91377e-14        3.93774e-15        1.26777e-05          0.0440342        0.000212499         0.00127897        6.61579e-14        1.19696e-05        1.37209e-17            0.73276
