# Time 0.00089
# eta = 0.002
# length = -2.01734e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05        2.82905e-05             101325            1.12629        2.82905e-05            301.427                  0                  0                  0       5.11713e-310        1.61547e-07         2.7902e-17        1.53454e-13           0.222476         4.3573e-12        7.02834e-05        5.32812e-08        1.54293e-16        8.02805e-18          6.785e-07          0.0446095        6.17214e-06        7.70634e-05        1.17696e-16        4.69384e-07        1.78612e-20            0.73276
1        3.76776e-05        2.51184e-05        2.82409e-05             101325            1.12431        2.82409e-05            301.957                  0        0.000700382        3.88329e-07            22.6367        2.30222e-07        4.86229e-17         1.7256e-13            0.22243        6.01305e-12        9.65441e-05        7.26024e-08        2.80825e-16        1.46429e-17        9.33621e-07          0.0445972        8.87086e-06        0.000105318         2.1604e-16        6.59361e-07        3.28903e-20            0.73276
2         6.2796e-05        2.51184e-05        2.81738e-05             101325            1.12164        2.81738e-05            302.675                  0        0.000923608        5.37384e-07            38.7984        3.35443e-07        8.72463e-17        1.63651e-13           0.222368         8.3234e-12        0.000132443        9.82845e-08        5.35344e-16        2.79989e-17         1.2843e-06          0.0445805        1.30995e-05        0.000143202        4.17464e-16         9.3865e-07        6.38117e-20            0.73276
3        8.79143e-05        2.51184e-05        2.80766e-05             101325            1.11777        2.80766e-05            303.721                  0         0.00126294        7.90691e-07            71.5515        5.02924e-07        1.64094e-16        1.36468e-13           0.222278        1.17887e-11         0.00018504        1.35205e-07        1.05999e-15          5.568e-17        1.79972e-06          0.0445559        1.99388e-05        0.000197823        8.41089e-16        1.37015e-06         1.2958e-19            0.73276
4        0.000113033        2.51184e-05        2.79395e-05             101325            1.11231        2.79395e-05             305.21                  0         0.00175535        1.21564e-06            136.583        7.61587e-07        3.21513e-16         9.9907e-14           0.222148        1.69206e-11        0.000260379        1.87319e-07        2.13513e-15         1.1284e-16        2.53939e-06          0.0445206        3.06584e-05        0.000274791        1.73006e-15        2.01859e-06        2.70446e-19            0.73276
5        0.000138151        2.51184e-05          2.775e-05             101325            1.10477          2.775e-05             307.29                  0         0.00245442        1.94066e-06            264.411        1.15245e-06        6.50584e-16        6.39455e-14           0.221967         2.4506e-11        0.000366334        2.59867e-07        4.32341e-15        2.30399e-16         3.5804e-06          0.0444707        4.70888e-05        0.000381169        3.59141e-15        2.97295e-06        5.75091e-19            0.73276
6        0.000163269        2.51184e-05        2.74938e-05             101325            1.09457        2.74938e-05            310.148                  0         0.00342856         3.2078e-06            511.924        1.73227e-06        1.34808e-15        3.56342e-14           0.221717        3.58032e-11        0.000512928        3.59762e-07        8.75406e-15        4.71764e-16        5.02018e-06          0.0444017        7.18048e-05        0.000525611        7.49014e-15        4.35254e-06        1.24416e-18            0.73276
7        0.000188388        2.51184e-05        2.71547e-05             101325            1.08107        2.71547e-05            314.013                  0         0.00476334        5.48557e-06            982.406        2.57764e-06        2.84712e-15        1.72284e-14           0.221377        5.29149e-11         0.00071267        4.96205e-07        1.77137e-14        9.68768e-16        6.97923e-06          0.0443073        0.000108338        0.000718475        1.57008e-14        6.31365e-06        2.74876e-18            0.73276
8        0.000213506        2.51184e-05        2.67159e-05             101325             1.0636        2.67159e-05            319.159                  0          0.0065635        9.70616e-06            1858.68         3.7891e-06        6.13123e-15        7.28135e-15           0.220923        7.95084e-11        0.000980823        6.81593e-07         3.5912e-14        2.00159e-15        9.60299e-06          0.0441803        0.000161399        0.000971841        3.32034e-14         9.0556e-06        6.24733e-18            0.73276
9        0.000238625        2.51184e-05        2.61613e-05             101325            1.04152        2.61613e-05            325.908                  0         0.00895438        1.77831e-05            3456.79        5.49459e-06        1.35186e-14        2.86291e-15           0.220324        1.22177e-10         0.00133554        9.32871e-07        7.32425e-14        4.18039e-15        1.30624e-05          0.0440118        0.000237076          0.0012994        7.12109e-14         1.2825e-05        1.47346e-17            0.73276
