# Time 0.000815
# eta = 0.002
# length = 8.34927e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51183e-05         2.8312e-05             101325            1.12714         2.8312e-05            301.199                  0                  0                  0                  0        1.15606e-07        2.72093e-17        3.42837e-13           0.222496        3.61625e-12        5.86084e-05         4.6067e-08        1.06131e-16        5.51665e-18        5.61248e-07           0.044615        4.25921e-06        6.54794e-05        7.92343e-17        3.56887e-07        1.22186e-20            0.73276
1        3.76775e-05        2.51183e-05        2.82688e-05             101325            1.12543        2.82688e-05            301.658                  0        0.000589643        3.15069e-07            16.3387        1.66923e-07        4.60976e-17        3.88697e-13           0.222456        5.03885e-12        8.11997e-05        6.32407e-08        1.97242e-16        1.02721e-17        7.79601e-07          0.0446045         6.2096e-06        9.02964e-05        1.48478e-16        5.07081e-07        2.29441e-20            0.73276
2        6.27958e-05        2.51183e-05        2.82086e-05             101325            1.12303        2.82086e-05            302.302                  0        0.000784882          4.384e-07            28.4502          2.485e-07        7.92148e-17        3.74163e-13           0.222401        7.09264e-12        0.000113083        8.67634e-08        3.89093e-16        2.03223e-17        1.09022e-06          0.0445897        9.38413e-06        0.000124743        2.96792e-16        7.35843e-07        4.59945e-20            0.73276
3        8.79142e-05        2.51183e-05        2.81194e-05             101325            1.11948        2.81194e-05            303.259                  0         0.00109018         6.5265e-07            53.9681         3.8169e-07        1.42669e-16        3.18245e-13           0.222319        1.02427e-11        0.000160804        1.21269e-07        8.01394e-16        4.20215e-17        1.55747e-06          0.0445674        1.46564e-05        0.000175586        6.21699e-16        1.09787e-06        9.69621e-20            0.73276
4        0.000113033        2.51183e-05        2.79911e-05             101325            1.11437        2.79911e-05            304.647                  0         0.00154314          1.018e-06            106.567         5.9214e-07         2.7142e-16        2.38393e-13           0.222199        1.49907e-11        0.000230358         1.7077e-07        1.67901e-15        8.85461e-17        2.24103e-06          0.0445349        2.31215e-05        0.000248617        1.32929e-15         1.6534e-06        2.10043e-19            0.73276
5        0.000138151        2.51183e-05        2.78112e-05             101325            1.10721        2.78112e-05            306.616                  0         0.00219793        1.64998e-06            213.651        9.17106e-07          5.445e-16        1.56386e-13           0.222028        2.21088e-11        0.000329634        2.40598e-07        3.52789e-15         1.8754e-16        3.21925e-06          0.0444884        3.64002e-05        0.000351211        2.86163e-15        2.48684e-06        4.62433e-19            0.73276
6        0.000163269        2.51183e-05        2.75644e-05             101325            1.09738        2.75644e-05            309.356                  0         0.00312448        2.76935e-06            427.804        1.40932e-06        1.13844e-15        8.93167e-14           0.221789        3.28316e-11        0.000468765        3.37798e-07        7.38776e-15        3.97016e-16        4.59236e-06          0.0444231        5.68297e-05        0.000492486        6.16919e-15        3.71358e-06        1.03238e-18            0.73276
7        0.000188388        2.51183e-05        2.72339e-05             101325            1.08422        2.72339e-05            313.104                  0         0.00441098        4.80917e-06             846.92        2.14153e-06        2.44983e-15        4.41374e-14           0.221461        4.92206e-11        0.000660481        4.71732e-07         1.5405e-14        8.39906e-16        6.48547e-06          0.0443329        8.76928e-05        0.000683417        1.33219e-14        5.48734e-06        2.34584e-18            0.73276
8        0.000213506        2.51183e-05        2.68016e-05             101325            1.06701        2.68016e-05            318.144                  0         0.00616608        8.64199e-06            1647.98        3.21118e-06        5.39274e-15        1.88826e-14           0.221018        7.48791e-11        0.000920395        6.54966e-07        3.20712e-14        1.78171e-15        9.05058e-06          0.0442102        0.000133468         0.00093684        2.89285e-14         8.0073e-06        5.46704e-18            0.73276
9        0.000238624        2.51183e-05        2.62506e-05             101325            1.04508        2.62506e-05            324.808                  0         0.00852015        1.60806e-05            3142.12        4.74461e-06          1.215e-14        7.16604e-15            0.22043        1.16313e-10         0.00126713        9.04599e-07        6.69519e-14        3.80886e-15         1.2467e-05          0.0440461        0.000200066         0.00126727        6.35246e-14        1.15233e-05          1.319e-17            0.73276
