# Time 0.00086
# eta = 0.002
# length = 2.13577e-05
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25592e-05        2.51184e-05         2.8299e-05             101325            1.12663         2.8299e-05            301.337                  0                  0                  0         5.0262e-12        1.42257e-07        2.72013e-17        2.13851e-13           0.222484        4.06312e-12        6.56432e-05        5.04656e-08        1.34099e-16        6.97456e-18         6.3192e-07          0.0446117        5.36012e-06        7.25306e-05        1.01423e-16        4.23101e-07        1.54897e-20            0.73276
1        3.76775e-05        2.51184e-05        2.82519e-05             101325            1.12475        2.82519e-05            301.839                  0        0.000656704        3.58885e-07            20.0324         2.0374e-07        4.69259e-17        2.41229e-13           0.222441        5.62712e-12        9.04545e-05         6.8955e-08        2.45958e-16        1.28187e-17        8.72562e-07          0.0446001        7.74573e-06        9.94519e-05        1.87597e-16        5.96889e-07        2.87291e-20            0.73276
2        6.27959e-05        2.51184e-05        2.81875e-05             101325            1.12219        2.81875e-05            302.528                  0         0.00086899        4.97602e-07            34.5378        2.99297e-07        8.30009e-17        2.30073e-13           0.222381        7.83778e-12        0.000124782        9.38113e-08        4.74894e-16        2.48231e-17        1.20767e-06          0.0445841        1.15394e-05        0.000136022        3.67115e-16        8.55878e-07        5.64186e-20            0.73276
3        8.79143e-05        2.51184e-05        2.80934e-05             101325            1.11844        2.80934e-05             303.54                  0         0.00119516        7.35315e-07            64.3691          4.529e-07        1.54097e-16        1.93292e-13           0.222294        1.11818e-11        0.000175485         1.2982e-07         9.5423e-16        5.00896e-17        1.70457e-06          0.0445604        1.77388e-05        0.000189219        7.50483e-16        1.25973e-06         1.1618e-19            0.73276
4        0.000113033        2.51184e-05        2.79596e-05             101325            1.11311        2.79596e-05             304.99                  0         0.00167245        1.13662e-06            124.445        6.92226e-07        2.99762e-16        1.42726e-13           0.222168        1.61672e-11        0.000248593        1.80961e-07        1.95071e-15        1.03009e-16         2.4229e-06          0.0445262        2.75461e-05        0.000264728        1.56636e-15        1.87151e-06        2.45891e-19            0.73276
5        0.000138151        2.51184e-05        2.77737e-05             101325            1.10571        2.77737e-05            307.028                  0         0.00235471        1.82495e-06            244.111        1.05689e-06        6.06501e-16        9.21898e-14           0.221991        2.35752e-11        0.000351987        2.52512e-07        4.00541e-15        2.13248e-16        3.44029e-06          0.0444777        4.27123e-05        0.000369732        3.29653e-15        2.77855e-06        5.29764e-19            0.73276
6        0.000163269        2.51184e-05        2.75211e-05             101325            1.09566        2.75211e-05            309.842                  0         0.00331096         3.0342e-06            478.666        1.60215e-06        1.26333e-15         5.1839e-14           0.221745        3.46552e-11        0.000495732        3.51438e-07        8.21376e-15        4.42169e-16        4.85528e-06            0.04441        6.57233e-05        0.000513062         6.9618e-15        4.09876e-06        1.15978e-18            0.73276
7        0.000188388        2.51184e-05        2.71852e-05             101325            1.08228        2.71852e-05            313.663                  0         0.00462776        5.21931e-06            929.446        2.40324e-06        2.68934e-15        2.52588e-14            0.22141         5.1494e-11        0.000692423           4.87e-07        1.68098e-14        9.18244e-16        6.79013e-06          0.0443172         0.00010002        0.000705304        1.47581e-14        5.98764e-06        2.58964e-18            0.73276
8        0.000213506        2.51184e-05        2.67487e-05             101325            1.06491        2.67487e-05             318.77                  0         0.00641131        9.28979e-06            1777.23        3.55965e-06        5.84138e-15        1.07075e-14            0.22096        7.77343e-11        0.000957452        6.71659e-07        3.44216e-14        1.91614e-15        9.39275e-06          0.0441919        0.000150231        0.000958817        3.15235e-14         8.6446e-06        5.94164e-18            0.73276
9        0.000238624        2.51184e-05        2.61954e-05             101325            1.04288        2.61954e-05            325.487                  0         0.00878881        1.71209e-05            3336.46        5.19888e-06         1.2986e-14        4.12219e-15           0.220365        1.19937e-10         0.00130915        9.22416e-07        7.08213e-14        4.03716e-15        1.28372e-05          0.0440251        0.000222385         0.00128759        6.82133e-14        1.23177e-05         1.4134e-17            0.73276
