# Time 0.000305
# eta = 0.002
# length = 0.000755023
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25586e-05        2.51172e-05        2.84216e-05             101325            1.13156        2.84216e-05            300.024                  0                  0                  0                  0        5.81584e-10        2.26195e-18        3.42028e-12           0.222596        1.58254e-12         1.1076e-06        1.50583e-09        7.90632e-19        4.08485e-20        9.19213e-09          0.0446416        1.68284e-08        1.32418e-06        5.12511e-19        2.72925e-09        8.83607e-23            0.73276
1        3.76757e-05        2.51172e-05        2.84198e-05             101325            1.13149        2.84198e-05            300.043                  0        1.14665e-05        1.22315e-07           0.117213        1.09546e-09        5.93586e-18         4.9453e-12           0.222595        2.43083e-12        2.01865e-06        2.66801e-09        2.21947e-18        1.14759e-19        1.68532e-08          0.0446411        3.16592e-08        2.41202e-06        1.44318e-18        5.12707e-09        2.48377e-22            0.73276
2        6.27929e-05        2.51172e-05        2.84155e-05             101325            1.13132        2.84155e-05            300.089                  0        2.04001e-05        1.82935e-07            0.19981        2.34715e-09        1.84914e-17         7.3746e-12           0.222591        3.98475e-12        4.15096e-06        5.29526e-09        7.59824e-18        3.92677e-19        3.49096e-08          0.0446402        6.77728e-08        4.95618e-06        4.96053e-18        1.09418e-08        8.51083e-22            0.73276
3        8.79101e-05        2.51172e-05        2.84063e-05             101325            1.13095        2.84063e-05            300.186                  0        4.20682e-05        3.01852e-07            0.42985        5.14422e-09        5.73274e-17        1.08574e-11           0.222583        6.59423e-12        8.71572e-06        1.07228e-08         2.6353e-17        1.36228e-18        7.38423e-08          0.0446381         1.4853e-07        1.03979e-05        1.72802e-17        2.38591e-08        2.96012e-21            0.73276
4        0.000113027        2.51172e-05        2.83877e-05             101325            1.13021        2.83877e-05            300.382                  0        8.83245e-05         5.0388e-07            1.09702        1.11118e-08        1.64619e-16        1.50876e-11           0.222566        1.05967e-11        1.79794e-05        2.13024e-08        8.67961e-17        4.49124e-18        1.53494e-07          0.0446339        3.21139e-07        2.14294e-05        5.72163e-17        5.12014e-08         9.8061e-21            0.73276
5        0.000138144        2.51172e-05        2.83516e-05             101325            1.12877        2.83516e-05            300.765                  0        0.000182048        8.22976e-07            3.18039         2.3455e-08        4.23883e-16        1.92209e-11           0.222534        1.62915e-11        3.60752e-05         4.1074e-08        2.65969e-16        1.37906e-17        3.10487e-07          0.0446256        6.79333e-07        4.29499e-05        1.76554e-16        1.07181e-07        3.03804e-20            0.73276
6        0.000163262        2.51172e-05        2.82839e-05             101325            1.12608        2.82839e-05            301.485                  0        0.000364867         1.3054e-06            9.91036        4.82832e-08        9.58374e-16        2.18905e-11           0.222474        2.38844e-11        7.01837e-05        7.66048e-08        7.54711e-16        3.92694e-17        6.09335e-07          0.0446101        1.40355e-06        8.34472e-05        5.05939e-16        2.18331e-07        8.79263e-20            0.73276
7        0.000188379        2.51172e-05         2.8162e-05             101325            1.12122         2.8162e-05            302.789                  0        0.000708946        2.02624e-06            31.5203        9.68673e-08        1.87326e-15        2.16971e-11           0.222365        3.36129e-11        0.000132167         1.3799e-07        1.99467e-15        1.04402e-16        1.15838e-06          0.0445818        2.83131e-06        0.000156889        1.35677e-15        4.32312e-07        2.40594e-19            0.73276
8        0.000213496        2.51172e-05         2.7952e-05             101325            1.11287         2.7952e-05            305.062                  0         0.00133318        3.14201e-06            98.7409        1.89301e-07        3.16319e-15        1.81656e-11           0.222173        4.63739e-11        0.000240547        2.39865e-07        5.00766e-15        2.64767e-16        2.13018e-06          0.0445323        5.57564e-06        0.000284969        3.48227e-15        8.31251e-07        6.41335e-19            0.73276
9        0.000238613        2.51172e-05        2.76081e-05             101325            1.09917        2.76081e-05            308.862                  0         0.00242266        5.04105e-06            297.976        3.60088e-07        4.84731e-15        1.24607e-11           0.221853        6.52781e-11        0.000422411        4.02223e-07         1.2389e-14        6.66233e-16        3.78344e-06          0.0444491        1.07152e-05        0.000499169        8.90868e-15        1.55023e-06         1.7541e-18            0.73276
