# Time 6.5e-05
# eta = 0.002
# length = 0.000962291
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25563e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0                  0                  0          4.821e-12         1.7137e-16        4.15321e-26        1.19424e-16           0.222598        8.97163e-16        6.17292e-13        1.06869e-15         1.3202e-25        3.79025e-27        4.06906e-15          0.0446421         5.3343e-15        7.44721e-13        8.93981e-26        6.13622e-16        9.98171e-30            0.73276
1         3.7669e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        6.24462e-12        6.72814e-11        4.92863e-05        8.50204e-16        4.11762e-25        5.37835e-16           0.222598        4.09751e-15        3.01915e-12        5.32182e-15        1.34866e-24        4.61042e-26        2.00417e-14          0.0446421        2.65216e-14        3.64149e-12          8.964e-25        3.12003e-15        1.14328e-28            0.73276
2        6.27817e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        3.04502e-11        3.06341e-10        0.000224409        4.73612e-15        4.42458e-24         2.7177e-15           0.222598        2.09833e-14        1.65842e-11        2.96981e-14        1.49366e-23        6.02053e-25        1.10856e-13          0.0446421        1.47991e-13        1.99978e-11        9.72447e-24        1.77717e-14        1.41537e-27            0.73276
3        8.78944e-05        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        1.67294e-10         1.5693e-09         0.00114961        2.57665e-14        4.75336e-23        1.32826e-14           0.222598        1.04067e-13        8.88791e-11        1.61557e-13        1.65817e-22        7.85038e-24        5.98486e-13          0.0446421        8.06233e-13        1.07147e-10        1.05414e-22        9.88322e-14        1.75824e-26            0.73276
4        0.000113007        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        8.96392e-10        7.78226e-09         0.00570115        1.35952e-13        5.41754e-22        6.21544e-14           0.222598        4.97732e-13        4.61347e-10        8.50481e-13        1.93923e-21        1.01978e-22        3.12882e-12          0.0446421        4.25811e-12        5.56022e-10          1.211e-21        5.32998e-13        2.21807e-25            0.73276
5         0.00013812        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        4.65184e-09        3.72171e-08          0.0272664        6.93965e-13        6.86245e-21        2.77051e-13           0.222598        2.28331e-12        2.31325e-09        4.31981e-12        2.48047e-20        1.31452e-21        1.58036e-11          0.0446421        2.17465e-11        2.78719e-09          1.547e-20        2.78038e-12        2.85738e-24            0.73276
6        0.000163232        2.51127e-05        2.84188e-05             101325            1.13165        2.84188e-05                300                  0        2.33191e-08         1.7071e-07           0.125089        3.41806e-12        8.70758e-20        1.16941e-12           0.222598        9.97315e-12        1.11728e-08        2.11021e-11        3.16789e-19        1.66711e-20         7.6944e-11          0.0446421        1.07101e-10        1.34578e-08         1.9805e-19        1.39913e-11        3.62752e-23            0.73276
7        0.000188345        2.51127e-05        2.84187e-05             101325            1.13165        2.84187e-05            300.001                  0        1.12599e-07        7.45537e-07           0.546565        1.61971e-11        1.06059e-18        4.63963e-12           0.222598        4.12249e-11        5.18153e-08        9.87734e-11         3.9105e-18        2.05812e-19         3.6002e-10           0.044642        5.07099e-10        6.23923e-08        2.44819e-18        6.77119e-11        4.48021e-22            0.73276
8        0.000213458        2.51127e-05        2.84183e-05             101325            1.13163        2.84183e-05            300.005                  0        5.22035e-07        3.08146e-06             2.2624        7.35992e-11        1.26819e-17        1.71398e-11           0.222598        1.59973e-10        2.29895e-07        4.41096e-10         4.7159e-17        2.44354e-18         1.6134e-09           0.044642        2.30022e-09        2.76728e-07        2.95657e-17        3.14065e-10        5.42996e-21            0.73276
9         0.00023857        2.51127e-05        2.84168e-05             101325            1.13157        2.84168e-05            300.021                  0        2.31542e-06        1.19593e-05            8.82149        3.19481e-10        1.37715e-16        5.82186e-11           0.222596        5.76822e-10        9.71774e-07        1.86983e-09        5.24746e-16        2.72346e-17        6.89804e-09          0.0446416        9.95624e-09         1.1693e-06        3.29778e-16        1.39064e-09        6.08074e-20            0.73276
