# Time 0.00032
# eta = 0.002
# length = 0.000737239
#--- 	  	 LEM Line data  --- 
#(1) wafer              (2) x             (3) dx              (4) m              (5) p            (6) rho              (7) m              (8) T              (9) Z             (10) C          (11) dCdt       (12) heatRel                  (13) Y_H2                  (14) Y_H                  (15) Y_O                  (16) Y_O2                  (17) Y_OH                  (18) Y_H2O                  (19) Y_HO2                  (20) Y_CH2                  (21) Y_CH2(S)                  (22) Y_CH3                  (23) Y_CH4                  (24) Y_CO                  (25) Y_CO2                  (26) Y_HCO                  (27) Y_CH2O                  (28) Y_CH2OH                  (29) Y_N2
0        1.25586e-05        2.51173e-05         2.8421e-05             101325            1.13153         2.8421e-05            300.032                  0                  0                  0       6.35734e-310        8.10441e-10        3.29016e-18        3.72326e-12           0.222595        1.46068e-12        1.48972e-06        1.96795e-09        9.81579e-19        5.07105e-20          1.244e-08          0.0446414        2.34303e-08        1.77993e-06        6.38969e-19        3.79015e-09        1.09715e-22            0.73276
1        3.76759e-05        2.51173e-05        2.84186e-05             101325            1.13144        2.84186e-05            300.057                  0        1.54276e-05        1.13053e-07           0.124276        1.49336e-09         8.1893e-18        5.25306e-12           0.222593        2.19978e-12         2.6529e-06        3.40675e-09         2.6277e-18        1.35851e-19        2.22849e-08          0.0446409        4.31524e-08        3.16776e-06        1.71601e-18        6.95868e-09        2.94125e-22            0.73276
2        6.27932e-05        2.51173e-05        2.84133e-05             101325            1.13123        2.84133e-05            300.113                  0        2.67919e-05        1.65679e-07           0.218454        3.11709e-09        2.38606e-17        7.54168e-12           0.222589         3.5085e-12        5.30227e-06        6.56786e-09        8.51209e-18        4.39952e-19        4.48715e-08          0.0446396        9.00731e-08        6.32605e-06        5.58219e-18        1.44491e-08          9.541e-22            0.73276
3        8.79104e-05        2.51173e-05        2.84022e-05             101325            1.13078        2.84022e-05             300.23                  0        5.37003e-05        2.66223e-07           0.494952        6.67162e-09        6.92762e-17        1.06575e-11           0.222579        5.66317e-12        1.08442e-05        1.29467e-08        2.81135e-17        1.45365e-18        9.24639e-08          0.0446371        1.92969e-07        1.29261e-05        1.85232e-17        3.07266e-08        3.16199e-21            0.73276
4        0.000113028        2.51173e-05        2.83802e-05             101325            1.12991        2.83802e-05            300.463                  0        0.000109822         4.3428e-07            1.33421        1.41018e-08         1.8664e-16        1.42064e-11            0.22256        8.92462e-12        2.18302e-05        2.50914e-08        8.88342e-17        4.59883e-18         1.8759e-07          0.0446321        4.08729e-07        2.59936e-05         5.8866e-17        6.44274e-08        1.00598e-20            0.73276
5        0.000138145        2.51173e-05        2.83384e-05             101325            1.12824        2.83384e-05            300.906                  0        0.000220884        6.97822e-07            4.00222         2.9171e-08        4.51355e-16        1.73422e-11           0.222523        1.35574e-11        4.27981e-05        4.72706e-08        2.63495e-16         1.3672e-17        3.70817e-07          0.0446226        8.48417e-07        5.08964e-05        1.75939e-16        1.31947e-07        3.02158e-20            0.73276
6        0.000163262        2.51173e-05        2.82619e-05             101325             1.1252        2.82619e-05             301.72                  0         0.00043253        1.09924e-06            12.5692        5.89271e-08        9.59472e-16        1.88911e-11           0.222454        1.98544e-11        8.14388e-05        8.62613e-08        7.32571e-16        3.81558e-17        7.11915e-07          0.0446049        1.72264e-06         9.6702e-05        4.94462e-16        2.63256e-07        8.58869e-20            0.73276
7        0.000188379        2.51173e-05        2.81273e-05             101325            1.11984        2.81273e-05            303.164                  0        0.000821926        1.71672e-06            39.5395        1.16164e-07         1.7703e-15        1.78715e-11           0.222333        2.83554e-11        0.000150153         1.5226e-07        1.92873e-15        1.01119e-16        1.32534e-06          0.0445735        3.42012e-06        0.000177964        1.32274e-15        5.11117e-07        2.35001e-19            0.73276
8        0.000213497        2.51173e-05        2.79005e-05             101325            1.11081        2.79005e-05            305.627                  0         0.00151313        2.72592e-06            121.238        2.23365e-07         2.8625e-15        1.42589e-11           0.222125         4.0503e-11        0.000267853        2.59791e-07        4.92155e-15        2.60937e-16        2.38936e-06          0.0445197        6.63887e-06        0.000316737        3.45684e-15        9.64747e-07        6.40139e-19            0.73276
9        0.000238614        2.51173e-05        2.75365e-05             101325            1.09632        2.75365e-05            309.666                  0         0.00269462        4.56968e-06            356.277        4.18637e-07        4.37178e-15         9.3246e-12           0.221784        6.01264e-11        0.000461576        4.28463e-07        1.25968e-14        6.79964e-16        4.16559e-06          0.0444311        1.25949e-05        0.000544253        9.16776e-15        1.76834e-06         1.8219e-18            0.73276
